"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0035987","GO:0035987","endodermal cell differentiation",40,-0.610502999950039,-1.7781608307355,0.00145137880986938,0.014204271923379,0.009388256411419,3086,"tags=40%, list=17%, signal=33%","8019/5604/4324/3914/3689/4318/9646/29072/79577/2885/4323/3685/4627/3693/3676/1499"
"GO:0006637","GO:0006637","acyl-CoA metabolic process",84,-0.543055976439509,-1.77785858153758,0.00131752305665349,0.014204271923379,0.009388256411419,4811,"tags=45%, list=26%, signal=34%","4598/6296/60481/5162/26027/51268/64834/5160/137964/215/10654/84532/2180/10965/128486/6622/8802/51144/8803/38/57678/5164/201562/4594/32/2182/1743/5165/5538/1737/47/1738/2181/8801/3157/4967/31/3295"
"GO:0035383","GO:0035383","thioester metabolic process",84,-0.543055976439509,-1.77785858153758,0.00131752305665349,0.014204271923379,0.009388256411419,4811,"tags=45%, list=26%, signal=34%","4598/6296/60481/5162/26027/51268/64834/5160/137964/215/10654/84532/2180/10965/128486/6622/8802/51144/8803/38/57678/5164/201562/4594/32/2182/1743/5165/5538/1737/47/1738/2181/8801/3157/4967/31/3295"
"GO:0000910","GO:0000910","cytokinesis",166,-0.501448479673623,-1.77783804427487,0.00117785630153121,0.014204271923379,0.009388256411419,4345,"tags=50%, list=23%, signal=39%","11113/26073/990/10112/128866/55165/54627/79733/57132/29127/55763/4628/10755/9738/25978/6651/598/57026/55143/675/8766/989/324/9475/55964/25909/10015/79643/9928/5289/5921/332/10096/51100/375/151011/149371/5347/63971/11021/5339/6790/56907/3480/801/311/91782/8678/8555/9903/10097/84440/24137/1894/90120/23233/54443/9525/26586/10640/29072/257364/55752/23503/55770/4735/3619/808/9371/55958/23265/387/112574/8452/10788/9897/10801/60412/4627/57448/6711/65125/8826"
"GO:0008203","GO:0008203","cholesterol metabolic process",109,-0.525094721460583,-1.77750087294816,0.00124688279301746,0.014204271923379,0.009388256411419,2652,"tags=40%, list=14%, signal=35%","2539/6309/4041/2224/2053/2055/10449/4047/22937/10613/3953/8720/949/50814/10162/9619/847/6721/348/11160/114876/9784/3930/1050/2222/51360/6713/6646/47/3949/4864/1717/51474/4779/19/2235/3156/3157/1718/1595/3069/351/338/3988"
"GO:0030307","GO:0030307","positive regulation of cell growth",133,-0.512800452331157,-1.77734565211254,0.00121506682867558,0.014204271923379,0.009388256411419,3011,"tags=35%, list=16%, signal=29%","3479/2185/9373/6548/6722/6195/27185/1457/283106/5607/6386/6792/1954/23327/596/51393/23394/23369/1839/6868/57521/2475/79109/55031/6279/54617/1982/9472/4686/4323/22954/5048/79594/102/2137/659/1654/136319/6197/7046/8829/6280/1981/23191/23499/127833"
"GO:0014044","GO:0014044","Schwann cell development",35,-0.627668859001668,-1.77704663474106,0.00146627565982405,0.014204271923379,0.009388256411419,3862,"tags=46%, list=21%, signal=36%","207/22933/1605/5595/5894/5604/5339/64398/9968/6497/57211/2885/4763/23405/5594/10397"
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",223,-0.488643725120918,-1.77693436998637,0.00112866817155756,0.014204271923379,0.009388256411419,2988,"tags=34%, list=16%, signal=29%","55601/5336/7531/64127/8887/4210/23098/3654/23643/140609/54726/834/26057/329/23180/3329/54209/57506/7187/8878/85364/929/51296/1147/27293/8678/11331/57724/23369/5608/9698/55366/79671/55914/11314/83737/10318/10333/84868/7867/388325/6279/81570/58484/51311/6714/25921/7706/146722/9258/29979/26060/6397/7096/22954/5295/1540/90268/114548/4671/8546/3843/1520/1654/6197/142/118788/6280/9867/948/7099/121260/1452/51284/5591/3312"
"GO:1904646","GO:1904646","cellular response to amyloid-beta",35,-0.627572316761773,-1.77677330580327,0.00146627565982405,0.014204271923379,0.009388256411419,2251,"tags=51%, list=12%, signal=45%","3480/154/54209/5641/4363/5663/2309/23621/2932/10333/2048/5621/142/948/7099/351/3676/4035"
"GO:0007097","GO:0007097","nuclear migration",23,-0.683112110688524,-1.77664991916704,0.00151975683890578,0.014204271923379,0.009388256411419,1487,"tags=57%, list=8%, signal=52%","161176/84376/4001/84823/85440/25893/5108/5048/25777/4000/1639/23291/1778"
"GO:0006023","GO:0006023","aminoglycan biosynthetic process",61,-0.570660076621987,-1.77627955400063,0.00140845070422535,0.014204271923379,0.009388256411419,3627,"tags=43%, list=19%, signal=34%","9953/11041/337876/56548/11046/160/84068/55512/374907/10678/6483/7040/54480/26035/51363/7358/2132/6482/4790/9334/10057/29940/50515/3340/64131/1213"
"GO:0016042","GO:0016042","lipid catabolic process",250,-0.48381400089929,-1.77613274191159,0.00111607142857143,0.014204271923379,0.009388256411419,4206,"tags=39%, list=22%, signal=31%","5580/285362/2110/116236/6609/5106/26090/5140/215/7533/196463/222236/207/22933/23175/51171/3033/23600/345557/128486/51542/1384/8605/257068/5828/1962/747/8310/55512/57406/5336/5825/10449/23659/51170/79887/10825/7067/5049/10908/2108/22876/39/134/7879/38/949/50640/5337/27293/5321/340485/60526/151056/63874/32/34/4758/83667/5019/51/9784/1376/11343/5538/1545/6653/5095/3949/3032/9663/412/313/83752/4023/5048/5465/3417/5096/3074/57552/427/51573/5294/4668/2581/3295/2517/8879/950/4074/2760/338/7941/2720/3030/3988/11057"
"GO:0090130","GO:0090130","tissue migration",252,-0.483548679628607,-1.77491351867204,0.00111482720178372,0.014204271923379,0.009388256411419,3033,"tags=32%, list=16%, signal=27%","5290/4851/9922/9475/116150/10014/2185/5336/6722/54453/22976/6776/8503/382/5607/9839/375056/161742/301/7040/23473/23332/94/949/5641/64218/2113/90627/4318/154796/4163/348/4208/1839/9734/10982/10000/54828/5793/6868/54443/5286/9448/55333/2475/3091/411/6714/25/1545/811/1793/5781/5291/5176/22846/6667/493/5547/4763/394/387/4070/659/23328/23129/6091/5294/23603/7046/2896/8829/6280/8754/498/4627/3688/5578/23499/7048/506"
"GO:0030010","GO:0030010","establishment of cell polarity",126,-0.513623404579444,-1.7737589442619,0.00120772946859903,0.014204271923379,0.009388256411419,3657,"tags=42%, list=20%, signal=34%","5590/9267/6494/1399/51571/81624/3996/7465/79648/9475/81565/2934/10758/382/89958/5347/23286/10253/3480/23332/23094/55755/5908/8729/9826/154796/54820/9183/4983/137886/9265/2932/27/55691/4649/10565/25/2319/10890/55083/4134/85440/3064/22919/5048/387/81704/1639/23291/4478/4627/3688/1794"
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway",50,-0.584179101668753,-1.77288015206233,0.00143266475644699,0.014204271923379,0.009388256411419,1522,"tags=30%, list=8%, signal=28%","5286/25976/5795/6714/25/5770/5781/2241/10628/4643/867/8829/8879/4035/8826"
"GO:0072665","GO:0072665","protein localization to vacuole",78,-0.54689498717387,-1.77190633315523,0.00132978723404255,0.014204271923379,0.009388256411419,3477,"tags=44%, list=19%, signal=36%","55275/51542/4734/8027/9475/5289/22879/51100/51271/23677/7879/8878/8678/10670/55788/23355/7107/9765/6653/79158/64747/3920/7805/26985/112770/8546/55187/27072/54832/6272/950/4074/8031/3312"
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport",56,-0.572824225470127,-1.77061656963529,0.00141043723554302,0.014204271923379,0.009388256411419,4206,"tags=46%, list=22%, signal=36%","5580/10155/55781/1432/999/10657/55696/3320/4734/11052/7531/51496/3059/7040/57506/5663/1894/2932/64328/1660/5295/8536/2033/3843/51366/2316"
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis",44,-0.600686986016121,-1.77004011646652,0.00146412884333821,0.014204271923379,0.009388256411419,2715,"tags=32%, list=15%, signal=27%","9775/4087/1954/9968/25902/29072/4323/25836/4522/50515/3340/7046/7048/1499"
"GO:0071417","GO:0071417","cellular response to organonitrogen compound",475,-0.465473327916182,-1.76998827088258,0.00104602510460251,0.014204271923379,0.009388256411419,3039,"tags=33%, list=16%, signal=28%","55512/9475/81565/3479/51520/58533/10014/51763/23484/64127/6548/1909/840/3784/6470/57492/5905/4218/6776/8503/9181/54331/79837/2729/29904/7494/5786/23304/7184/3480/6655/51043/23677/7157/154/56034/6443/54209/5641/5908/4303/4363/6464/5573/10458/5663/5164/23385/5910/8140/10670/4208/2771/2309/2773/23621/51274/8615/9734/23516/23235/80315/83667/55667/5286/6872/8648/2805/2932/9640/10333/57521/7430/890/7155/2475/23038/55625/7052/3416/54464/5305/8462/9882/58528/197131/25942/4841/4790/9693/6714/2048/57190/672/25/10499/10890/1545/5770/1509/2889/7532/6774/26/6653/5781/26060/2885/10419/8396/9663/6667/55737/9472/143686/2241/2782/10768/6599/6772/5295/5621/5315/114882/8452/538/6546/2033/1979/3843/2058/1495/5294/1312/5594/142/1729/5724/11031/3716/4644/64397/948/7099/23191/351/3676/54434/3709/5578/1499/1536/4035/2316/5591"
"GO:0010508","GO:0010508","positive regulation of autophagy",135,-0.509763857545807,-1.76994248346724,0.00121802679658952,0.014204271923379,0.009388256411419,3769,"tags=41%, list=20%, signal=33%","94103/10133/373/23367/5595/55062/60673/120892/10558/92140/23130/64127/4210/1457/5899/51100/79837/25793/5049/64798/23677/154/85363/8878/65018/10043/8678/219771/2309/2773/55626/51375/83667/5286/2932/29072/6737/3091/5305/53373/292/9776/5291/8396/25893/22926/9528/143686/3064/22954/112574/9517/401548/55187/140775"
"GO:0046365","GO:0046365","monosaccharide catabolic process",40,-0.607578623308615,-1.76964324441975,0.00145137880986938,0.014204271923379,0.009388256411419,3534,"tags=48%, list=19%, signal=39%","11164/221937/64080/4041/3101/5208/130589/7157/5213/3099/84750/7167/2530/2023/5315/5223/5230/3098/2720"
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction",45,-0.5985576002853,-1.76900634446689,0.00146842878120411,0.014204271923379,0.009388256411419,2274,"tags=29%, list=12%, signal=25%","7040/94/26035/6497/2022/753/659/1601/142/7046/6711/7048/4035"
"GO:0170041","GO:0170041","non-proteinogenic amino acid metabolic process",56,-0.571717546431735,-1.76719579209915,0.00141043723554302,0.014204271923379,0.009388256411419,3928,"tags=45%, list=21%, signal=35%","642/18/4552/8659/4953/4524/5033/4548/81539/132949/8942/2806/384/4594/51582/216/790/10491/23463/5832/493/54583/4522/1806/5034"
"GO:0042113","GO:0042113","B cell activation",228,-0.485066860116679,-1.76604380851432,0.00112739571589628,0.014204271923379,0.009388256411419,2975,"tags=35%, list=16%, signal=29%","10014/2185/5336/3635/64127/285282/22976/684/8503/10758/3956/1880/578/7494/56262/7040/940/96459/9759/3575/7157/3329/27242/596/11331/55183/57181/4208/9734/4683/6868/11314/4292/7922/4189/4436/200081/7155/8935/10451/5795/942/6482/292/5788/2048/23075/56833/472/30011/25/7158/8741/4242/3394/150372/4323/5295/1540/4773/23228/55619/7805/54440/2033/2956/3071/1026/6850/3688/4064/7099/7037/121260/3676/139818/678/4853/5591"
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction",255,-0.478703761884062,-1.76361253754636,0.00110132158590308,0.014204271923379,0.009388256411419,3138,"tags=32%, list=17%, signal=27%","2219/2194/440275/9475/51763/64127/79643/23076/5289/1525/90861/2934/3956/8812/8411/3839/2597/5481/7879/3329/85363/949/5091/91782/200576/8934/2060/8678/348/3326/9525/83737/904/55207/6541/3416/6737/53349/53373/942/6575/6714/11060/5297/55770/253832/7706/6404/6520/3949/4864/25893/6667/1508/11059/57617/23265/5045/5465/9213/1436/558/9189/920/2033/3685/3695/3916/5034/867/8829/1234/1514/3688/1915/1642/7037/3693/950/3482/1524/4360"
"GO:0002764","GO:0002764","immune response-regulating signaling pathway",426,-0.465356517264108,-1.76239902898022,0.0010515247108307,0.014204271923379,0.009388256411419,2472,"tags=28%, list=13%, signal=25%","140609/54726/834/26057/329/4214/89857/9214/23180/940/6416/56940/3329/27242/54209/3055/57506/7187/8878/85364/8934/929/51296/1147/596/3958/27293/5663/8678/11331/57724/23369/5608/163486/9698/57181/5058/55366/4208/79671/5142/55914/11314/728/1387/83737/64005/5062/10318/10333/7430/84868/7867/388325/6279/81570/54542/10451/5795/23607/4790/58484/5788/51311/6714/25921/25800/25/7706/146722/9258/29979/26060/2885/6397/150372/7096/2241/22954/1997/5295/5621/1540/4773/23228/80381/90268/7805/114548/4671/8546/2033/3843/1520/1845/1654/6197/718/3071/5594/142/118788/6280/2357/6850/9867/948/5284/7099/719/121260/1452/65125/51284/1240/3988/5591/3312"
"GO:0045123","GO:0045123","cellular extravasation",61,-0.566183232785877,-1.76234459254405,0.00140845070422535,0.014204271923379,0.009388256411419,995,"tags=23%, list=5%, signal=22%","83692/6404/613/729230/2241/6693/5294/3695/5724/3688/140885/3676/1524/5175"
"GO:0071396","GO:0071396","cellular response to lipid",461,-0.463425890889894,-1.76174219161594,0.00104493207941484,0.014204271923379,0.009388256411419,3444,"tags=33%, list=18%, signal=28%","51542/5595/116151/65992/56848/4986/9325/1385/10474/10498/4734/4306/7292/2242/3399/5976/1408/8725/842/9475/10014/92140/2185/9373/5336/64127/687/840/9611/10221/7584/3654/7421/6049/23643/54331/4040/834/7494/23081/3192/10018/301/55325/3480/5734/8611/85363/9604/949/54209/3055/1902/929/27250/4318/9131/84458/79039/11331/8140/5058/4208/2309/9646/5142/2908/10728/2932/27/10318/890/55625/84868/388325/85315/133522/6879/942/109/5165/23543/4790/6714/2048/472/672/25/1545/811/79577/23097/613/57178/3301/9612/3949/1019/3032/5176/4864/3394/64754/11240/2782/57617/4023/387/7133/5465/7520/497189/5469/114548/558/2033/55334/23328/19/167465/8202/9516/2235/1601/2288/5594/51366/142/5724/6256/23064/4478/31/1234/8754/6850/498/8204/948/4064/7099/10594/140885/5578/678/8031/1524/4360/11057/23019/476/3312"
"GO:0002757","GO:0002757","immune response-activating signaling pathway",405,-0.466075421223594,-1.76028183848344,0.00105374077976818,0.014204271923379,0.009388256411419,2472,"tags=28%, list=13%, signal=25%","140609/54726/834/26057/329/89857/9214/23180/940/56940/3329/27242/54209/3055/57506/7187/8878/85364/8934/929/51296/1147/596/3958/27293/5663/8678/11331/57724/23369/5608/163486/9698/57181/5058/55366/4208/79671/5142/55914/11314/728/1387/83737/64005/5062/10318/10333/7430/84868/7867/388325/6279/81570/54542/10451/5795/23607/4790/58484/5788/51311/6714/25921/25800/25/7706/146722/9258/29979/26060/2885/6397/150372/7096/22954/1997/5295/5621/1540/4773/23228/80381/90268/7805/114548/4671/8546/2033/3843/1520/1845/1654/6197/718/3071/5594/142/118788/6280/2357/6850/9867/948/7099/719/121260/1452/65125/51284/1240/3988/5591/3312"
"GO:0022406","GO:0022406","membrane docking",87,-0.536964650665474,-1.76004957643324,0.00131233595800525,0.014204271923379,0.009388256411419,2665,"tags=37%, list=14%, signal=32%","5899/4218/149371/51762/6809/6811/801/7879/9341/10652/9217/8615/10490/11261/23233/10640/7430/9342/55770/6812/127262/57488/118987/10228/10768/57617/23265/10497/23344/60412/4478/488"
"GO:0006007","GO:0006007","glucose catabolic process",21,-0.687062754821699,-1.75872114490445,0.00152439024390244,0.014204271923379,0.009388256411419,3526,"tags=62%, list=19%, signal=50%","221937/4041/3101/5208/7157/5213/3099/7167/2023/5315/5223/5230/3098"
"GO:0030100","GO:0030100","regulation of endocytosis",230,-0.482632009269137,-1.75749785021651,0.00112994350282486,0.014204271923379,0.009388256411419,3328,"tags=37%, list=18%, signal=31%","5873/6622/160/8301/120892/2219/1265/304/5336/64127/57118/79890/375/382/10825/85439/29904/6386/636/949/54209/3055/22848/9711/23327/1902/929/5867/3958/192683/348/4983/9474/10960/23345/11314/27/4043/55333/5869/9784/257364/7052/5795/71/1861/5788/6714/9765/25/23208/5538/146722/57534/5770/1173/811/114781/29978/30844/613/5291/26060/302/2212/4289/51479/29934/558/10461/1601/718/3685/11252/3071/196527/11031/55589/867/6850/948/1794/9779/408/140885/4035"
"GO:0072384","GO:0072384","organelle transport along microtubule",82,-0.537859588237286,-1.75660860357659,0.00131752305665349,0.014204271923379,0.009388256411419,3290,"tags=37%, list=18%, signal=30%","26258/51566/57584/81565/22920/118426/5861/22820/63971/636/66008/10749/54820/4976/55201/3091/7314/23299/9371/25893/4744/3064/26958/5048/25777/10128/26985/8546/23291/3916"
"GO:0016032","GO:0016032","viral process",373,-0.466419091873779,-1.75652895658664,0.00106157112526539,0.014204271923379,0.009388256411419,2883,"tags=33%, list=15%, signal=28%","10015/29969/79643/23076/55741/5289/1525/5861/684/201626/90861/2934/22879/3956/8665/22880/8662/8812/6483/636/3839/5481/940/7157/7879/85363/949/55196/57506/5091/91782/200576/8661/596/2060/8678/23272/60559/9217/348/9474/6780/90120/27090/3838/3326/9525/2932/83737/904/10318/56829/55207/9830/7155/6541/3416/2530/6737/53349/53373/5093/6041/942/6482/9683/6575/11060/4124/253832/7706/6404/6520/8664/7415/3949/3054/11320/4864/25893/6667/81876/1508/11059/22954/1660/57617/6772/5045/5465/9213/2589/1436/51495/558/9189/920/821/2033/1654/3685/3695/3916/5034/6480/8829/4245/1234/1514/3688/1915/103/7812/1642/7037/3693/950/1452/3482/4249/4360/51386"
"GO:0099504","GO:0099504","synaptic vesicle cycle",155,-0.49846864894993,-1.75650966951444,0.00118906064209275,0.014204271923379,0.009388256411419,3389,"tags=34%, list=18%, signal=28%","51606/6622/26258/8301/120892/27445/529/9373/382/115548/535/85439/22829/10159/6809/200933/5908/51382/1902/5337/9815/5663/8773/4983/93664/134957/9342/396/9783/71/1861/523/528/23208/1173/114781/9581/6812/127262/116841/57617/80331/10497/821/1182/526/9114/9805/488/23191/163/1499/127833"
"GO:0033627","GO:0033627","cell adhesion mediated by integrin",76,-0.543262755317905,-1.75554312893906,0.00133689839572193,0.014204271923379,0.009388256411419,2244,"tags=25%, list=12%, signal=22%","3689/22915/340485/5328/6868/23075/1545/5781/3655/5294/3685/3071/3695/8754/6850/3688/3693/3676/65125"
"GO:0014812","GO:0014812","muscle cell migration",75,-0.544895332511406,-1.75528103352499,0.00134228187919463,0.014204271923379,0.009388256411419,2108,"tags=29%, list=11%, signal=26%","255394/5361/1902/4303/596/4208/5328/6714/9732/3486/1545/10672/6653/85440/4763/538/2768/8829/7099/54434/4035/11057"
"GO:0001881","GO:0001881","receptor recycling",42,-0.599513150367568,-1.75504591703809,0.00145772594752187,0.014204271923379,0.009388256411419,4558,"tags=62%, list=24%, signal=47%","5830/23513/30845/55004/22853/10133/5193/6622/5828/57679/11149/22876/55614/9341/8934/2060/5663/10564/4905/5770/1509/6653/302/3949/125058/8239"
"GO:0010818","GO:0010818","T cell chemotaxis",19,-0.699648714407353,-1.75498310530286,0.00154559505409583,0.014204271923379,0.009388256411419,2561,"tags=53%, list=14%, signal=45%","1880/27347/5339/6868/9943/729230/6558/102/5294/65125"
"GO:0072666","GO:0072666","establishment of protein localization to vacuole",57,-0.56976146100686,-1.75467174497339,0.00141843971631206,0.014204271923379,0.009388256411419,3477,"tags=46%, list=19%, signal=37%","55275/51542/4734/8027/5289/22879/51271/7879/8878/8678/23355/9765/6653/79158/3920/7805/26985/8546/55187/27072/54832/6272/950/4074/8031/3312"
"GO:0048588","GO:0048588","developmental cell growth",179,-0.491562610241463,-1.75359022304166,0.00116959064327485,0.014204271923379,0.009388256411419,3907,"tags=37%, list=21%, signal=30%","10371/10505/9150/8828/5916/23011/10509/999/5590/10501/5532/2539/150465/440275/81565/3479/10611/80208/9373/1909/6722/27185/55364/6049/9868/6790/51320/6416/7074/6792/1954/5361/64218/23327/6586/51393/9043/23394/23369/348/2932/7414/25942/25/23111/65059/1982/9472/5048/5465/79594/26999/659/214/8829/3688/8239/57609/23191/351/3676/23499/7048/1499/51199/8826/127833"
"GO:0050808","GO:0050808","synapse organization",346,-0.469158745996825,-1.75346550429344,0.00107874865156419,0.014204271923379,0.009388256411419,3878,"tags=34%, list=21%, signal=27%","8443/207/8828/1432/25978/10160/999/23654/8898/51104/831/4920/1605/1627/1399/83992/51150/6622/26470/4734/57679/120892/9215/728378/27445/23012/10611/80208/2185/2239/27185/375/382/55203/4739/79414/29904/6386/26037/27067/9456/22829/3480/200933/3587/7074/6792/27020/54209/5641/64218/5908/8934/8496/2556/10458/5663/10243/23394/348/4208/4983/7855/85461/6780/991/728/5911/51225/50807/7430/55752/23607/71/2048/51201/25/22883/3556/7415/26060/64101/4744/5800/55737/54583/4763/5621/10163/5048/10497/387/5783/55619/102/10939/8536/26115/23129/23085/718/4076/1639/8829/5098/87/3688/1981/6272/23077/23191/351/54434/10154/1499/1524/2316"
"GO:0050801","GO:0050801","monoatomic ion homeostasis",464,-0.460791769288819,-1.75334457170607,0.00104384133611691,0.014204271923379,0.009388256411419,3480,"tags=33%, list=19%, signal=28%","490/7504/51024/51542/5595/51606/6522/79901/154881/6622/64116/483/80762/84068/8301/120892/254428/7466/30968/2185/79572/5336/9187/7531/6548/1909/6341/3784/4756/540/55647/27185/375/2907/7421/578/6648/535/642489/57217/30001/10159/27347/22/7184/84679/801/6916/134/7879/27020/63892/817/3954/51382/27069/26504/54734/596/5663/5164/5910/10989/57181/9217/348/9474/23516/26234/11261/7922/3759/2132/285195/7052/6279/3091/9990/54664/5788/523/10367/56833/2495/25932/57190/10463/25800/25/5538/23312/220002/27032/25998/808/811/245972/114781/729230/56172/5291/6786/118987/8804/9472/3064/493/54583/4609/6558/5621/48/3658/3920/57003/10939/538/6546/3074/10345/2034/10008/8546/1182/55334/1657/2235/1312/5594/526/1729/7009/30061/3916/9114/84959/3708/1230/2896/7779/6280/1234/7037/488/351/309/3709/506/65125/8031/1317/2316/476"
"GO:0047496","GO:0047496","vesicle transport along microtubule",41,-0.601647069181742,-1.75327385524158,0.00146412884333821,0.014204271923379,0.009388256411419,4291,"tags=46%, list=23%, signal=36%","84062/30850/388552/5590/26258/81565/22920/118426/5861/63971/66008/10749/54820/9371/3064/5048/26985/8546/23291"
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process",38,-0.608632601614098,-1.75213487304871,0.00148367952522255,0.014204271923379,0.009388256411419,2651,"tags=39%, list=14%, signal=34%","22937/10613/8720/10162/9619/6721/348/11160/51744/51360/4790/9563/1601/5724/338"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",181,-0.489840212982793,-1.75206674575752,0.00116279069767442,0.014204271923379,0.009388256411419,4164,"tags=38%, list=22%, signal=30%","10765/10479/10155/9706/11344/10371/10505/8828/5916/23011/10509/999/5590/10501/5532/150465/4851/440275/81565/80208/9373/1909/6722/27185/55364/6049/10253/6790/7074/6792/1954/5361/64218/23327/9968/6586/51393/9043/23394/23369/348/2932/7414/25942/25/55083/23111/65059/1982/5048/79594/26999/659/5469/214/8829/3688/8239/57609/23191/342184/351/3676/23499/7048/1499/51199/8826/127833"
"GO:0006066","GO:0006066","alcohol metabolic process",286,-0.472643148308608,-1.75200920593391,0.00109170305676856,0.014204271923379,0.009388256411419,3920,"tags=38%, list=21%, signal=31%","57171/222236/55825/3422/10654/224/84532/3707/5028/11163/6697/27010/2539/6309/23262/4041/219/64768/56848/2224/2053/6622/3705/2055/6526/116150/3479/10558/3418/5336/10449/81537/221/4047/22937/79087/54884/128/22845/91869/10613/9807/3953/6652/8720/3613/84920/8611/949/55/50814/231/10162/2820/9619/5321/11165/340485/847/6721/348/51635/151056/11160/56052/114876/2805/79178/51744/216/9784/3930/7167/3631/1050/2222/51360/4790/8574/573971/6713/6646/1545/47/3949/4864/9563/3419/1717/50/3417/51474/9517/4779/19/427/51573/2235/3156/1601/3157/8821/1718/1595/5724/3069/351/338/3988"
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process",78,-0.540536079087421,-1.75130385960074,0.00132978723404255,0.014204271923379,0.009388256411419,3476,"tags=42%, list=19%, signal=35%","5106/162417/4200/4552/79944/8659/9380/10797/8803/3418/471/4199/6470/4190/2729/8942/23475/2271/6573/2806/2746/4191/25902/2805/4942/1743/573971/47/5832/8801/3417/4522/4967"
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway",143,-0.50033602853794,-1.75129910265701,0.00119904076738609,0.014204271923379,0.009388256411419,2988,"tags=32%, list=16%, signal=27%","55601/5336/64127/8887/4210/23098/140609/54726/26057/329/54209/57506/8878/85364/929/51296/27293/23369/9698/55366/79671/55914/11314/83737/10333/6279/6714/25921/146722/9258/29979/26060/6397/7096/22954/5295/1654/142/6280/9867/948/7099/121260/1452/5591/3312"
"GO:0010632","GO:0010632","regulation of epithelial cell migration",190,-0.487000233304447,-1.75068538423514,0.0011441647597254,0.014204271923379,0.009388256411419,3033,"tags=34%, list=16%, signal=29%","9922/9475/116150/10014/2185/5336/54453/6776/382/5607/161742/301/7040/23473/23332/94/949/5641/64218/2113/90627/4318/4163/348/4208/1839/9734/10982/10000/54828/5793/6868/5286/9448/55333/2475/3091/411/6714/25/811/1793/5291/5176/22846/6667/493/5547/4763/394/387/4070/659/23328/5294/23603/2896/8829/8754/498/5578/23499/7048/506"
"GO:0003018","GO:0003018","vascular process in circulatory system",190,-0.486949208886818,-1.75050195988321,0.0011441647597254,0.014204271923379,0.009388256411419,2627,"tags=30%, list=14%, signal=26%","114134/143872/9839/2729/6648/6515/9590/3953/81539/5339/7040/6916/134/154/9429/6573/4363/6566/7873/5910/8140/348/9474/10396/5286/3579/2132/6541/5795/3363/120/6714/23446/9732/25/613/9194/10057/10800/493/6558/387/6533/2030/659/7082/6546/23428/6509/3688/948/7037/3676/11309/2909/10257/4035"
"GO:0007589","GO:0007589","body fluid secretion",62,-0.562176769968604,-1.74909063034802,0.00141442715700141,0.014204271923379,0.009388256411419,2732,"tags=37%, list=15%, signal=32%","540/6776/7421/10758/7494/27347/51043/134/3099/9474/1952/8648/7372/595/3091/790/1314/9612/497189/2030/5469/538/65125"
"GO:0072678","GO:0072678","T cell migration",61,-0.561809922865932,-1.74873189855625,0.00140845070422535,0.014204271923379,0.009388256411419,2585,"tags=36%, list=14%, signal=31%","8772/1880/27347/5339/6868/27/64005/9943/83692/25/729230/6693/6558/387/102/5294/3695/81704/4478/351/3676/65125"
"GO:0007595","GO:0007595","lactation",33,-0.626352285311425,-1.74840298782066,0.00149700598802395,0.014204271923379,0.009388256411419,2732,"tags=48%, list=15%, signal=41%","1385/540/6776/7421/7494/51043/3099/8648/7372/595/3091/790/9612/2030/5469/538"
"GO:0006486","GO:0006486","protein glycosylation",189,-0.486109611104527,-1.74761368713228,0.00114678899082569,0.014204271923379,0.009388256411419,3324,"tags=33%, list=18%, signal=27%","2218/64116/84892/27230/9215/2673/2134/116150/143888/9321/29071/79087/374907/55343/22845/10678/91869/29925/6483/80267/84920/4248/5663/340485/23509/23333/84750/27090/56052/11261/7903/440138/2132/2530/283464/6482/10565/10905/9334/4124/4121/11320/4864/6185/9528/201595/2589/84061/2137/6184/200424/3703/56886/2683/1650/84002/6480/4245/55568/9761/2590/4249"
"GO:0043413","GO:0043413","macromolecule glycosylation",189,-0.486109611104527,-1.74761368713228,0.00114678899082569,0.014204271923379,0.009388256411419,3324,"tags=33%, list=18%, signal=27%","2218/64116/84892/27230/9215/2673/2134/116150/143888/9321/29071/79087/374907/55343/22845/10678/91869/29925/6483/80267/84920/4248/5663/340485/23509/23333/84750/27090/56052/11261/7903/440138/2132/2530/283464/6482/10565/10905/9334/4124/4121/11320/4864/6185/9528/201595/2589/84061/2137/6184/200424/3703/56886/2683/1650/84002/6480/4245/55568/9761/2590/4249"
