"","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"OTUD6B",1048.49318672885,1227.57078343515,1357.85919182893,1363.73633258878,1034.71798994667,1202.90361564423
"SPATS2",492.903430943784,578.510369205071,548.472217538478,506.662718819425,543.822370675298,582.63964225127
"TMX3",3219.32920315025,3636.61965422245,4667.98548963653,4425.90225362881,3546.09234406277,3632.36042650746
"XPO4",2058.34411841855,2602.82632778932,2302.29711415649,2503.72744993249,2125.00906886747,2286.48435252482
"YIF1A",1031.3188511559,967.005950476119,728.540148254629,775.711717316602,1013.54728938511,918.033679857167
"TMEM109-DT",15.4569020156587,21.6353471410027,13.7807089833789,21.2650411183335,18.5243629913727,12.8997706771499
"KMT2E-AS1",79.001943635589,63.9653741560079,60.635119526867,66.5688243704354,62.1889328996083,70.9487387243244
"CBWD2",1637.57289688118,1497.54228906418,1781.38631458477,2005.38583415937,1417.11376884001,1525.39788257297
"ANKRD36C",493.762147722431,657.526419633081,642.181038625455,710.067459951311,473.694425065101,622.413935172482
"ATP2A2",15296.3219780516,15240.6910599359,14552.4286864481,15232.2414097628,15164.8374460087,14868.060686305
"GNGT2",1297.52105253668,1346.09485907717,1265.06908467418,1247.24088994052,1346.98582322981,1338.3512077543
"LAPTM4A",3360.15875484848,3329.96212518041,3141.08293427815,3399.63287791793,3097.53812591453,3284.06661822441
"MIR4489",13.7394684583633,21.6353471410027,9.18713932225257,12.0193710668842,22.4938693466668,8.59984711809992
"NUP50-DT",172.602072508189,189.074120667023,144.238087359365,137.760483766596,206.414330475296,156.947209905324
"TRIM4",999.54633034593,1081.76735705013,1036.30931555009,1011.47630362856,1010.90095181491,1113.68020179394
"AZIN1",5632.32335115031,6639.22957048682,7017.13701433651,7061.84278529703,6066.72887967455,6046.76750491401
"BRME1",75.5670765209982,47.0333633500058,29.3988458312082,60.0968553344209,51.6035826188239,44.0742164802621
"ABHD16A",81.5780939715321,82.7787194960102,72.5784006457953,61.0214223395658,80.713295890981,99.9732227479116
"BMI1",808.052488707492,691.390441245085,816.736685748254,828.412036609863,658.938054978828,808.385629101393
"DDI2",3644.39400858087,3612.16230528045,3732.73470663122,3949.75024597917,3532.86065621179,3553.88682155479
"ESRRA",2571.85675204988,2308.39747321828,1905.41269543518,2032.19827730857,2547.09991131374,2257.45986850123
"FMNL3",14753.6129739462,13710.2254165267,13724.6674335131,13667.8740370576,14284.9302039185,14070.4248661012
"G6PD",2283.32791442425,2000.79927690925,1871.42027994285,1942.51527780951,2188.52117055217,2063.96330834398
"HS3ST3B1",359.802330253389,395.080252140049,376.672712212355,428.074523382106,349.316559265885,341.843922944472
"PDCD11",4613.02653489548,4448.41550564355,4147.07469006481,4219.72381148149,4481.57267512709,4450.42088361671
"PINX1",166.591055057655,185.311451599023,248.971475633045,223.745215245075,201.121655334903,182.746751259623
"SPECC1",5629.74720081436,5780.40035571571,5688.67666833879,5682.38881362078,5679.04042564082,5805.97178560721
"TNKS2",6242.01226399018,6546.10351105381,7759.45787157452,7259.70012439804,6635.69145726671,6756.25489215725
"TOX4",2341.7206553723,2432.5655524623,2413.46149995575,2527.76619206626,2238.8015843859,2381.08267082392
"WHAMMP3",17.1743355729541,15.991343539002,12.8619950511536,19.4159071080437,10.5853502807844,13.9747515669124
"ATG12",1700.25922172246,1719.53976407621,2003.71508618329,2054.38788543205,1639.40612473648,1758.66873565143
"FHIP1B",2449.06025270326,2432.5655524623,2324.3462485299,2326.21058494466,2643.6912326259,2277.88450540672
"HSPA12A",10.3046013437725,18.8133453400023,11.0245671867031,19.4159071080437,14.5548566360785,4.29992355904996
"IBA57",511.795200074033,487.26564430606,466.706677570431,430.84822439754,424.737180016474,596.614393818182
"SERPINB1",3352.43030384065,3599.93363080944,3351.46842475774,3564.20580483373,3318.50731302591,3464.66340770451
"ZNF221",42.9358389323853,74.3127140930092,55.1228359335154,40.6809482263772,59.5425953294122,68.7987769447994
"EIF4A1P10",401.020735628479,423.300270150052,429.95812028142,422.527121351236,420.767673661179,400.967871881409
"MAP10",208.668177211393,210.709467808026,343.599010652246,263.501596466307,263.310588234512,226.820967739886
"UBXN8",348.639012130969,285.022181901035,452.925968587052,351.335461955076,304.328820572551,441.817145692384
"PAPOLA",9169.37776240021,10707.6155002623,10687.3991735764,11343.5125861232,9091.49272240869,9961.847905429
"ZNRF2",1112.89694512743,1175.83408375015,1246.69480602967,1275.90246710001,1094.26058527609,1140.554724038
"ABCB4",529.828252425635,618.959061686076,648.612036151031,598.194852328774,628.505172921573,557.915081786733
"CCDC162P",68.6973422918165,70.5500450250087,57.8789777301912,58.247721324131,67.4816080400005,75.2486622833743
"CEP43",1414.30653443277,1368.67087348517,1436.8685900003,1476.53350721646,1393.29673070825,1326.52641796691
"PLOD3",1343.03304180501,1163.60540927914,1104.29414653476,1197.31427166269,1341.69314808942,1098.63046933727
"SRPRB",1100.01619344771,1099.64003512314,1223.72695772404,1229.67411684277,996.34609517883,1214.72840543161
"THAP12P3",44.6532724896807,51.7366996850064,54.2041220012902,42.5300822366671,58.2194265443141,47.2991591495496
"TIMM9",430.217106102501,475.977637102059,490.593239808287,522.380357906889,482.956606560788,402.042852771172
"VTI1B",1373.08812905768,1656.5150571872,1449.73058505146,1526.46012549429,1439.60763818668,1536.1476914706
"PDE5A",80.7193771928844,124.168079244015,182.824072512826,110.023473612247,140.255891220393,144.047439228174
"LINC00299",43.794555711033,43.2706942820053,64.309975255768,50.8511852829715,48.9572450486278,48.3741400393121
"NAGK",6750.37259694962,6470.8501296938,5914.6802956662,6224.18507863571,6463.67951520397,6369.26177184276
"SLC20A1",4151.89562476166,4277.21406304953,4105.73256311467,4513.73611911758,3958.92100501336,4001.07887169599
"DDX1",3289.74397899936,3353.47880685541,3558.17905950842,3600.26391803438,3044.61137451061,3501.21275795643
"KBTBD2",2156.23783118439,2362.95617470429,2536.56916687393,2640.56336669394,2151.47244456943,2297.23416142244
"OSBPL2",1337.88074113313,1438.28025124318,1354.18433610003,1331.37648740871,1357.5711735106,1420.04975537625
"ZNF318",2761.63316013102,2857.74715714635,2888.43660291621,2889.27189107793,2900.38597693492,2755.17602046126
"RAD9A",559.883339678305,556.875022064069,406.990271975789,460.434368562178,490.895619271376,560.065043566258
"TLR8-AS1",18.8917691302495,23.5166816750029,29.3988458312082,22.1896081234785,10.5853502807844,40.8492738109746
"APOBEC3G",559.883339678305,581.332371006072,551.228359335154,551.966502071527,579.547927872945,550.390215558395
"PRKDC",13653.5967804985,14201.2537299008,14415.5403105465,14118.1381685632,13910.4734377358,14088.6995412272
"MT-RNR1",53410.46619833,59687.2194256914,65342.6097155892,55331.6369899039,65584.1840021699,56667.6176038297
"ARSB",1401.42578275306,1514.47429987019,1523.22769962948,1497.7985483348,1464.74784510354,1497.44837943915
"BRICD5",101.328579880429,94.0667267000116,104.733388273679,69.3425253858702,132.316878509805,95.6732991888617
"DCAF8-DT",24.0440698021358,43.2706942820053,30.3175597634335,26.8124431492032,51.6035826188239,22.5745986850123
"FAM135A",3703.64546630756,4712.74300767058,5113.56174676578,5104.53443540519,4113.73175286983,4389.14697290025
"TXNDC17",559.883339678305,525.833002253065,589.814344488615,535.324295978918,611.303978715298,542.865349330058
"FAM178B",58.392740948044,36.6860234130045,50.5292662723891,52.7003192932614,70.1279456101966,26.8745222440623
"MYL6",6576.05309088414,5729.60432329771,5845.77675074931,5301.46720750107,6592.02688735848,6356.36200116561
"BDNF-AS",77.2845100782936,76.1940486270094,60.635119526867,67.4933913755804,54.24992018902,88.1484329605242
"B3GAT2",18.0330523516018,26.3386834760032,20.2117065089557,23.1141751286234,25.1402069168629,18.2746751259623
"MACIR",249.027865807835,191.896122468024,234.272052717441,191.385370065002,203.767992905099,273.045145999673
"NAAA",1167.85481896088,988.641297617122,1096.94443507696,1115.02780820479,997.669263963929,1120.13008713252
"CCNYL1",502.349315508908,609.552389016075,697.30387455897,629.630130503702,606.011303574906,558.990062676495
"NAT14",75.5670765209982,83.7193867630103,140.563231630464,83.2110304630443,105.853502807844,106.423108086487
"AKR7A2",2230.94619092674,2026.19729311825,1612.34295105533,1608.74658895219,2269.23446644315,1956.46521936773
"ATG3",2023.99544727264,2100.51000721126,2207.66957913729,2206.01687427582,1902.71671297099,2187.58611066667
"FAM166B",20.609202687545,20.6946798740026,12.8619950511536,9.24567005144936,19.8475317764707,23.6495795747748
"MYLK4",94.4588456512477,89.363390365011,63.3912613235427,85.9847314784791,91.2986461717653,74.1736813936119
"NDUFA5",1713.99869018082,2101.45067447826,2189.29530049279,2337.3053890064,1710.85723913178,1912.39100288747
"NRBP1",3525.03237634883,3291.39476723341,3183.34377516052,3326.59208451148,3477.28756723767,3241.06738263391
"TIGD7",24.0440698021358,44.2113615490055,29.3988458312082,38.8318142160873,25.1402069168629,35.4743693621622
"ZNF658B",76.4257932996459,39.5080252140049,22.9678483056314,64.7196903601455,43.6645699082356,26.8745222440623
"PCYT2",1285.49901763562,1274.60414678516,1019.77246477004,1036.43961276747,1345.66265444472,1225.47821432924
"PLEKHB1",97.0349959871908,56.440036020007,51.4479802046144,54.5494533035513,111.146177948236,45.1491973700246
"PTS",259.332467151607,299.132190906037,362.892003228977,313.428214744133,255.371575523923,341.843922944472
"SH3GL1P1",90.1652617580092,59.2620378210073,35.829843356785,62.8705563498557,52.9267514039219,73.0987005038494
"ZMYM5",670.657804123859,871.057889242107,936.169496937537,901.452830016313,815.071971620398,741.736813936119
"SWT1",255.038883258369,315.123534445039,242.540478107468,293.087740630945,265.956925804708,260.145375322523
"ARHGAP30",13979.050439606,13412.9745601547,12885.8816133915,12458.540394328,14274.3448536377,13394.2618864406
"CCDC26",1001.26376390323,966.065283209119,1148.39241528157,1051.23268484979,942.09617498981,1101.85541200655
"CYB5D2",499.773165172965,411.071595679051,473.137675096007,376.298771093989,501.48096955216,520.290750645045
"NOM1",1833.36032241285,1761.86979109122,1826.40329726381,1926.79763872205,1798.18637894825,1719.96942361999
"RNA5SP383",14.598185237011,23.5166816750029,19.2929925767304,21.2650411183335,10.5853502807844,26.8745222440623
"SOX15",58.392740948044,27.2793507430034,43.1795548145871,23.1141751286234,44.9877386933336,64.4988533857494
"YARS2",477.446528928125,471.274300767058,550.309645402929,478.925708665077,472.371256280003,557.915081786733
"ZFP82",161.438754385769,155.210099055019,194.767353631754,199.706473111306,183.920461128629,121.472840543161
"COX4I1",9457.90660002584,8583.58881137606,8082.84517571781,7721.98362697051,9722.64423290046,8563.297767848
"CCDC17",102.187296659077,126.990081045016,78.0906842391469,94.3058345247835,89.9754773866673,118.247897873874
"ARHGAP33",378.694099383639,326.41154164904,336.249299194444,352.260028960221,403.566479454905,278.420050448485
"DDAH2",570.187941022077,576.629034671071,424.445836688069,442.867595464425,600.718628434514,518.140788865521
"HDAC4-AS1",20.609202687545,15.0506762720019,5.51228359335154,11.0948040617392,7.93901271058829,23.6495795747748
"C12orf29",362.378480589332,326.41154164904,482.32481441826,459.509801557033,354.609234406277,365.493502519247
"EEF1AKMT1",184.624107409257,142.040757317018,140.563231630464,142.38331879232,166.719266922354,164.472076133661
"GRAMD1A",3684.75369717731,3567.95094373144,3027.16240668222,3167.56655962655,3714.13477977022,3452.83861791712
"MNT",938.577439061943,998.988637554123,852.566529105039,826.562902599573,1005.60827667452,944.908202101229
"MRPL1",619.993514183644,770.406491673095,704.653586016772,852.450778743631,558.377227311376,663.263208983457
"TMEM117",109.057030888259,95.9480612340118,51.4479802046144,83.2110304630443,89.9754773866673,79.5485858424243
"SNAI3",378.694099383639,343.343552455042,307.769167295461,300.484276672104,444.584711792944,297.76970646421
"EVI5L",837.248859181514,708.322452051087,574.196207640786,653.66887263747,824.334153116084,661.113247203932
"TMEM164",2877.55992524846,2885.96717515636,2769.00379172692,2798.66432457372,2916.2640023561,2786.35046626438
"DTD2",137.394684583633,192.836789735024,142.400659494915,181.215133008408,179.950954773335,117.172916984111
"GABPA",1987.92934256944,2659.26636380933,2509.9264628394,2797.73975756858,2307.606361211,2090.83783058804
"HERC2P10",237.005830906767,202.243462405025,230.59719698854,185.837968034132,246.109394028237,246.17062375561
"METTL15",312.572907427765,383.792244936047,333.493157397768,371.675936068264,328.145858704316,336.46901849566
"SCFD2",1154.11535050252,1066.71668077813,899.420939648527,996.683231546242,1063.82770321883,1079.28081332154
"LINC02705",44.6532724896807,61.1433723550075,58.7976916624164,73.9653604115949,56.8962577592161,30.0994649133497
"TMED8",2476.53918961999,2790.95978118934,2924.26644627299,2888.34732407278,2457.12443392708,2802.47517961081
"CRHBP",46.3707060469762,73.372046826009,44.0982687468123,82.2864634578993,38.3718947678434,45.1491973700246
"PHC1",133.959817469042,213.531469609026,128.619950511536,178.441431992973,111.146177948236,178.446827700573
"DGUOK-AS1",55.8165906121009,52.6773669520065,66.1474031202185,71.1916593961601,54.24992018902,51.5990827085996
"CDK14",218.114061776517,228.582145881028,206.710634750683,220.046947224495,193.182642624315,245.095642865848
"CEP192-DT",23.1853530234881,14.1100090050017,18.3742786445051,9.24567005144936,23.8170381317649,21.4996177952498
"CRAMP1",844.118593410695,817.439855023101,819.492827544929,802.524160465805,767.437895356868,896.534062061917
"CRIP3",125.372649682565,168.379440793021,141.48194556269,129.439380720291,124.377865799217,185.971693928911
"IL16",1999.95137747051,1839.00450698523,1828.24072512826,1752.05447474965,2078.69816138903,1868.31678640721
"NAP1L4",3364.45233874171,2960.27988924937,2976.63314040983,3142.60325048764,3118.7088264761,3078.74526827977
"PCDH9",17.1743355729541,18.8133453400023,13.7807089833789,9.24567005144936,13.2316878509805,25.7995413542998
"ZCCHC9",940.294872619239,1066.71668077813,1252.20708962303,1174.20009653407,1033.39482116158,1029.83169239247
"PSPH",452.543742347341,473.155635301058,450.169826790376,480.774842675367,445.907880578042,456.866878149059
"ZDHHC21",955.751774634897,1108.10604052614,1360.61533362561,1355.41522954248,934.157162279222,1106.1553355656
"ELK4",3161.79517898086,3566.06960919744,3758.45869673353,3807.36692718685,3007.56264852786,3716.20893590893
"ACTG1P10",19.7504859088973,24.457348942003,17.4555647122799,22.1896081234785,25.1402069168629,16.1247133464374
"SLC52A2",717.887226949483,623.662398021077,568.683924047434,552.891069076672,725.096494233731,623.488916062245
"MTHFSD",567.611790686134,498.553651510061,477.731244757134,530.701460953194,493.541956841572,528.890597763145
"FADS3",321.160075214242,309.479530843038,288.476174718731,276.445534538336,351.962896836081,285.944916676823
"RFX5",4224.88655094672,4149.28331473751,4204.03495386278,4065.32112162229,4448.49345549964,4113.95186512105
"OR52K2",14.598185237011,19.7540126070024,17.4555647122799,14.793072082319,25.1402069168629,10.7498088976249
"TBP",570.187941022077,597.323714545074,610.944764929796,572.306976184716,629.828341706671,588.014546700082
"MCF2L2",48.0881396042716,41.3893597480051,73.4971145780206,64.7196903601455,54.24992018902,40.8492738109746
"TATDN3",974.643543765147,1084.58935885113,964.64962883652,1050.30811784465,975.175394617262,981.457552353154
"ZNF280B",289.387554404277,349.928223324043,343.599010652246,406.809482263772,305.651989357649,276.27008866896
"NPHP1",15.4569020156587,15.0506762720019,11.0245671867031,19.4159071080437,15.8780254211766,7.52486622833743
"ABRACL",1574.88657203989,1738.35310941621,1631.63594363206,1658.67320723002,1607.65007389413,1697.39482493497
"RAB33B-AS1",117.644198674736,136.396753715017,149.750370952717,147.93072082319,141.579060005491,109.648050755774
"AGAP9",334.040826893958,333.936879785041,317.875020549939,289.389472610365,349.316559265885,341.843922944472
"ZFP36L2",10689.3064606067,11002.9850221004,9723.66825867212,10075.9312220695,10901.5876204228,10333.7912932868
"BAZ1B",5589.38751221792,5821.78971546372,6520.11277700265,6005.98726542151,5710.79647648318,6278.96337710271
"IRF6",37.7835382604991,63.9653741560079,64.309975255768,57.3231543189861,68.8047768250985,42.9992355904996
"MADD",4098.6551844855,3954.56519046849,3733.65342056344,3949.75024597917,3972.15269286434,3906.48055339689
"SLC25A11",2194.02136944489,1927.42723008324,1866.82671028172,1948.98724684553,2192.49067690747,1877.99161441507
"AGAP7P",18.0330523516018,15.0506762720019,10.1058532544778,17.5667730977538,10.5853502807844,16.1247133464374
"DHX34",978.937127658385,807.0925150861,655.961747608834,748.899274167399,948.712018915301,764.311412621131
"NPIPP1",6.86973422918165,20.6946798740026,13.7807089833789,17.5667730977538,11.9085190658824,12.8997706771499
"PDK2",541.850287326703,500.434986044062,425.364550620294,457.660667546744,538.529695534906,464.391744377396
"SLC9A8",961.762792085431,1048.84400270513,865.428524156192,934.737242201531,1090.29107892079,869.659539817855
"AHCTF1P1",200.939726203563,145.803426385018,163.531079936096,223.745215245075,144.225397575687,146.197401007699
"DCK",2927.36549841003,3368.52948312742,3970.68161507756,3968.24158608207,3032.70285544473,3313.091102248
"IGSF21",12.0220349010679,22.5760144080028,11.9432811189283,26.8124431492032,13.2316878509805,7.52486622833743
"PSME4",4871.50028526844,5418.24345792067,5911.0054399373,5846.03717353143,5169.62044337808,5115.83405437969
"ANP32A",8070.22028573115,8827.22163352909,8918.8748540428,8313.70651026327,8579.42640257575,8839.56785651696
"TNRC18P1",32.6312375886128,22.5760144080028,28.480131898983,17.5667730977538,33.0792196274512,35.4743693621622
"AGA",547.002587998589,610.493056283075,723.027864661277,659.21627466834,518.682163758435,711.637349022769
"CHAMP1",1477.8515760527,1594.4310175652,1680.32778204,1702.12785647183,1511.05875258197,1515.72305456511
"CKMT2-AS1",107.339597330963,145.803426385018,155.262654546068,130.363947725436,127.024203369413,154.797248125799
"MEIS1",111.633181224202,138.278088249017,146.075515223816,157.176390874639,166.719266922354,77.3986240628993
"RAB5A",1937.26505262923,2340.38016029629,2421.72992534578,2359.49499712988,2065.46647353805,2240.26017426503
"TFG",2022.27801371535,1966.93525529724,2147.95317354265,2142.22175092082,1872.28383091374,2094.06277325733
"TMEM187",245.592998693244,212.590802342026,255.402473158621,180.290566003263,297.712976647061,232.195872188698
"VAC14-AS1",41.2184053750899,41.3893597480051,39.504699085686,44.379216246957,26.463375701961,48.3741400393121
"ADAM32",18.0330523516018,27.2793507430034,0.918713932225257,25.8878761440582,11.9085190658824,6.44988533857494
"CSRNP2",750.518464538095,650.94174876408,727.621434322404,740.578171121094,615.273485070593,782.586087747093
"DENND1C",1563.72325391747,1521.05897073919,1494.74756773049,1552.34800163835,1623.52809931531,1424.3496789353
"FLAD1",1665.0518337979,1394.06888969417,1335.81005745552,1399.79444578943,1581.18669819217,1438.32443050221
"GNB1L",114.209331560145,120.405410176015,135.969661969338,95.2304015299285,186.566798698825,95.6732991888617
"HDAC6",2822.60205141501,2671.49503828033,2540.24402260284,2595.25958344184,2913.6176647859,2499.33056869779
"KLHL32",58.392740948044,20.6946798740026,16.5368507800546,44.379216246957,25.1402069168629,23.6495795747748
"NDUFA8",1410.01295053953,1446.74625664618,1136.44913416264,1164.02985947747,1440.93080697177,1371.67561533694
"PSD",13.7394684583633,20.6946798740026,18.3742786445051,16.6422060926089,19.8475317764707,15.0497324566749
"PSMA3",3077.64093467338,3291.39476723341,3198.04319807612,3322.8938164909,3133.26368311218,3075.52032561049
"RPL3P4",1373.94684583633,1236.03678883815,1375.31475654121,1160.3315914569,1463.42467631844,1348.02603576216
"SDHC",3498.41215621076,3698.70369384446,3526.94278581276,3396.8591769025,3618.86662724316,3746.30840082228
"SGTB",911.098502145217,1123.15671679814,1004.15432792221,1087.29079805045,950.035187700399,1012.63199815627
"SYT11",392.433567842002,528.655004054065,436.389117806997,441.018461454135,473.694425065101,434.292279464046
"TMEM243",841.542443074752,817.439855023101,767.12613340809,759.994078229138,874.61456694981,806.235667321868
"GSEC",66.1211919558734,63.0247068890078,52.3666941368396,92.4567005144936,52.9267514039219,32.2494266928747
"IQCC",66.9799087345211,101.592064836013,94.6275350192015,72.116226401305,134.963216080001,53.7490444881245
"TASP1",169.167205393598,142.040757317018,174.555647122799,189.536236054712,154.810747856472,145.122420117936
"TRIM59",503.208032287556,408.24959387805,497.942951266089,524.229491917179,406.212817025101,467.616687046683
"AANAT",41.2184053750899,50.7960324180063,28.480131898983,30.5107111697829,39.6950635529415,52.674063598362
"ANKRD17",5616.007732356,6018.38917426674,5618.85440948967,6300.92414006274,5454.10173217416,5432.95341685963
"PCDHB2",52.3817234975101,64.906041423008,70.7409727813448,40.6809482263772,78.0669583207849,73.0987005038494
"TMCO6",1215.94295856515,1430.75491310718,1066.62687531352,1219.50387978617,1253.04083948785,1258.80262191188
"CHMP4A",106.480880552316,105.354733904013,131.376092308212,128.514813715146,97.9144900972556,119.322878763636
"INPP5F",1434.05702034167,1414.76356956817,1641.74179688653,1707.6752585027,1327.13829145334,1471.64883808485
"PAF1",2636.26051044846,2464.5482395403,2322.50882066545,2393.70397632024,2615.90468813884,2444.5065433199
"SAPCD1",19.7504859088973,30.1013525440037,2.75614179667577,24.9633091389133,10.5853502807844,15.0497324566749
"LYPLAL1-DT",15.4569020156587,12.2286744710015,16.5368507800546,7.39653604115949,2.6463375701961,35.4743693621622
"MRPS18A",249.886582586483,233.285482216029,215.897774072935,235.764586311959,251.402069168629,207.471311724161
"ARRDC3-AS1",79.8606604142367,47.0333633500058,78.0906842391469,58.247721324131,87.3291398164712,63.423872495987
"ESCO2",632.87426586336,788.279169746097,796.524979239298,777.560851326892,752.88303872079,697.662597455856
"KLHDC2",741.072579972971,762.881153537094,793.768837442622,718.388562997616,864.029216669026,729.912024148731
"NDFIP2",193.211275195734,224.819476813028,223.247485530737,306.031678702974,123.054697014119,202.096407275348
"SNAP29",1858.26310899364,2088.28133274026,2015.65836730221,2095.06883365843,1860.37531184786,1980.11479894251
"FAM91A1",3251.10172396022,3583.94228727044,4062.55300830009,3860.99181348525,3383.34258349571,3606.56088515316
"ZSCAN32",805.476338371549,808.0331823531,810.305688222677,897.754561995733,689.370937036083,820.21041888878
"CHST13",401.879452407127,286.903516435035,203.954492954007,263.501596466307,349.316559265885,274.120126889435
"GGA1",2526.34476278155,2093.92533634226,2121.31046950812,2104.31450370988,2409.49035766355,2259.60983028076
"PRC1-AS1",31.7725208099651,27.2793507430034,38.5859851534608,46.2283502572468,15.8780254211766,36.5493502519247
"TTLL12",1831.64288885556,1621.7103683082,1262.3129428775,1496.87398132965,1689.68653857021,1555.49734748632
"AJM1",143.405702034167,121.346077443015,89.1152514258499,124.816545694566,125.701034584315,99.9732227479116
"C2orf15",31.7725208099651,45.1520288160056,42.2608408823618,49.9266182778266,39.6950635529415,31.1744458031122
"NCSTN",4450.72906373106,4548.12623594556,4038.66644606223,4330.67185209888,4510.68238839925,4239.72462922326
"YIPF3",1797.29421770965,1722.36176587721,1426.76273674582,1543.1023315869,1852.43629913727,1532.92274880131
"EEF1A1P19",41.2184053750899,57.3807032870071,54.2041220012902,43.454649241812,58.2194265443141,53.7490444881245
"PHF5A",979.795844437033,937.845265199116,1124.50585304371,977.267324438198,1051.91918415295,1027.68173061294
"RBM14-RBM4",30.9138040313174,23.5166816750029,22.0491343734062,21.2650411183335,37.0487259827454,20.4246369054873
"DBP",410.466620193604,364.038232329045,307.769167295461,286.61577159493,445.907880578042,361.193578960197
"AUP1",3190.99154945488,2848.34048447635,2639.46512728316,2786.64495350684,3216.62331657336,2646.60295059525
"EXOSC5",995.252746452692,926.557257995114,844.298103715011,833.034871635588,1009.57778302981,914.80873718788
"LCLAT1",224.125079227051,257.742831158032,373.91657041568,347.637193934496,234.200874962355,264.445298881573
"MPG",303.985739641288,358.394228727044,284.80131898983,254.255926414858,338.7312089851,349.36878917281
"RNF115",1641.86648077441,1807.02181990722,1621.53009037758,1825.0952681561,1643.37563109178,1617.84623909255
"TTC1",1586.04989016231,1753.40378568822,1839.26529231496,1789.03715495545,1646.02196866197,1759.7437165412
"YWHAZ",13250.8586113128,13978.3155876217,15636.5111264739,15025.1384006104,13096.7246349005,14599.3154638644
"ZBTB34",1148.10433305198,1335.74751914016,1220.97081592737,1262.03396202284,1178.94338752236,1276.00231614808
"IGF2BP2",89.3065449793615,89.363390365011,74.4158285102458,84.1355974681892,91.2986461717653,75.2486622833743
"PRKAB1",1575.74528881854,1675.32840252721,1517.71541603612,1618.91682600878,1683.07069464472,1485.62358965176
"TCHP",1050.21062028615,1166.42741108014,1176.87254718055,1126.12261226653,1063.82770321883,1187.85388318755
"TMC8",5041.52620744068,4190.67267448552,3923.82720453407,4195.68506934772,4822.95022168239,4193.50045096348
"BTBD8",70.4147758491119,144.862759118018,119.432811189283,117.420009653407,129.670540939609,91.3733756298117
"CASTOR2",344.34542823773,312.301532644039,308.687881227686,294.936874641235,320.206845993728,356.893655401147
"CDIN1",193.211275195734,278.437511032034,229.678483056314,306.956245708119,194.505811409413,191.346598377723
"FBXW8",591.65586048827,570.04436380207,646.774608286581,572.306976184716,620.566160210985,608.43918360557
"FCER1G",8519.3291609639,7319.3320045279,7383.70387329439,7363.25162897427,8021.04917526437,7771.03685209305
"KCNK6",3545.64157903638,3308.32677803941,3060.23610824233,3336.76232156808,3288.07443096865,3258.26707687011
"KIFAP3",555.589755785066,550.290351195068,703.734872084547,619.459893447107,541.176033105102,637.463667629157
"LIG4",1220.23654245839,1562.44833048719,1746.47518516021,1656.82407321973,1409.17475612942,1438.32443050221
"NDUFAF5",368.389498039866,431.766275553053,458.438252180403,414.206018304932,428.706686371768,422.467489676659
"PRPF3",1302.67335320857,1237.91812337215,1404.71360237242,1434.0034249798,1253.04083948785,1270.62741169926
"QTRT2",2076.37717077015,2449.4975632683,2301.37840022427,2306.79467783662,2127.65540643766,2364.95795747748
"RBMXP2",24.0440698021358,26.3386834760032,12.8619950511536,24.9633091389133,25.1402069168629,11.8247897873874
"RGS17",18.8917691302495,26.3386834760032,13.7807089833789,29.586144164638,7.93901271058829,19.3496560157248
"SEC22A",270.495785274028,287.844183702035,369.323000754553,343.014358908771,250.078900383531,338.618980275185
"ST13P6",8.58716778647707,17.8726780730022,22.0491343734062,19.4159071080437,15.8780254211766,11.8247897873874
"ZNF596",39.5009718177945,67.7280432240083,38.5859851534608,19.4159071080437,63.5121016847063,61.273910716462
"UBOX5",272.213218831323,247.39549122103,215.897774072935,239.462854332539,281.834951225884,210.696254393448
"TLE4",1611.81139352175,1782.56447096522,1668.38450092107,1692.88218642038,1763.7839905357,1624.29612443112
"SERBP1P1",193.211275195734,180.608115264022,254.483759226396,193.234504075292,195.828980194511,234.345833968223
"ZNF391",131.383667133099,124.168079244015,123.107666918184,94.3058345247835,133.640047294903,148.347362787224
"C5orf64",20.609202687545,11.2880072040014,26.6427040345325,7.39653604115949,13.2316878509805,36.5493502519247
"SGO1",175.178222844132,223.878809546028,190.173783970628,254.255926414858,145.548566360785,181.671770369861
"NUMBL",122.796499346622,89.363390365011,123.107666918184,113.721741632827,138.932722435295,87.0734520707617
"TMEM94",2392.38494531251,2228.44075552327,1838.34657838274,2020.17890624169,2367.14895654041,2101.58763948567
"MNDA",66.1211919558734,104.414066637013,74.4158285102458,106.325205591668,64.8352704698044,75.2486622833743
"RPL41P5",18.8917691302495,12.2286744710015,10.1058532544778,8.32110304630443,17.2011942062746,15.0497324566749
"CCDC28A-AS1",29.196370474022,38.5673579470048,19.2929925767304,23.1141751286234,43.6645699082356,19.3496560157248
"MKRN2OS",19.7504859088973,27.2793507430034,6.4309975255768,22.1896081234785,5.29267514039219,26.8745222440623
"SPTY2D1",1421.17626866195,1534.22831247719,1553.54525939291,1849.13401028987,1219.9616198604,1412.52488914791
"ZNF271P",916.250802817103,1205.93543629415,1163.09183819718,1142.76481835914,1059.85819686354,1094.33054577822
"RAP2B",2031.72389828047,2098.62867267726,2136.92860635595,1990.59276207705,2069.43597989335,2188.66109155643
"PEG13",18.0330523516018,6.58467086900081,14.6994229156041,7.39653604115949,10.5853502807844,20.4246369054873
