"","WT_10_1","WT_10_2","WT_10_3","C08_10_1","C08_10_2","C08_10_3"
"TCIRG1",5756.58594175846,5351.83473541189,5102.03357693486,6461.64681789433,5617.43411455572,4415.67277109266
"MYL6B",329.749590813708,358.081420609276,277.113534032287,425.187140009729,313.27817569905,256.938565233987
"POLR2H",1029.00581530519,962.486366223659,997.412188094932,1047.140964531,924.827189339111,966.272532826387
"SNAP47",736.674617775306,559.929864710683,583.707231259497,635.641941704685,640.625730546261,560.676654849879
"ATP6AP1L",25.7251453826297,41.0539208341845,33.410851620914,23.0986977470074,37.5183443950958,32.1173206542484
"PDCD6IP-DT",134.472350863746,148.250269679,138.556767016143,161.690884229052,153.825212019893,122.045818486144
"VAMP1",513.333582862475,570.193344919229,623.014115519396,638.208463676575,577.782503684475,529.476971928609
"GCDH",816.188703503434,938.538245737051,783.189668878484,921.381387908407,887.308844944016,672.628458273259
"HSPA14",739.013267355545,754.93598867306,754.692177790057,603.132663394082,787.885232297012,811.191755953016
"PEX12",132.133701283507,130.004082641584,161.158225465585,150.56928901753,154.76317062977,134.892746747843
"SNORD3B-1",28.0637949628688,37.6327607646691,18.6707700234519,20.5321757751177,43.1460960543602,12.8469282616993
"ZNF425",104.069906320638,100.354028705784,109.076603821219,107.793922819368,75.974647400069,115.622354355294
"MTCH2",3109.23461692784,2947.89959323241,3154.37746185688,3126.87926908563,3012.72305492619,3181.45002023655
"BCL2L13",3048.42972784162,2999.21699427515,3226.11252563119,3142.27840091697,3016.4748893657,3008.0164887036
"CSTF1",1344.72350863746,1634.17412653851,1298.10985268316,1507.40390482322,1436.95259033217,1403.98573145714
"TLE1",208.139812641277,158.513749887546,107.111259608224,170.245957468684,146.321543140874,176.186444731877
"C14orf93",301.68579585084,348.958327090568,290.870943523251,360.168583388523,295.456962111379,257.856202966965
"NAP1L4",3153.66895895238,3150.88842402366,3091.48644704104,3351.87769528796,2951.75574528416,2973.14625485042
"RSL1D1",6366.97348220086,6293.79414121845,6399.16075751152,6079.23504408276,6528.19192474667,6654.70883956026
"SNED1",108.747205481117,111.757895604169,91.3885059042647,105.227400847478,107.8652401359,111.95180342338
"ZSWIM4",191.769265579603,229.21772465753,207.343814470966,251.519153245192,190.405597805111,164.257154203156
"DCP1A",1329.52228636591,1301.18121310568,1321.6939832391,1254.17373693011,1380.67507373953,1259.91660737951
"WAPL",7111.833373507,6946.09532780605,7896.75304781367,6608.79407761601,7097.53280094225,7966.01315998657
"ZC3H7B",3997.92145741868,3820.29541095884,3721.37926730592,4204.81849727931,3712.44017789473,3465.91771745989
"ZNF321P",39.7570428640641,27.369280556123,23.5841305559393,23.0986977470074,32.8285513457088,27.5291319893557
"BROX",3071.81622364401,3332.20990770798,3473.74589646856,2725.64633414687,3457.31543600808,3542.08164929711
"FECH",3239.02966863111,3576.25265933341,3484.55528964003,3413.47422261332,3323.18735479561,3444.81204960138
"IPMK",1122.55179851475,1083.36735534654,1419.96119388884,972.711827346201,1144.30950405042,1430.59722571352
"RBMXP2",17.539871851793,14.8250269679,24.5668026624367,23.9542050709706,26.2628410765671,12.8469282616993
"VTA1",1647.57862927842,1744.79163545284,1736.38161218103,1551.89028566931,1738.03730410281,1767.37027371664
"ANKRD11P2",28.0637949628688,21.6673471069307,21.6187863429443,35.931307606456,20.6350894173027,21.1056678585061
"SLC2A5",1697.85959525356,2043.57294819052,1696.09205581463,1989.91003553849,1810.26011706337,1723.32366253367
"UBE2D1",618.572813973233,679.670467143721,673.130392950767,516.726423673795,764.436267050077,739.616012780691
"BST2",4959.10643489694,4952.69939396842,4625.43760528359,5050.91524067895,4732.93914544134,4587.27102715965
"MKKS",956.507678317778,1132.40398300959,1022.96166286387,964.156754106568,1057.07935333182,1038.76591373169
"NFYC-AS1",88.8686840490845,92.3713218769151,156.244864933098,106.082908171441,132.252163992713,116.539992088273
"NUSAP1",15.2012222715539,25.0885071764461,28.4974910884266,17.965653803228,30.952634125954,13.7645659946779
"ZNF688",513.333582862475,515.454783806983,423.53167790041,515.015409025869,486.800518526368,414.772255306293
"DDX3Y",3847.07855949326,4008.45921478218,4352.2547596773,3648.73873670321,4199.2406964211,4205.53373024058
"MESD",1549.35534690838,1514.43352410547,1730.48557954204,1651.98464257301,1453.83584530996,1767.37027371664
"MTSS1",38.5877180739446,75.2655215293383,36.3588679404064,55.6079760576104,42.2081374444828,62.3993658425397
"NID2",16.3705470616735,26.2288938662845,19.6534421299494,23.9542050709706,12.1934619284061,20.1880301255275
"NPIPB12",192.938590369723,350.098713780407,200.465109725484,335.358870993589,211.978645832291,163.339516470177
"RHBDD3",488.777762269965,588.439531956644,505.0934627397,639.063971000538,526.194780141219,455.148315557348
"SDHC",3221.48979677931,3577.39304602324,3760.68615156582,3485.33683782623,3688.05325403792,3522.81125690456
"VIPAS39",1040.69906320638,1057.13846148025,898.162305338688,976.133856642054,988.608374810774,979.119461088086
"ZNF226",659.499181627417,598.703012165191,729.142703021123,627.942375789016,688.461619650008,713.004518524314
"ADNP-AS1",43.2650172344227,76.4059082191767,62.8910148158381,39.3533369023089,56.2775165926437,76.1639318372176
"BIRC2",2343.32687939954,2183.84051104065,2760.32594715139,2129.3577293445,2517.48090891093,2772.18359132812
"CCDC91",800.98748123188,1033.19034099364,1044.58044920681,838.397177483973,948.276154586046,1036.01300053275
"CGN",126.28707733291,132.284856021261,147.40081597462,157.413347609236,126.624412333448,137.645659946779
"CYTOR",258.420778616417,271.412032181553,208.326486577464,226.709440850258,247.621073007632,241.338723773352
"HYAL2",311.040394171796,392.29302130443,342.952565167617,375.567715219861,362.052023412674,279.87950855845
"KPNA3",3232.01371989039,3268.34825307702,3184.8402971583,2888.19272569989,3271.59963125235,3403.51835161735
"PSMD12",1630.03875742663,1680.92998082189,1886.73044447514,1565.57840285272,1663.9385739225,1889.41609220278
"RPS4Y1",2384.25324705373,2402.79475548963,2391.82390721484,2368.04427273024,2467.76910258743,2428.06944146118
"CMPK1",4782.53839158889,4828.39724477603,5710.3076108568,4550.44345616046,5249.75433948378,5757.25913670726
"DUSP23",970.539575799212,1123.28088949088,918.798419575134,1113.01502847617,1014.87121588734,822.203408748758
"BBS5",112.255179851475,98.0732553261074,74.6830800938077,90.6837763401032,90.0440265482299,90.846135564874
"FHIP2A",705.102848442078,914.590125250444,967.932024900008,732.314269312531,916.385561850215,1001.14276667957
"GABPB1",604.540916491799,582.737598507452,688.853146654726,575.756429027259,620.928599738835,644.181688550924
"GUSBP9",83.0220600984868,38.7731474545076,20.6361142364469,45.3418881700516,53.4636407630115,54.140626245733
"LINC02345",66.6515130368134,7.98270682886921,23.5841305559393,17.1101464792647,25.3248824666897,45.8818866489262
"MGAT2",57.2969147158571,53.5981744224075,51.0989495378684,63.3075419732796,43.1460960543602,45.8818866489262
"TMEM18",582.323745479527,769.761015640959,740.934768299092,833.264133540193,660.322861353686,647.852239482839
"PIK3R6",1117.87449935427,1159.77326356571,955.157287515541,1124.13662368769,1081.46627718864,968.107808292344
"COA1",2201.83857979508,2224.89443187483,2279.79928707413,2168.71106624681,2175.12601630568,2451.92802251862
"EIF4BP6",91.2073336293236,141.407949539969,107.111259608224,107.793922819368,103.175447086513,144.069124077628
"PPIAP22",133.303026073627,199.56767072173,155.2621928266,157.413347609236,170.708466997686,142.233848611671
"PACS1",2807.548821077,2937.63611302387,2783.91007770733,3098.64752739485,2635.66369375548,2680.41981803027
"SMG6",1290.93456829196,1134.68475638927,1172.32782305148,1189.1551803089,1162.13071763809,1303.04558082951
"SLC25A19",989.248772441125,1068.54232837864,981.689434390972,1132.69169692733,1043.00997418366,915.802457512568
"ZNF674-AS1",61.9742138763352,74.1251348394998,113.007292247209,85.5507323963237,70.3468957408046,107.363614758487
"EIF5AP4",71.3288121972915,126.582922572069,83.527129052285,93.2502983119929,96.6097368173717,77.9992073031746
"SLC51A",139.149650024224,163.0752966469,160.175553359088,144.580737749787,147.259501750751,155.080776873371
"ACTR3-AS1",66.6515130368134,96.932868636269,79.5964406262951,53.0414540857207,77.8505646198238,100.022512894659
"AFG3L1P",1010.29661866328,997.838353608651,936.486517492089,1191.72170228079,934.206775437885,874.508759528534
"ALDH1A3",15.2012222715539,46.7558542833768,31.445507407919,29.9427563387133,35.642427175341,35.7878715861625
"ATP6V1E1",3488.09584892657,3320.80604080959,3589.70120503526,3430.58436909258,3503.27540789207,3581.54007181518
"CH17-340M24.3",198.785214320321,110.61750891433,145.435471761626,161.690884229052,165.080715338422,145.904399543585
"CLEC4F",170.721419357452,168.777230096092,314.45507407919,269.48480704842,211.040687222414,200.962663522297
"FGF20",14.0318974814344,18.2461870374153,31.445507407919,13.6881171834118,22.5110066370575,22.0233055914846
"GPT2",529.704129924148,622.651132651798,563.07111702305,667.295712691325,544.015993728889,540.488624724351
"HIPK3",6575.11329484213,6357.6557958494,6894.42749918625,5867.06922773988,6735.48077752957,6990.5642498304
"HNRNPA1P35",23.3864958023907,17.1058003475769,17.6880979169545,11.9771025354853,20.6350894173027,20.1880301255275
"HYPK",80.6834105182478,43.3346942138614,70.7523916678178,63.3075419732796,68.4709785210498,52.3053507797759
"KLF13",7916.32882910924,8393.24603721105,8253.46302247225,8819.42500273701,8239.96638777291,7764.1328587313
"LRRC8D",2826.25801771891,2775.70120306681,2957.84304055738,2582.77661104501,2930.18269725698,2942.86420966213
"MON1B",3070.64689885389,3183.95963802898,2958.82571266388,3355.29972458382,3197.50090107204,2781.35996865791
"OAT",3826.03071327111,4163.55180460021,4074.15855353851,3924.21209501937,3928.17065816653,4354.1910429831
"RAB15",130.964376493388,126.582922572069,117.920652779696,141.158708453934,101.299529866759,147.739675009543
"SLC46A1",1062.91623421866,968.188299672851,927.642468533612,1014.6316862204,967.973285393472,1022.24843453808
"SMARCA4",4632.86481845359,4212.58843226327,4144.91094520633,4515.36765587797,4239.57291664582,4081.65263628848
"TRIM6",602.20226691156,589.579918646483,727.177358808128,612.543243957678,662.198778573441,685.475386534958
"ZNF3",1345.89283342758,1122.14050280104,1169.37980673199,1116.43705777202,1155.56500736895,1303.96321856248
"CA2",466.560591257694,304.483246186868,368.502039936551,374.712207895898,383.625071439855,350.537613997796
"CDC26P1",122.779102962551,103.7751887753,136.591422803148,113.782474087111,139.755832871732,95.4343242297666
"COQ9",1427.74556873595,1687.77230096092,1405.22111229138,1592.09912989558,1421.94525257413,1434.26777664543
"CORO1B",9961.4778870283,10253.2167283376,8770.34855048992,10835.0002579944,9679.73285393472,8042.17709182379
"DHRS13",123.94842775267,147.109882989161,107.111259608224,166.823928172831,117.244826234674,109.198890224444
"GJD3",54.958265135618,19.3865737272538,34.3935237274114,41.9198588741986,27.2007996864445,31.1996829212698
"HIPK2",6465.1967645709,5801.14709120824,6434.53695334543,6343.5868071874,6320.90307196376,6233.51312012312
"IFFO2",74.8367865676501,74.1251348394998,58.9603263898482,112.071459439184,60.0293510321533,47.7171621148833
"NDUFAF3",514.502907652595,423.083461930068,464.803906373303,508.171350434163,445.530339691763,479.00689661479
"RASA4B",879.332242169889,923.713218769151,856.890076865794,1497.99332425963,642.501647766016,688.228299733894
"RECQL",1964.46564740082,1993.39593383763,1914.24526345707,1798.27639497072,2071.01261060929,1926.12160152192
"RIPK2",571.799822368452,673.968533694529,732.090719340615,617.676287901457,619.052682519081,702.91050346155
"RPS28P4",36.2490684937055,41.0539208341845,43.2375726858887,35.0758002824927,41.2701788346054,36.705509319141
"RUBCNL",616.234164392994,603.264558924544,636.77152501036,524.425989589465,582.472296733862,794.674276759403
"TCEAL9",247.896855505341,318.16788646493,336.073860422135,260.074226484824,306.712465429908,363.384542259496
"TNRC6A",2637.99672650967,2512.27187771412,2755.41258661891,2607.58632343995,2520.29478474056,2880.46484381959
"TXNRD3",355.474736196338,335.273686812507,374.398072575536,336.214378317552,347.982644264514,356.961078128646
"ZNF443",87.699359258965,70.7039747699844,109.076603821219,95.8168202838826,96.6097368173717,88.0932223659384
"DXO",242.050231554743,247.463911694945,281.044222458276,288.305968175611,257.938617716284,201.880301255275
"VPS9D1-AS1",76.0061113577696,123.161762502554,88.4404895847723,100.094356903699,87.2301507185977,87.1755846329599
"SYT6",1059.4082598483,1065.12116830912,1132.03826668509,1118.14807241995,1037.3822225244,1151.63535488805
"LINC02256",51.4502907652595,35.3519873849922,37.3415400469039,38.4978295783457,47.8358891037471,45.8818866489262
"NOP2",63.1435386664548,52.4577877325691,63.8736869223355,64.1630492972428,56.2775165926437,68.8228299733894
"TARS3",422.126249233151,344.396780331214,379.311433108023,306.271621978839,445.530339691763,425.783908102036
"CCSER2",1555.20197085898,1423.2025889184,1524.12443717758,1370.52273298911,1609.53697454961,1591.18382898476
"CDS1",56.1275899257376,31.9308273154768,60.9256706028431,42.7753661981619,38.4563030049732,58.7288149106256
"CCNYL1",558.937249677137,606.68571899406,678.043753483254,500.471784518494,607.797179200552,696.4870393307
"DCAF1",2145.71098986934,2300.15995340417,2495.98715050357,2214.05295441686,2202.32681599212,2436.32818105798
"GLB1L",66.6515130368134,102.634802085461,58.9603263898482,78.7066738046178,117.244826234674,45.8818866489262
"GLIS2",9.35459832095626,25.0885071764461,15.7227537039595,23.9542050709706,15.0073377580383,16.5174791936134
"INSIG1-DT",63.1435386664548,87.8097751175613,47.1682611118786,49.6194247898678,111.61707457541,49.5524375808403
"TIMM22",367.167984097533,593.001078715998,453.011841095334,473.09555015167,447.406256911517,530.394609661587
"ZNF264",971.708900589332,956.784432774467,984.637450710465,943.624578331451,980.166747321878,1035.09536279978
"MMP14",34719.5916682292,34386.079858699,33332.2378523942,36287.1986532247,32987.0663507781,32182.4729332898
"TMEM205",111.085855061356,132.284856021261,78.6137685197976,106.938415495405,81.6023990593334,118.37526755423
"DCUN1D3",244.388881134982,250.885071764461,299.714992481728,239.542050709706,335.789182336107,245.009274705266
"HAX1",1557.54062043922,1558.90860500917,1389.49835858742,1450.08491411769,1515.74111356187,1476.47911236245
"HPS4",2424.01028991779,2056.11720177874,2132.39847109951,2330.40195047586,2105.71707917475,2264.729924991
"PTMAP12",18.7091966419125,17.1058003475769,23.5841305559393,16.2546391553015,20.6350894173027,17.435116926592
"ZNF331",312.209718961915,261.148551973007,344.917909380612,248.952631273302,321.719803187946,376.231470521195
"ZNF473",374.183932838251,313.606339705576,355.727302552084,321.670753810177,346.106727044759,351.455251730775
"MED21",837.236549725586,651.16079989776,789.085701517468,752.846445087649,762.560349830322,805.685929555145
"CLU",74.8367865676501,36.4923740748307,47.1682611118786,54.7524687336472,65.6571026914176,27.5291319893557
"RAB3GAP1",4346.3802448743,4108.81324348797,4343.41071071882,3996.93021755624,4088.56158045556,4568.91827250008
"TUBB6",42.0956924443032,28.5096672459615,56.9949821768533,53.0414540857207,40.332220224728,43.1289734499907
"CD151",534.381429084627,825.639963443044,599.429984963457,747.713401143869,650.005316645035,608.393816964762
"FAM102A",147.334923555061,177.9003236148,209.309158683961,188.211611271912,215.730480271801,150.492588208478
"PSME4",5162.56894837774,5568.50820648119,5232.72896709903,4853.29304884344,5402.6415928938,5904.08117398383
"ZSCAN16-AS1",195.277239949962,177.9003236148,183.759683915027,179.65653803228,216.668438881678,142.233848611671
"ZNF451-AS1",51.4502907652595,61.5808812512768,58.9603263898482,57.3189907055369,54.4015993728889,69.7404677063679
"C20orf96",463.052616887335,461.856609384576,420.583661580917,514.159901701906,387.376905879364,473.501070216919
"FAM227B",37.4183932838251,11.4038668983846,53.0642937508634,33.3647856345663,30.0146755160766,47.7171621148833
"HSPA1A",126.28707733291,151.671429748515,129.712718057666,127.470591270522,164.142756728544,131.222195815929
"IREB2",6563.42004694094,7001.97427560813,7500.73618889519,6234.93737704407,7426.75627300921,7680.62782503025
"TIGD1",92.3766584194431,132.284856021261,97.2845385432495,113.782474087111,113.492991795165,80.7521205021102
"BRAP",1261.70144853898,1342.23513393987,1149.72636460204,1243.90764904255,1197.77314481343,1368.19785987098
"RABGAP1L",2538.60411934951,2247.7021656716,2529.39800212449,2239.71817413576,2327.07531110582,2651.05541057496
"BCAP29",51.4502907652595,18.2461870374153,25.5494747689342,32.509278310603,36.5803857852184,18.3527546595705
"ATP1B3-AS1",33.9104189134665,31.9308273154768,11.7920652779696,24.8097123949339,24.3869238568123,34.870233853184
"MYO9B",15056.2259975791,14773.7095668572,13574.632479156,15802.075780925,14362.9601930525,12717.5413413494
"ABHD17A",3772.24177292561,3578.53343271308,3218.25114877921,4097.88008178391,3492.01990457354,2798.7950855845
"L3MBTL2",1232.46832878599,1205.38873115925,1194.92928150092,1363.6786743974,1016.7471331071,1189.25850194017
"LINC01191",16.3705470616735,17.1058003475769,18.6707700234519,8.55507323963237,27.2007996864445,22.0233055914846
"LINC02019",133.303026073627,99.2136420159459,181.794339702032,149.713781693567,103.175447086513,144.986761810607
"MAP3K13",480.592488739128,329.571753363314,460.873217947313,373.856700571935,408.949953906544,456.983591023305
"CLDN15",177.737368098169,173.338776855446,137.574094909646,185.645089300023,154.76317062977,130.304558082951
"MPC2",1150.61559347762,914.590125250444,1063.25121923026,936.780519739745,1048.63772584293,1090.15362677849
"KIAA0825",71.3288121972915,76.4059082191767,97.2845385432495,79.5621811285811,80.664440449456,74.3286563712605
"SNHG8",1495.56640656288,1491.6257903087,1387.53301437443,1524.51405130249,1408.81383203585,1380.1271503997
"CDC27",2407.63974285612,2166.73471069307,2545.12075582845,2216.61947638875,2383.35282769846,2620.77336538667
"SNHG16",657.160532047178,759.497535432413,681.974441909244,679.27281522681,679.082033551234,703.828141194529
"ZNF222",106.408555900878,130.004082641584,106.128587501727,135.170157186191,88.1681093284751,133.057471281886
"FASTKD2",1886.12088646281,2117.69808303002,2143.20786427098,1854.7398783523,1995.03796320922,2214.25984967718
"SMU1P1",8.18527353083673,53.5981744224075,17.6880979169545,20.5321757751177,39.3942616148506,27.5291319893557
"CADM4",17.539871851793,38.7731474545076,34.3935237274114,21.3876830990809,43.1460960543602,19.270392392549
"F8A3",19.8785214320321,37.6327607646691,27.5148189819292,27.3762343668236,32.8285513457088,18.3527546595705
"NEMP1",1276.90267081053,1092.49044886524,1352.15681854052,1171.18952650567,1252.17474418632,1360.85675800715
"PSTK",196.446564740082,185.883030443669,196.534421299494,196.766684511545,136.003998432222,226.656520045696
"ANKAR",105.239231110758,99.2136420159459,147.40081597462,89.8282690161399,102.237488476636,177.104082464855
"DLAT",1875.59696335173,1896.46306520136,1995.80704829636,1869.28350285967,1819.63970316215,2009.62663522297
"GPX1P1",833.728575355227,792.568749437729,584.689903365995,852.085294667384,764.436267050077,641.428775351989
"HDGF",11655.8295079115,11646.7692633202,11260.4396683545,10939.3721515179,11708.5373270995,12241.2873579335
"LRP6",1151.78491826774,1097.0519956246,1322.67665534559,1109.59299918032,1219.34619284061,1303.04558082951
"OLIG1",35.079743703586,15.9654136577384,4.91336053248735,13.6881171834118,10.3175447086513,25.6938565233987
"RBM45",636.112685825026,518.875943876499,546.365691212593,544.958165364582,548.705786778276,574.441220844557
"SFMBT1",716.796096343274,737.830188325483,826.427241564372,775.945142834656,689.399578259885,858.908918067899
"SIX5",24.5558205925102,22.8077337967692,30.4628353014216,25.6652197188971,36.5803857852184,22.0233055914846
"SLC25A30",844.252498466303,956.784432774467,932.555829066099,915.392836640664,880.743134674874,981.872374287022
"SORT1",10747.2641459886,10783.4965391125,11167.0858182372,10660.4767639059,11024.7655004989,10738.1967513147
"ZZEF1",5250.2683076367,5037.08800901647,5149.20183804674,5116.78930462412,5357.61957961968,4806.58644534151
"DPY30",637.282010615146,789.147589368213,748.796145151072,747.713401143869,710.034667677188,679.051922404108
"ANKRD9",551.92130093642,482.383569801668,431.393054752389,584.311502266891,477.420932427594,435.877923164799
"MICU2",1244.16157668718,1341.09474725003,1463.19876657473,1177.17807777341,1288.75512997154,1518.69044807946
"RAD54B",93.5459832095626,47.8962409732152,68.7870474548229,62.4520346493163,84.4162748889655,52.3053507797759
"TFR2",24.5558205925102,15.9654136577384,36.3588679404064,28.2317416907868,25.3248824666897,17.435116926592
"TRIAP1",1213.75913214408,1038.89227444284,1131.05559457859,1100.18241861672,1152.75113153932,1180.99976234336
"SZT2",2560.82129036178,2800.78971024325,2563.7915258519,2880.49315978422,2434.94055124172,2707.94895001963
"USP46",1258.19347416862,1238.45994516457,1208.68669099189,924.80341720426,1311.2661366086,1399.39754279225
"HNRNPF",11541.2356784798,11338.8648570638,11387.2043700927,11669.1198988586,11731.0483337366,11154.8042820869
"SLC35D1",692.240275750764,606.68571899406,663.303671885792,680.128322550774,684.709785210498,560.676654849879
"CSNK1G2-AS1",22.2171710122711,20.5269604170923,10.8093931714722,23.0986977470074,15.9452963679157,9.17637732978525
"LINC01435",14.0318974814344,11.4038668983846,34.3935237274114,15.3991318313383,6.56571026914177,32.1173206542484
"PDLIM1P4",84.1913848886064,60.4404945614383,58.9603263898482,61.5965273253531,95.6717782074943,56.8935394446685
"MRPL54",653.652557676819,680.81085383356,757.640194109549,855.507323963237,653.757151084544,625.828933891354
"SPATA25",22.2171710122711,10.2634802085461,38.3242121534013,33.3647856345663,15.0073377580383,29.3644074553128
"AZIN1",6390.35997800325,6343.97115557134,6734.25194582716,5611.27253787487,6620.11186851465,7008.91700448997
"BRCA1",1134.24504641595,1097.0519956246,1169.37980673199,1083.92777946142,1159.31684180846,1206.69361886676
"KLHL15",1122.55179851475,1196.26563764054,1239.14952629331,1155.79039467433,1089.90790467753,1370.03313533694
"OSGIN1",46.7729916047813,7.98270682886921,56.9949821768533,33.3647856345663,40.332220224728,29.3644074553128
"SPAG17",4.67729916047813,36.4923740748307,18.6707700234519,19.6766684511545,15.0073377580383,19.270392392549
"TFB2M",941.306456046224,919.151672009797,1240.13219839981,917.959358612554,1063.64506360097,1065.37740798807
"CLEC4A",52.619615555379,54.738561112246,53.0642937508634,45.3418881700516,60.0293510321533,46.7995243819048
"PGBD2",232.695633233787,228.077337967692,229.945272920408,223.287411554405,214.792521661923,271.620768961643
"PRRG1",243.219556344863,222.375404518499,294.801631949241,233.553499441964,270.13207964469,278.961870825472
"ADPGK",8324.42318086095,8382.98255700251,8054.96325695976,8393.38235540332,8014.85632140234,8139.44669151952
"EXTL2",806.834105182478,725.28593473726,792.033717836961,665.584698043399,847.914583329165,770.815695701961
"CELF1",4435.24892892339,4314.08284765889,4461.33136349851,4182.57530685627,4626.94982252519,4535.88331411285
"LRRC37A17P",18.7091966419125,15.9654136577384,10.8093931714722,22.2431904230442,21.5730480271801,6.42346413084967
"FAM8A1",875.82426779953,800.551456266598,849.028700013814,748.568908467833,818.837866422966,1004.81331761148
"YARS2",406.925026961597,541.683677673268,513.937511698177,475.66207212356,469.917263548575,549.665002054136
"GRAMD1B",543.736027405583,486.945116561022,503.128118526705,496.194247898678,451.158091351027,556.088466184986
"PPP2R5D",764.738412738175,746.95328184419,767.466915174524,858.073845935127,786.009315077257,674.463733739216
"PTPN11",5313.41184630316,5317.62313471673,5766.31992092715,4859.28160011119,5731.86506496076,5626.03694089134
"ACAP3",941.306456046224,964.767139603336,975.793401751988,1083.92777946142,961.40757512433,785.497899429617
"PPP2R5B",585.831719849886,622.651132651798,698.679867719701,744.291371848016,574.030669244966,626.746571624332
"LMO7-AS1",49.1116411850204,63.8616546309537,27.5148189819292,34.2202929585295,49.7118063235019,47.7171621148833
"MYO10",1164.64749095905,1067.4019416888,1012.15226969239,1033.45284734759,1080.52831857876,1082.81252491466
"SHB",63.1435386664548,53.5981744224075,29.4801631949241,43.6308735221251,42.2081374444828,51.3877130467974
"AP3D1",7335.17440841983,6614.24280106306,6846.27656596787,7386.45023509859,6935.26596143346,6247.2776861178
"DTX2",1463.99463722966,1533.82009783273,1295.16183636367,1570.7114467965,1514.80315495199,1131.44732476252
"GNB5",238.542257184385,213.252310999792,256.47741979584,241.253065357633,231.675776639717,217.48014271591
"MICB-DT",53.7889403454985,22.8077337967692,54.0469658573608,41.9198588741986,30.952634125954,66.9875545074323
"MTMR7",83.0220600984868,87.8097751175613,82.5444569457875,52.1859467617575,113.492991795165,76.1639318372176
"PIP5K1B",37.4183932838251,50.1770143528922,32.4281795144165,47.052902817978,28.1387582963218,52.3053507797759
"SH2D3A",38.5877180739446,30.7904406256384,40.2895563663963,34.2202929585295,41.2701788346054,41.2936979840336
"TLCD4-RWDD3",29.2331197529883,25.0885071764461,17.6880979169545,10.2660878875588,33.7665099555862,22.0233055914846
"MAP4K3-DT",127.456402123029,152.811816438353,190.638388660509,159.124362257162,121.934619284061,174.35116926592
"STX16-NPEPL1",29.2331197529883,68.4232013903075,52.0816216443659,40.2088442262722,47.8358891037471,53.2229885127544
"SNAP29",2083.73677599301,1986.55361369859,1947.65611507799,1851.31784905645,2082.26811392782,2013.29718615488
"CCR5AS",273.622000887971,255.446618523815,134.626078590153,261.785241132751,169.770508387808,206.468489920168
"POLR3G",213.986436591875,145.969496299323,261.390780328327,153.135810989419,254.186783276774,193.621561658469
"TBC1D9B",7683.63319587545,7421.63657746869,6900.32353182523,7911.73173201202,6890.24394815934,6968.54094423892
"SNRPGP10",24.5558205925102,19.3865737272538,18.6707700234519,23.0986977470074,26.2628410765671,18.3527546595705
"ZMYND10",24.5558205925102,14.8250269679,22.6014584494418,12.8326098594486,33.7665099555862,21.1056678585061
"SETD5",4354.56551840514,4490.84278458385,4577.28667206521,4407.5737330586,4493.7596999226,4401.90820509798
"SNRPN",94.7153079996822,88.9501618073998,115.955308566701,109.504937467294,97.5476954272491,104.610701559552
"ANKRD52",3436.64555816131,3221.59239879364,3452.12711012561,3680.39250768985,3326.00123062524,3214.48497862377
"FAM234B",594.016993380723,447.031582416676,601.395329176452,603.132663394082,514.001318212812,559.7590171169
"GRIK1",12.8625726913149,26.2288938662845,22.6014584494418,25.6652197188971,33.7665099555862,8.25873959680672
"HSPA8P15",47.9423163949009,11.4038668983846,17.6880979169545,32.509278310603,21.5730480271801,29.3644074553128
"MGC16275",12.8625726913149,18.2461870374153,29.4801631949241,20.5321757751177,12.1934619284061,22.9409433244631
"SETD4",594.016993380723,659.143506726629,702.610556145691,623.6648391692,642.501647766016,725.851446786013
"STK25",2031.11716043763,2021.90560108359,1834.64882283078,2290.19310624959,1985.65837711045,1697.62980601027
"PIN4",318.056342912513,353.519873849922,374.398072575536,334.503363669626,325.471637627456,364.302179992474
"MRI1",576.47712152893,545.104837742783,567.00180544904,626.23136114109,601.23146893141,492.771462609468
"TFAP2E",24.5558205925102,18.2461870374153,8.84404895847723,13.6881171834118,21.5730480271801,21.1056678585061
"CCNY-AS1",28.0637949628688,21.6673471069307,22.6014584494418,22.2431904230442,24.3869238568123,31.1996829212698
"EEF1A1P6",1090.98002918152,1206.52911784909,1065.21656344326,1254.17373693011,947.338195976169,1215.86999619655
"MORN3",19.8785214320321,22.8077337967692,15.7227537039595,13.6881171834118,20.6350894173027,19.270392392549
"MTRES1",431.480847554108,407.11804827233,519.833544337162,411.499022826317,362.052023412674,553.33555298605
"SPATA5",557.767924887017,547.38561112246,574.86318230102,540.680628744766,545.891910948644,623.993658425397
"KHDC1",57.2969147158571,30.7904406256384,53.0642937508634,50.474932113831,29.0767169061992,70.6581054393464
"C1orf50",351.966761825979,294.219765978322,328.212483570155,333.647856345663,276.697789913832,341.361236668011
"MTND4P14",23.3864958023907,15.9654136577384,9.8267210649747,6.8440585917059,30.0146755160766,17.435116926592
"DLK2",24.5558205925102,50.1770143528922,34.3935237274114,39.3533369023089,43.1460960543602,19.270392392549
"CSF2RB",2936.17454799015,2865.79175156405,2962.75640108987,3007.10824373078,2740.71505806175,2927.26436820149
"ATP5F1D",1558.70994522934,1375.30634794518,1374.75827698996,1537.34666116194,1463.21543140874,1244.31676591888
"CORO2A",90.038008839204,136.846402780615,95.3191943302546,107.793922819368,116.306867624797,85.3403091670028
