"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3"
"SLC38A5",209.487475375101,213.023499181513,252.682263157159,246.643567524718,255.380877950698,209.832756832216
"LRSAM1",1068.77406418223,1165.30181482956,1159.94228561368,1191.25772862561,1118.2889225888,988.96586211905
"NELFB",1390.76407262914,1616.65853586762,1580.35329241827,1618.02273965385,1656.98296201605,1438.7303368045
"SNX17",4538.89529979384,5203.25715327516,5198.50190538414,5058.7516774883,5271.22093395112,4920.75014177844
"VPS4B",3096.72920774396,2639.59316065013,2502.8613824791,2822.5848930837,2595.70720479577,3039.99506312247
"ICAM1",1970.7340276028,2333.7673449935,2255.62485775205,2190.11300623608,2384.21991524284,2149.06581690044
"DHRS13",107.653285956649,98.0751753657459,151.391528357091,108.48223301917,128.688020529844,93.7367643225882
"MCM2",1344.21130032356,1814.91803015536,1849.37277086576,1619.04615694649,1635.03616781716,1597.82484505843
"MRPL24",902.929812843605,1075.66321368883,1056.47325544157,974.293262587266,1020.5259302483,951.12716826406
"SMUG1",513.05034478439,559.977614185065,575.069978219741,489.193465878901,542.684365645233,557.260764046213
"TCEANC2",681.80414439211,683.362512225842,590.318045824052,661.127571041359,624.486053113816,737.8545301723
"CCDC33",17.4572896145917,10.545717781263,20.6938060344225,15.3512593895052,15.9613048719186,26.65907976147
"CMIP",3590.3825640677,3876.60585639228,3574.58270552498,3824.51042257207,3747.91390023739,3683.2528586573
"HROB",187.180938645344,210.91435562526,177.531072821625,201.613206648836,202.509055562468,138.455220696667
"NDE1",908.748909381802,808.856553822872,812.504173772589,827.94458974065,824.002364012799,805.792185048304
"RNU6-850P",9.69849423032873,4.2182871125052,7.62403380215566,13.3044248042379,5.98548932696948,8.5997031488613
"ZNF155",207.547776529035,170.840628056461,151.391528357091,179.098026210895,188.542913799539,194.353291164265
"FAM102A",164.874401915588,191.932063618987,142.678346868913,128.950578871844,155.622722501207,183.173677070746
"SMYD3-AS1",19.3969884606575,8.4365742250104,27.2286921505559,22.515180437941,15.9613048719186,6.87976251908904
"CLYBL",114.442231917879,63.274306687578,80.5969287656455,98.2480600928336,82.7992690230779,100.616526841677
"FEZ2",1056.1660216828,914.313731635502,1029.24456329101,898.560382932374,1030.50174579325,1167.83968761537
"LHFPL5",67.8894596123011,86.4748858063566,71.8837472774676,58.3347856801199,103.748481667471,85.1370611737269
"LNPK",1175.45750071584,1160.02895593893,1056.47325544157,1019.32362346315,1019.5283486938,1249.53686752955
"MRPS22",708.95992823703,766.67368269782,823.395650632811,826.921172448016,759.159562970629,784.292927176151
"PBX2P1",9.69849423032873,8.4365742250104,15.2480676043113,5.11708646316842,8.97823399045422,27.5190500763562
"PPP1CB-DT",19.3969884606575,6.3274306687578,13.0697722322668,7.16392104843578,19.9516310898983,20.6392875572671
"PRR7",8.72864480729586,17.9277202281471,1.08914768602224,22.515180437941,6.9830708814644,6.87976251908904
"PTMAP12",13.5778919224602,14.7640048937682,15.2480676043113,16.3746766821389,14.9637233174237,20.6392875572671
"RBAK",1174.48765129281,1114.6823694795,1067.36473230179,1118.59510084862,1067.41226330956,1265.87630351238
"STPG4",29.0954826909862,5.2728588906315,1.08914768602224,6.1405037558021,5.98548932696948,14.6194953530642
"SNX30",2505.12105969391,2293.6936174247,2411.37297685323,2465.41225795454,2273.48836269391,2319.33993924789
"IL17RB",102.804038841485,82.2565986938514,107.825620916201,91.0841390443978,97.7629923405016,82.5571502290685
"PDK2",289.015128063796,499.867022831866,414.965268374472,379.687815567096,428.960068432813,456.644237204535
"RNA5SP82",10.6683436533616,13.7094331156419,20.6938060344225,12.2810075116042,9.97581554494914,14.6194953530642
"USP54",240.522656912152,217.241786294018,206.938060344225,216.964466038341,188.542913799539,225.312222500166
"COCH",12.6080424994273,5.2728588906315,13.0697722322668,9.21075563370315,11.970978653939,17.1994062977226
"RNF220",1748.63850972827,1887.68348284608,1852.64021392383,1877.97073198281,1770.70725922847,1716.50074851272
"THG1L",703.140831698833,721.327096238389,969.341440559791,778.820559694233,765.145052297599,762.793669303998
"ZNF582-DT",12.6080424994273,23.2005791187786,8.7131814881779,15.3512593895052,21.9467941988881,16.3394359828365
"FLJ13224",13.5778919224602,13.7094331156419,7.62403380215566,13.3044248042379,6.9830708814644,7.73973283397518
"NFRKB",1232.67861667478,1245.44926996716,1261.23302041375,1253.68618347626,1369.67947432152,1213.41811430433
"PTMAP1",0.969849423032873,10.545717781263,15.2480676043113,7.16392104843578,5.98548932696948,6.87976251908904
"SERAC1",474.256367863075,516.740171281887,429.124188292761,492.263717756802,539.691620981748,445.464623111016
"KANSL2",1175.45750071584,1061.95378057318,1212.22137454275,1122.68877001915,1204.08093627536,1215.99802524899
"PWWP2A",806.91471996335,790.928833594725,675.271565333787,680.572499601399,706.287740582399,810.092036622735
"RAPSN",6.78894596123011,12.6548613375156,16.3372152903336,16.3746766821389,20.9492126443932,6.87976251908904
"SMCO4",655.618209970222,876.349147622955,691.60878062412,703.08768003934,790.084591159972,810.952006937621
"STOM",3303.30713484997,2612.17429441884,2615.04359413939,2786.76528784152,2891.98892648076,3081.27363823701
"ZBED3-AS1",89.2261469190243,72.7654526907147,91.4884056258679,97.2246428001999,59.8548932696948,75.6773877099795
"CEP83-DT",5.81909653819724,23.2005791187786,2.17829537204447,4.09366917053473,15.9613048719186,3.43988125954452
"PDZK1",27.1557838449204,41.1282993469257,7.62403380215566,22.515180437941,29.9274466348474,36.9787235401036
"RPS3AP6",127.050274417306,178.222630503345,269.019478447493,171.934105162459,214.480034216406,147.054923845528
"PWWP2B",277.376934987402,349.063258559805,352.883850271205,408.34349976084,301.269629457464,318.189016507868
"OSGIN2",1599.28169858121,1240.17641107653,1366.88034595791,1231.17100303832,1354.71575100409,1492.90846664232
"BTBD7",3299.42773715783,2755.59605624402,2707.62114745128,2773.46086303728,2712.42424667167,3061.49432099463
"CEP250-AS1",99.8944905723859,59.0560195750728,49.0116458710007,69.5923758990905,50.8766592792406,67.9376548760043
"LINC01150",115.412081340912,107.566321368883,118.717097776424,123.833492408676,122.702531202874,118.675903454286
"ZNF134",774.909689003265,743.473103579041,861.51581964359,788.031315327936,748.186165871185,772.253342767745
"ANOS2P",58.1909653819724,49.5648735719361,59.903122731223,61.405037558021,68.833127260149,54.1781298378262
"ANP32C",6.78894596123011,7.3820024468841,11.9806245462446,6.1405037558021,6.9830708814644,19.779317242381
"BTF3L4P2",147.417112300997,159.240338497071,118.717097776424,152.489176602419,133.675928302318,112.656111250083
"CCER2",9.69849423032873,7.3820024468841,20.6938060344225,10.2341729263368,25.9371204168678,10.3196437786336
"CCNG2",2924.09601044411,2453.9885276999,2512.6637116533,2519.65337446413,2572.76282904238,3003.01633958237
"CELF1",4125.73944558184,3847.07784660474,3803.30371958965,3881.82179095956,3773.85102065426,3904.26522958303
"CSNK1G2-AS1",10.6683436533616,18.9822920062734,8.7131814881779,19.44492856004,17.9564679809084,9.45967346374744
"FAM3C2P",39.7638263443478,61.1651631313254,59.903122731223,66.5221240211894,55.8645670517152,55.0381001527124
"HINFP",931.055446111558,924.859449416765,1018.35308643079,944.61416110089,978.62750495951,871.14992897965
"NDUFAF2",279.316633833467,288.952667206606,214.562094146381,222.081552501509,287.303487694535,233.911925649028
"PGLS-DT",107.653285956649,87.5294575844829,70.7945995914454,63.4518721432884,79.8065243595931,100.616526841677
"SRD5A3-AS1",10.6683436533616,6.3274306687578,9.80232917420013,11.2575902189705,2.99274466348474,19.779317242381
"UQCC2",466.497572478812,604.26962886637,426.945892920717,472.818789196762,509.764174346901,578.760021918366
"USP5",3477.88003099588,4277.34313208027,3877.36576223916,4091.62233594947,3948.42779269087,3855.24692163452
"ZNF224",650.768962855058,487.212161494351,676.360713019809,563.902928241159,497.793195692962,675.936667500499
"ANKRD44-IT1",33.9447298061506,23.2005791187786,19.6046583484003,35.8196052421789,16.9588864264135,36.1187532252175
"DPH6",183.301540953213,130.766900487661,163.372152903336,153.512593895052,144.649325401762,210.692727147102
"GXYLT1",1626.43748242613,1210.64840128899,1328.76017694713,1384.68359693337,1140.23571678769,1501.50816979118
"SRGAP2D",107.653285956649,133.93061582204,75.1511903355344,81.8733834106947,115.71946032141,94.5967346374744
"VSIG10",270.587989026172,254.151798528438,201.492321914114,243.573315646817,200.513892453478,245.091539742547
"DGCR8",1018.34189418452,1279.1955668672,1309.15551859873,1184.09380757717,1213.05917026582,1317.47452240555
"IPO9",3827.99567271075,3908.24300973607,4111.53251473394,3991.32744127136,4056.16660057632,4014.34142988846
"MRTFB",966.939874763774,922.750305860512,883.298773364034,1033.65146556002,772.128123179063,878.889661813625
"ANAPC4",1331.60325782413,1029.26205545127,1217.66711297286,1160.5552098466,1190.11479451243,1338.11380996282
"ANO7",44.6130734595122,60.1105913531991,42.4767597548672,77.7797142401599,41.8984252887864,44.7184563740788
"DMTF1-AS1",18.4271390376246,8.4365742250104,26.1395444645337,22.515180437941,28.9298650803525,12.0395844084058
"LINC01356",161.96485364649,111.784608481388,107.825620916201,117.692988652874,136.668672965803,101.476497156563
"LRRC18",20.3668378836903,5.2728588906315,14.1589199182891,11.2575902189705,14.9637233174237,22.3592281870394
"METTL21A",579.969954973658,508.303597056877,573.980830533719,579.254187630665,579.594883161545,560.700645305757
"METTL8",1001.85445399296,857.366855616682,718.837472774676,868.881281445997,889.842746609463,909.848593149526
"ST13P6",11.6381930763945,17.9277202281471,33.7635782666893,8.18733834106947,21.9467941988881,22.3592281870394
"ZFAND2A-DT",71.7688573044326,155.022051384566,105.647325544157,105.411981141269,98.7605738949965,101.476497156563
"BLCAP",2239.3823177829,2555.22741840002,2645.53972934801,2568.77740451054,2560.79185038844,2478.43444750183
"SOCS4",2143.36722490265,1591.34881319259,1507.38039745478,1647.70184114023,1778.68791166443,1993.41118990605
"PITRM1",1808.76917395631,1917.21149263361,2029.08213905943,1911.74350263972,2062.99865469548,1911.71400999187
"SLC27A5",74.6784055735312,133.93061582204,168.817891333447,146.348672846617,110.731552548935,89.4369127481576
"EIF4EP1",8.72864480729586,14.7640048937682,4.35659074408895,18.4215112674063,9.97581554494914,6.87976251908904
"GNB2",4248.91032230702,5344.56977154409,5118.99412430451,5021.90865495348,4845.2536101818,4501.08462811401
"LINC00638",21.3366873067232,18.9822920062734,5.44573843011119,8.18733834106947,17.9564679809084,11.1796140935197
"PTP4A3",27.1557838449204,31.637153343789,41.387612068845,26.6088496084758,38.9056806253016,22.3592281870394
"HMGN1P36",32.9748803831177,16.8731484500208,18.515510662378,16.3746766821389,28.9298650803525,34.3988125954452
"ARL6IP6",969.849423032873,749.800534247799,738.442131123077,759.375631134193,786.094264941992,830.731324180002
"FAR1",10435.5797918337,8719.19946154825,8453.9643389046,8722.58558511688,8502.38758896015,9758.94313332781
"PLK1",1018.34189418452,1287.63214109221,1327.67102926111,1244.47542784256,1232.01321980122,1042.28402164199
"ATN1",1191.9449409074,1227.52154973901,1345.09739223746,1265.96719098787,1290.87053151642,1107.64176557334
"FBXO24",15.517590768526,12.6548613375156,11.9806245462446,13.3044248042379,11.970978653939,7.73973283397518
"MSTN",7.75879538426298,6.3274306687578,10.8914768602224,6.1405037558021,1.99516310898983,24.0791688168117
"AEN",1979.46267241009,2096.48869491508,2196.81088270685,2117.45037845909,2044.04460516008,1976.21178360833
"RSL1D1",6079.01618357005,5366.71577888474,5540.49427879512,5572.50715839041,5505.65259925743,5600.12669053848
"PRAG1",1602.19124685031,1808.5905994866,1693.62465176458,1666.12335240764,1672.94426688797,1649.4230639516
"FAM3A",551.844321705705,675.980509778958,698.143666740254,660.104153748726,592.563443369979,606.279071994722
"NPM1",24556.5873911923,24333.1892084862,25060.1991076857,23895.7703657039,23996.8242933752,24995.8971724803
"OR52K2",7.75879538426298,9.4911460031367,6.53488611613342,19.44492856004,5.98548932696948,5.15982188931678
"EME2",1006.70370110812,1181.12039150146,1306.97722322668,1273.1311120363,1178.14381585849,1148.06037037298
"NDUFV2-AS1",40.7336757673807,33.7462969000416,31.5852828946449,36.8430225348126,40.9008437342915,41.2785751145343
"PANK1",615.854383625874,415.501280581762,456.352880443317,563.902928241159,462.87784128564,528.021773340084
"PRRG2",27.1557838449204,6.3274306687578,6.53488611613342,4.09366917053473,12.9685602084339,14.6194953530642
"PLAAT5",71.7688573044326,42.182871125052,40.2984643828228,36.8430225348126,50.8766592792406,50.7382485782817
"CNTRL",3998.68917116454,4035.84619488935,4170.34648977915,4066.03690363362,3851.66238190486,4071.09947067094
"DNAAF10",125.110575571241,118.112039150146,112.18221166029,128.950578871844,107.738807885451,142.755072271098
"RTCB",3730.04088098443,4007.37275687994,4099.5518901877,3963.69517437026,4070.13274233925,4020.36122209266
"ZAP70",7.75879538426298,2.1091435562526,10.8914768602224,5.11708646316842,7.98065243595931,13.7595250381781
"BACH1-IT2",7.75879538426298,6.3274306687578,16.3372152903336,18.4215112674063,0,4.29985157443065
"MEMO1P1",22.3065367297561,24.2551508969049,50.1007935570229,19.44492856004,37.9080990708067,53.3181595229401
"PTCH2",132.869370955504,187.713776506481,136.14346075278,143.278420968716,177.569516700095,105.776348730994
"ZNHIT1",1141.51277090969,1305.55986132036,1274.30279264602,1295.64629247424,1238.99629068268,1086.14250770118
"KIFBP",840.859449769501,808.856553822872,814.682469144633,704.111097331974,755.16923675265,923.608118187704
"ARSK",180.391992684114,133.93061582204,120.895393148468,148.395507431884,155.622722501207,159.95447856882
"COPS8",823.402160154909,735.036529354031,828.841389062922,712.298435673044,825.997527121789,777.413164657062
"FAM224A",9.69849423032873,0,14.1589199182891,5.11708646316842,9.97581554494914,16.3394359828365
"HACE1",563.482514782099,638.015925766411,583.783159707919,665.221240211894,580.59246471604,599.399309475633
"NEXMIF",16.4874401915588,27.4188662312838,17.4263629763558,22.515180437941,31.9226097438372,17.1994062977226
"PARPBP",310.351815370519,197.204922509618,220.007832576492,263.018244206857,249.395388623728,256.271153836067
"PGRMC1",1861.14104280008,1490.10992249246,1781.84561433238,1818.61252901006,1700.87655041383,1749.17962047839
"PICK1",733.206163812852,790.928833594725,912.705760886635,823.850920570115,772.128123179063,765.373580248656
"RABL2A",311.321664793552,294.225526097238,275.554364563626,272.22899984056,293.288977021505,278.630382023106
"SPAST",1639.04552492556,1273.92270797657,1129.44615040506,1451.20572095456,1259.94550332708,1470.54923845528
"VASP",10505.4089502921,11436.8309337797,10909.9923708847,11544.1470609079,10954.4430499086,10894.1039489775
"RUSC2",308.412116524454,572.632475522581,485.759867965918,450.303608758821,415.991508224379,432.565068387724
"AUP1",2241.32201662897,2472.97081970617,2866.63670961053,2413.21797603023,2871.03971383636,2499.0737350591
"KCTD13",669.196101892682,616.924490203886,614.279294916542,731.743364233084,685.338527938006,553.820882786668
"PGK1",17978.0987547604,17695.7144369593,18782.3518454535,17782.8988768029,18132.0423344996,17748.9273289348
"POLRMT",1136.66352379453,1589.23966963633,1251.43069123955,1437.90129615032,1439.51018313616,1231.47749091694
"IMPACT",2062.86972279092,1548.11137028941,1537.8765326634,1612.90565319068,1487.39409775192,1885.0549302304
"SENP3",505.291549400127,590.560195750728,522.790889290674,528.08332299898,536.698876318264,499.642752948842
"ZFY",950.452434572215,774.055685144704,771.116561703744,862.740777690195,877.871767955524,835.031175754433
"ABCA2",2832.93016467902,3756.38467368588,3287.04771641511,3413.09667093333,3104.47379758817,3109.65265862825
"LINC00910",49.4623205746765,40.0737275687994,76.2403380215566,46.0537781685157,53.8694039427253,83.4171205439547
"RBM27",1093.99014918108,662.271076663316,617.546737974608,858.64710851966,658.403825966643,1076.68283423744
"ABHD17AP1",12.6080424994273,30.5825815656627,19.6046583484003,19.44492856004,12.9685602084339,20.6392875572671
"BIVM",592.577997473085,368.045550566079,429.124188292761,383.781484737631,402.02536646145,536.621476488946
"MTND1P23",32.9748803831177,32.6917251219153,32.6744305806671,21.4917631453073,35.9129359618169,29.2389907061284
"NLGN4Y",366.603081906426,284.734380094101,364.864474817449,261.994826914223,309.250281893423,394.726374532734
"TENT5B",17.4572896145917,14.7640048937682,10.8914768602224,21.4917631453073,21.9467941988881,8.5997031488613
"ZNF724",85.3467492268928,80.1474551375988,57.7248273591786,116.66957136024,37.9080990708067,92.8767940077021
"SEPTIN14P5",4.84924711516436,15.8185766718945,7.62403380215566,21.4917631453073,15.9613048719186,0
"GUSBP1",399.577962289544,272.079518756585,334.368339608827,334.657454691214,322.218842101857,397.306285477392
"INAFM2",2979.37742755699,2731.34090534712,2894.95454944711,2810.30388557209,2911.94055757065,3053.75458816065
"JDP2-AS1",70.7990078813997,104.402606034504,71.8837472774676,75.7328796548926,77.8113612506033,114.376051879855
"MPHOSPH6",514.020194207423,462.957010597446,388.825723909939,463.608033563058,440.931047086752,515.982188931678
"KLHL26",185.241239799279,274.188662312838,179.709368193669,280.416338181629,184.552587581559,214.132608406647
"SNRPC",1562.42742050596,1641.96825854265,1791.64794350658,1654.86576218867,1778.68791166443,1678.66205465773
"PARVB",135.778919224602,180.331774059597,116.538802404379,102.341729263368,162.605793382671,138.455220696667
"PRKCD",10643.1275683627,12229.8689109307,11983.8919893027,11748.8305194347,11877.2059878164,10569.8951402654
"TUBGCP4",698.291584583669,769.837398032199,728.639801948877,704.111097331974,821.009619349314,738.714500487186
"ZYG11A",6.78894596123011,4.2182871125052,8.7131814881779,16.3746766821389,5.98548932696948,3.43988125954452
"GUCY1B1",70.7990078813997,76.9837398032199,54.4573843011119,90.0607217517641,72.8234534781287,58.4779814122569
"IKBKGP1",24.2462355758218,28.4734380094101,25.0503967785115,31.7259360716442,32.9201912983322,24.0791688168117
"SNORD94",7.75879538426298,11.6002895593893,20.6938060344225,13.3044248042379,22.944375753383,12.0395844084058
"DTX2",1141.51277090969,1421.56275691425,1301.53148479657,1281.31845037737,1341.74719079566,1133.44087501992
"EID2",608.095588241611,609.542487757001,612.100999544497,545.481416973753,664.389315293613,560.700645305757
"KIF25",55.2814171128738,54.8377324625676,53.3682366150896,28.6556841937431,49.8790777247457,67.9376548760043
"M1AP",95.0452434572215,114.948323815767,89.3101102538234,73.6860450696252,85.7920136865626,116.955962824514
"SPCS3",7404.80034485598,5819.12707170092,5671.19200111779,6155.8550151916,5735.09635679126,6543.51412596857
"TXNDC2",15.517590768526,5.2728588906315,17.4263629763558,11.2575902189705,16.9588864264135,18.0593766126087
"TXNL1",1632.25657896433,1461.63648448305,1475.79511456013,1474.74431868514,1466.44488510752,1524.72736829311
"ANKRD23",30.0653321140191,49.5648735719361,41.387612068845,48.1006127537831,17.9564679809084,40.4186047996481
"ATP5MJ",1368.45753589938,1478.50963293307,1618.47346142904,1496.23608183044,1484.40135308843,1375.09253350292
"C8orf76",93.1055446111558,39.0191557906731,23.9612490924892,58.3347856801199,42.8960068432813,75.6773877099795
"CETN3",305.502568255355,402.846419244247,335.457487294849,300.884684034303,413.996345115389,376.666997920125
"IL6R-AS1",75.6482549965641,49.5648735719361,41.387612068845,52.1942819243178,70.8282903691389,61.0578923569153
"ZNF552",330.71865325421,287.89809542848,299.515613656115,299.861266741669,283.313161476556,297.549728950601
"C3orf14",227.914614412725,248.878939637807,263.573740017381,195.472702893033,288.30106924903,294.969818005943
"EEF2KMT",257.979946526744,208.805212069007,289.713284481915,283.48659005953,313.240608111403,202.952994313127
"ILDR1",7.75879538426298,8.4365742250104,19.6046583484003,12.2810075116042,7.98065243595931,8.5997031488613
"LINC02449",1.93969884606575,13.7094331156419,10.8914768602224,3.07025187790105,11.970978653939,5.15982188931678
"OLA1P1",80.4975021117285,53.7831606844413,56.6356796731563,79.8265488254273,50.8766592792406,42.9985157443065
"OXSM",435.46239094176,332.190110109784,398.628053084139,411.413751638741,409.008437342915,393.866404217848
"STEAP3",150.326660570095,182.44091761585,235.255900180803,182.168278088796,163.603374937166,189.193469274949
"TAS2R30",21.3366873067232,2.1091435562526,6.53488611613342,10.2341729263368,7.98065243595931,5.15982188931678
"ZBED5-AS1",193.000035183542,103.348034256377,111.093063974268,145.325255553983,139.661417629288,153.074716049731
"AOPEP",62.0703630741039,70.6563091344621,79.5077810796233,68.5689586064568,62.8476379331796,63.6378033015737
"ENOX2",804.005171694252,730.818242241526,677.449860705831,771.656638645797,786.094264941992,579.619992233252
"MYB",11.6381930763945,6.3274306687578,4.35659074408895,9.21075563370315,20.9492126443932,0
"PLCL1",48.4924711516436,61.1651631313254,84.9535195097345,69.5923758990905,61.8500563786847,80.8372095992963
"ZNF17",157.115606531325,142.36719004705,230.899309436714,205.70687581937,160.610630273681,196.933202108924
"MACIR",205.608077682969,159.240338497071,192.779140425936,202.636623941469,164.600956491661,221.872341240622
"SPRTN",688.59309035334,681.25336866959,662.20179310152,640.659225188686,612.515074459877,716.355272300147
"KIF3A",304.532718832322,227.787504075281,281.000102993737,263.018244206857,274.334927486101,314.749135248324
"TIMM21",601.306642280381,482.993874381845,534.771513836918,548.551668851654,537.696457872759,478.143495076689
"TNFAIP1",456.799078248483,542.049893956918,526.05833234874,542.411165095852,489.812543257003,545.221179637807
"POMGNT1",611.974985933743,1001.84318921998,804.880139970433,731.743364233084,816.02171157684,776.553194342176
"RPL23AP64",61.100513651071,83.3111704719777,72.9728949634899,63.4518721432884,101.753318558481,71.3775361355488
"MOB1A",19028.445679905,16314.2254076139,15746.8972445095,16895.5960840895,16791.2927252584,18424.0040261205
"OR10Z1",10.6683436533616,11.6002895593893,6.53488611613342,10.2341729263368,3.99032621797966,8.5997031488613
"CNOT1",9423.05699418739,9306.5959419646,9647.67020278498,9150.37401343776,9285.48910923866,9521.59132641924
"RPS6KB2",1457.68368281841,1638.80454320827,1763.33010367,1656.91259677393,1739.78223103913,1583.20534970537
"SNHG19",170.693498453786,266.806659865954,262.484592331359,193.425868307766,242.412317742264,225.312222500166
"ZNF611",403.457359981675,373.31840945671,399.717200770161,384.804902030265,361.124522727159,387.846612013645
"SLC30A4",701.201132852767,672.816794444579,539.128104581007,578.230770338031,605.532003578413,663.897083092093
"ZSCAN26",224.035216720594,235.169506522165,339.814078038938,243.573315646817,304.262374120949,292.389907061284
"MAP3K11",3516.6740079172,4026.35504888621,4035.29217671239,4115.16093368004,3916.50518294703,3780.42950423943
"RGPD3",53.341718266808,59.0560195750728,57.7248273591786,67.5455413138231,40.9008437342915,78.2572986546379
"ARL6",89.2261469190243,84.365742250104,80.5969287656455,82.8968007033283,107.738807885451,83.4171205439547
"DCAF5",2849.41760487058,2417.07851546548,2587.81490198884,2643.4868668728,2699.45568646324,2678.8075308703
"FIZ1",371.45232902159,519.903886616266,404.07379151425,446.209939588286,420.979415996854,480.723406021347
"GPR132",1257.89470167364,1484.83706360183,1449.6555700956,1480.88482244094,1543.25866480363,1283.07570981011
"LCMT2",388.909618636182,350.117830337932,332.190044236782,331.587202813313,361.124522727159,337.968333750249
"PRIMPOL",336.537749792407,292.116382540985,339.814078038938,280.416338181629,372.097919826603,358.607621307516
"RCOR3",2091.96520548191,1632.47711253951,1745.90374069365,1766.41824708574,1790.65889031837,2063.92875572671
"USP46-DT",46.5527723055779,79.0928833594725,38.1201690107783,46.0537781685157,77.8113612506033,57.6180110973707
"ZNF136",324.899556716012,368.045550566079,302.783056714182,307.025187790105,346.160799409735,384.4067307541
"CCDC159",193.000035183542,130.766900487661,249.414820099092,210.823962282539,192.533240017518,133.29539880735
"RREB1",3811.50823251919,4127.59393958634,3721.61764313798,3927.87556912808,3692.04933318568,3828.58784187305
"TP53INP1",2521.60849988547,2278.92961253093,2163.04730444016,2239.2370362825,2077.96237801291,2482.73429907626
"EFHC1",357.87443709913,316.37153343789,283.178398365782,322.37644717961,371.100338272108,307.009402414349
"ATXN1-AS1",25.2160849988547,23.2005791187786,15.2480676043113,27.6322669011094,15.9613048719186,30.0989610210146
"PGAM1",6386.45845067147,6658.56620708946,6661.227247712,6589.78394726829,6435.39860804669,6378.39982551043
"STX8",500.442302284962,564.19590129757,557.643615243385,553.668755314823,555.652925853667,458.364177834308
"MFSD8",1102.71879398838,818.347699826009,783.097186249988,837.155345374353,783.101520278507,988.105891804164
"PITX1-AS1",53.341718266808,69.6017373563358,42.4767597548672,45.0303608758821,62.8476379331796,42.1385454294204
"ABHD12B",26.1859344218876,10.545717781263,7.62403380215566,7.16392104843578,18.9540495354034,10.3196437786336
"CFD",47.5226217286108,67.4925938000832,64.259713475312,36.8430225348126,49.8790777247457,74.8174173950934
"GPD2",1536.24148608407,1543.8930831769,1571.64011093009,1585.27338628958,1283.88746063495,1658.88273741535
"RAB11B",1695.29679146146,2231.47388251525,2046.50850203578,2140.98897618967,2131.83178195563,1863.55567235824
"PMS2P4",118.32162961001,93.8568882532407,161.193857531291,99.2714773854673,112.726715657925,135.015339437122
"NCAPGP1",24.2462355758218,20.0368637843997,2.17829537204447,14.3278420968716,13.9661417629288,28.3790203912423
"NDUFA10",3420.65891503694,3631.94520386698,3961.23013406288,3661.78707304332,3665.11463121431,3900.82534832349
"RBM18",736.11571208195,732.927385797778,580.515716649852,623.261131213913,620.495726895836,736.134589542528
"AP4E1",1810.70887280237,1463.7456280393,1567.283520186,1665.099935115,1602.11597651883,1696.72143127034
"BACH1-AS1",6.78894596123011,8.4365742250104,18.515510662378,14.3278420968716,9.97581554494914,2.57991094465839
"EIF4HP1",46.5527723055779,86.4748858063566,119.806245462446,106.435398433903,87.7871767955524,81.6971799141824
"GBA2",2459.53813681137,3042.43957989438,3280.51283029898,2876.82600959328,3053.59713830893,2625.48937134736
"PLEKHG6",29.0954826909862,41.1282993469257,40.2984643828228,33.7727706569115,42.8960068432813,21.4992578721533
"QPCTL",505.291549400127,523.067601950645,486.84901565194,491.240300464168,525.72547921882,547.801090582465
"SLC35E2A",101.834189418452,109.675464925135,101.290734800068,114.622736774973,96.7654107860066,80.8372095992963
"HEXIM2",33.9447298061506,31.637153343789,21.7829537204447,31.7259360716442,21.9467941988881,23.2191985019255
"CDC37L1-DT",15.517590768526,6.3274306687578,6.53488611613342,7.16392104843578,9.97581554494914,18.0593766126087
"AGAP13P",10.6683436533616,10.545717781263,15.2480676043113,10.2341729263368,17.9564679809084,15.4794656679504
"CDC40",1583.76410781268,1525.96536294876,1493.22147753649,1519.77467956102,1615.08453672727,1568.5858543523
"PFKFB1",7.75879538426298,6.3274306687578,6.53488611613342,7.16392104843578,5.98548932696948,12.899554723292
"RABIF",785.578032656627,903.768013854239,880.031330305967,868.881281445997,901.813725263402,868.570018034992
"RPL21P93",27.1557838449204,36.9100122344205,35.9418736387338,34.7961879495452,40.9008437342915,36.1187532252175
"TMEM39B",946.573036880084,1141.04666393266,1115.28723048677,1006.01919865891,1181.13656052198,920.16823692816
"PCAT1",3.87939769213149,22.1460073406523,18.515510662378,4.09366917053473,7.98065243595931,23.2191985019255
"LINC01882",15.517590768526,18.9822920062734,28.3178398365782,12.2810075116042,24.9395388623728,16.3394359828365
"PVR",789.457430348759,914.313731635502,754.77934641341,885.255958128136,849.939484429667,797.192481899443
"C2orf16",22.3065367297561,33.7462969000416,62.0814181032675,53.2176992169515,27.9322835258576,22.3592281870394
"CARS1",949.482585149183,1033.48034256377,1045.58177858135,1096.07992041067,1003.56704382188,1007.02523873166
"NPIPA1",159.055305377391,227.787504075281,147.034937613002,205.70687581937,125.695275866359,169.414152032568
"ZKSCAN7",170.693498453786,125.49404159703,93.6667009979124,166.81701869929,145.646906956257,107.496289360766
"GPRC5A",8.72864480729586,0,19.6046583484003,6.1405037558021,13.9661417629288,16.3394359828365
"CTNNBIP1",393.758865751346,536.777035066287,507.542821686362,517.849150072644,471.856075276094,502.2226638935
"USP13",682.773993815142,584.23276508197,481.403277221829,495.333969634703,556.650507408162,630.358240811534
"PEX13",1452.83443570324,1304.50528954223,1194.79501156639,1305.88046540058,1413.57306271929,1335.53389901816
