"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","CTRL_Veh_0_vs_AD_Veh_0_pvalue","CTRL_Veh_10_vs_AD_Veh_10_pvalue","CTRL_Veh_0_vs_CTRL_Veh_10_pvalue","AD_Veh_0_vs_AD_Veh_10_pvalue","CTRL_Veh_0_vs_AD_Veh_10_pvalue"
"GOBP_RESPONSE_TO_LIGHT_STIMULUS",-0.0240540825142721,-0.0522000656233706,-0.164494225000718,-0.0718694948234345,-0.0266105411933468,0.227007924698932,-0.190818866655127,-0.173555726304929,-0.283971890031684,0.227746023302232,0.117377926458121,0.104137963611642,0.0717081199556987,0.375221429401454,0.320742725896659,0.0023060457469657,0.0169606468346018
"GOBP_CARNITINE_METABOLIC_PROCESS",0.205450409271736,0.496165502136143,0.353607251991513,-0.258174398229366,-0.00495146738771218,0.126623228829067,-0.543654304786327,-0.440587320677178,-0.325265222244737,0.486208216057995,0.387658019758638,0.47728590172305,0.00225221595450346,0.0398879486797216,0.0522672071724859,0.00119985820291785,0.363995806127099
"GOBP_METHYLGLYOXAL_METABOLIC_PROCESS",-0.240298451155068,0.122878541293277,-0.0161894603023974,-0.55992558166057,-0.301242432102543,0.423096688741322,-0.108405244654188,0.0115277718268363,-0.572247599316486,0.820742576734339,0.539742613482417,-0.189052698863501,0.447477912116042,0.271404678260432,0.770604853626813,0.170530758750422,0.282913827190786
"GOBP_PUTRESCINE_METABOLIC_PROCESS",-0.103776783219006,0.0046602507621813,-0.182069367766517,-0.153540904271842,0.178174270110356,0.451818813985583,-0.491858923968274,-0.265427244156372,-0.189404403703648,0.263484696406008,-0.0684703276964992,-0.398226972499922,0.119530411685676,0.431575781790267,0.283338193971676,0.329617398962396,0.906340279578819
"GOBP_PUTRESCINE_BIOSYNTHETIC_PROCESS",0.204031488521228,-0.0567998403622527,-0.136319298682391,0.102184171483431,0.431673278491878,0.597119430347204,-0.635483030403873,-0.460688488405028,-0.211087879566106,-0.137692951574298,-0.439463837093977,-0.454420937037243,0.0537704626697902,0.01913136832447,0.111831660303037,0.598817608865361,0.0754969551094097
"GOBP_GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS",-0.0148930138438381,0.229146651446172,0.213087251957158,0.337912530343009,-0.130383234740266,-0.128339973664818,0.0656146485826327,-0.412992232217687,-0.396763081608912,-0.0972361499358824,-0.177240145493715,0.529955607175723,0.114169779499743,0.841009455197384,0.554282520209696,0.296635399584969,0.827553331798782
"GOBP_GAMMA_AMINOBUTYRIC_ACID_BIOSYNTHETIC_PROCESS",0.392746965860324,0.0944819066598063,0.243902900221175,0.115935170014001,-0.174925446260813,-0.19445293058817,0.0338234961729763,-0.356388977928378,-0.351759213900522,0.0568908050016871,0.113202829214186,0.677228559357934,0.0470243790203948,0.198115594486531,0.0695259097844394,0.109693786729816,0.870147729639165
"GOBP_RNA_MODIFICATION",-0.238546654608616,-0.339699167091545,-0.382523237239396,-0.16946943738604,0.0162115862308257,0.372359003679485,-0.203322826911723,-0.269190089238476,-0.404285728491338,0.348785346769224,0.11666583394584,0.0356917144256809,0.72253268578346,0.643197929654469,0.123578135723289,0.0203072643580825,0.0210120844174262
"GOBP_7_METHYLGUANOSINE_RNA_CAPPING",0.415137610235925,-0.0607613232356692,0.0916246893183864,0.0862960984391102,0.249843319318772,0.441173351516529,-0.655677974735376,-0.749299071388026,-0.605669509104232,0.491548489625052,0.448555682845963,0.642449134164252,0.0208552844128473,0.10266931929003,0.562646664924905,0.000151106748943945,0.0985066309640153
"GOBP_FERTILIZATION",0.081691888967883,0.0543080933931937,0.0597140825190233,-0.0565889708416972,0.0599032200301504,-0.0623136088135974,-0.067465709697138,0.00724982885050712,-0.200796773201144,0.113420518096645,0.0530970241160746,0.0850341307312991,0.126888779369232,0.105717762430031,0.161777081364136,0.0972237084052911,0.409408796492393
"GOBP_DETECTION_OF_ABIOTIC_STIMULUS",-0.101691063591738,0.0381008840458595,-0.0345399615243843,-0.167866525499825,0.0187092765448385,-0.213968422558618,0.156660459126625,0.0660698483980511,0.116663452392956,-0.00222193961538736,-0.0867804810383547,-0.0857233965580828,0.0473019355718816,0.479765706523906,0.355431088304392,0.0112098689008639,0.633888890744312
"GOBP_DETECTION_OF_LIGHT_STIMULUS",0.0909002217225232,-0.0173278866496249,0.0514963528317158,-0.303813211002136,-0.116420422699911,-0.312069100995752,0.25772445378494,0.196424283308303,0.139124741671597,-0.0343486210987232,-0.0560875600338339,-0.0849011757481265,0.0288916808191521,0.0940768190067473,0.0291883636289257,0.00867824408000488,0.0687720534830987
"GOBP_DETECTION_OF_VISIBLE_LIGHT",0.0825205640092256,-0.0983013871259993,0.122133783242169,-0.350224416390292,-0.034205724586887,-0.370809276769026,0.279914579400615,0.247433410338545,0.252305216423987,-0.0679032455066844,0.00354759101110147,-0.116333559254913,0.0774342284190192,0.214619907642493,0.101890982505548,0.0076246173727363,0.298846715149195
"GOBP_DETECTION_OF_CHEMICAL_STIMULUS",0.265338787600645,0.311252878031331,0.324844209933982,0.04357609614837,0.0784765518007823,-0.188701025092287,0.143206083591711,0.244620493849397,0.308597231395972,-0.379846844884603,-0.12655113769132,0.0482654994872794,0.290196764646547,0.4395449665634,0.0556609451470127,0.0753713675584856,0.064825054735898
"GOBP_DETECTION_OF_BIOTIC_STIMULUS",0.108994571975671,0.0741371372805477,0.0738103258758491,0.0437487767405002,0.288461956266511,0.223665375013565,-0.440215409445997,-0.183839847115927,-0.447528696494832,0.327218869211773,0.0508354247634157,0.12767378101881,0.0342579100715002,0.886864755426225,0.305571118477043,0.0117919524526811,0.420361746089381
"GOBP_DETECTION_OF_VIRUS",0.55809040980145,0.40835243170286,0.220511376798695,0.6532626646695,-0.0328525845866958,0.58210209382579,-0.668010907554257,-0.824634174443625,-0.747013864884183,0.319237898573378,0.64677190152478,0.607444461836494,0.00233933402005737,0.645011829757477,0.984134499192352,0.00224419414214821,0.41607608961442
"GOBP_RESPONSE_TO_SYMBIONT",0.0378888304804655,0.529689543841533,0.647901792234529,-0.246224153463184,-0.462902345670468,-0.400580067636916,-0.00693679926945412,-0.0307738757296455,-0.601475658217187,0.575988958108627,0.278780399863575,0.250914335954511,0.0836249715984193,0.00667490682224935,0.0416341616599814,0.0761665519662082,0.874543614737952
"GOBP_RESPONSE_TO_WOUNDING",0.0847021107220966,0.109601924174139,0.0852790144158054,0.0373651072652659,0.137850909453048,0.0899639652893302,-0.289254781197662,-0.246487593982909,-0.181287350576829,0.207672831108901,0.163465301168015,0.167691928745524,0.00600764635081572,0.0691736339195043,0.886323281603555,0.00172789023179534,0.0109468680219741
"GOBP_RESPONSE_TO_MECHANICAL_STIMULUS",-0.0885095047012223,0.0211609382645629,-0.118015346568881,0.107892053037265,0.146375025687454,0.117396319301352,-0.244690482377697,-0.187552523313644,-0.162347920271057,0.136722468138006,0.0972321951194123,0.0130477832630938,0.0635706146057383,0.374442934054615,0.0402627572374269,0.0048326981731931,0.0627167315774328
"GOBP_RESPONSE_TO_VIRUS",-0.157399202867978,-0.216672999998082,-0.237538017639341,0.11106238835767,0.149010260223744,0.284549096894781,-0.259994851891255,-0.306966593734026,-0.358002498990961,0.283476488480124,0.0942388418535803,0.154177729217418,0.0495595293562921,0.958573529520485,0.0085622931938404,0.00465035701151241,0.0109367191444573
"GOBP_RESPONSE_TO_BACTERIUM",-0.0505665809944641,0.0488901956027154,0.0693587616835592,0.087989423599453,0.141068988058718,0.122273743026112,-0.215914316979671,-0.200541599496292,-0.192054024290087,0.169350071205963,0.0770475427903852,0.075405716258948,0.0227707257058149,0.795547215026319,0.110209348078523,0.00748995519826163,0.156702216075928
"GOBP_RESPONSE_TO_FUNGUS",-0.166934278254417,-0.0655636599894517,0.00601173367110905,0.143659516901924,0.325542463952619,0.273940169989651,-0.171319913149006,-0.310047275062251,-0.0442161192652792,0.111156930183009,0.134439625351052,-0.0130854764745523,0.347107663082407,0.0760340212011841,0.0120284897921812,0.0601513259784015,0.0879652526226069
"GOBP_RESPONSE_TO_NEMATODE",0.305944826936285,-0.389355741087843,0.233031453322599,-0.122397485373448,0.605759190420445,0.180988836237379,-0.295363993429812,-0.695150543161328,-0.234838093225384,-0.324305245004215,0.0442426999063409,0.355583868106013,0.168532340655174,0.53375206666759,0.604283658947268,0.156359208577136,0.937439633350324
"GOBP_RESPONSE_TO_ABIOTIC_STIMULUS",0.0269537662050801,0.00856065089571828,-0.0687693563110639,0.0157401917632812,0.0193111109070468,0.201228471160679,-0.26760751157567,-0.238327025591459,-0.281664104347814,0.230784240069462,0.173941260689292,0.112792295565965,0.00594851450659211,0.269905276044137,0.281281781913752,0.00262562284870487,0.0157291681171386
"GOBP_RESPONSE_TO_GRAVITY",-0.321857518071403,0.179963710437608,0.116270602504508,-0.118713908692037,-0.283771289978246,-0.189467235155898,0.225449710532232,-0.262835217764347,0.26071694489159,-0.352608022817428,0.0470880666900577,-0.279823982118118,0.737800408626803,0.987873932967235,0.354703374592256,0.272569388468181,0.406555083642805
"GOBP_RESPONSE_TO_HERBICIDE",-0.141992214180231,-0.386660605516169,0.384124261434774,-0.37950796379288,-0.0213158197949541,-0.308700847284925,-0.424938207532425,-0.1320021662451,-0.4712267795777,0.0648054001177017,0.061107240878956,0.383393646680539,0.329718367825515,0.0566837559773824,0.511761041196009,0.0272204570984167,0.452714201261148
"GOBP_RESPONSE_TO_TOXIC_SUBSTANCE",-0.107252841478047,0.00298495374916594,0.0369852326166567,0.06390646683924,0.0439631858512318,0.13795641090313,-0.206102998375118,-0.131746040893308,-0.149117644687898,0.149334671600242,0.0815508815570346,0.174617446750269,0.0649470503216306,0.252836355015696,0.126662543229141,0.00136706651350391,0.0470488438375843
"GOBP_RESPONSE_TO_BLUE_LIGHT",0.197115519351029,-0.0894147006438409,0.361173569697842,-0.433324636817259,-0.0361502237017457,-0.207221476971505,-0.0200378801112816,0.0662691887991009,0.0990077279073156,0.493076600797149,-0.0528106445109506,0.369074712866667,0.502568199800789,0.07726731024424,0.0955336769500142,0.310993226707802,0.620968130334562
"GOBP_RESPONSE_TO_LIGHT_INTENSITY",0.0852050008705324,-0.222705404328869,-0.170350513368976,-0.363441029185018,0.0722396992459914,0.0240922863486262,0.041250090653001,-0.0343057562867131,-0.324753607124233,0.395492653349813,0.185977495163222,0.0632414662224268,0.983046207480033,0.153913611242561,0.939748352744698,0.0970973804839286,0.0796439851749974
"GOBP_PHOTOPERIODISM",-0.0667106144712831,-0.0132137661299569,-0.338000816988818,0.0107699328221409,-0.145594647802685,0.149797486564363,-0.122544251058926,0.0738125541191141,-0.154670017760495,0.309318528573106,0.100704219674007,-0.0118209209431911,0.596268271755083,0.371916781491378,0.336799569119536,0.169917800105221,0.119692898840156
"GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK",-0.0265895627895727,-0.166150493277144,-0.402927192292642,0.0383842741418126,-0.0535296987255217,0.0633837919588543,-0.19491587882093,0.00473529374396933,-0.216854240569561,0.329200395915785,0.142732821761162,0.0270004317483627,0.659240035290904,0.223947736125503,0.18185380406275,0.0581503609596121,0.0634143056113862
"GOBP_UV_PROTECTION",-0.567069875958144,-0.052226189555512,-0.340310035648277,0.340081021502683,0.0314633992981201,0.120351068752927,-0.152550219207077,-0.38633128962243,-0.183420653823134,0.409399992607178,-0.0896660623878927,-0.224375100548529,0.66721241517608,0.581592094822408,0.0621704495557856,0.29177246835241,0.226713773860509
"GOBP_RESPONSE_TO_SALT_STRESS",-0.142967830999952,0.0990619372887356,-0.250852297898074,0.0954676084034895,0.0214184952608899,0.0686608867594196,-0.279513031849492,-0.239185228369724,-0.36414201079213,0.100390777163388,0.0751626966240496,0.0237473408163627,0.190346368475509,0.890501588447859,0.259335439918979,0.00244683945700616,0.249527020124156
"GOBP_PHENYLPROPANOID_METABOLIC_PROCESS",0.0589619105618662,-0.146541586409812,0.117703146527925,-0.153568381179802,0.160389631335682,-0.554972030449673,0.499560498202404,0.363498536604433,0.719189450132834,0.000423642885665376,-0.0990607045453526,-0.398511058125247,0.0189298470081757,0.947549634228614,0.458252314168856,0.0124903142901172,0.298812063101182
"GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0635238673538227,-0.0393351903268806,0.230518338403938,-0.00800629114248569,0.09460937015087,0.163315843535863,-0.0486397358249519,-0.169571044938988,-0.0712472813342667,0.110806068282865,-0.154780288325172,0.0537855118629378,0.133045666135504,0.455047650069142,0.987279659853756,0.348234947026143,0.508945543699574
"GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",-0.100968737018002,-0.0786722147164992,0.21137669716902,0.118201795893456,0.166209786270125,0.129700943784714,0.044187918647075,-0.0721967559704978,-0.00688455084865344,-0.219036377642976,-0.313097414193136,-0.0172331892817529,0.850382300527416,0.0629241639010877,0.332240943365649,0.178815308147615,0.220892898522336
"GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS",0.0840486284246918,0.03939169972674,0.0143948504131586,0.0948752886088761,0.105775326532097,0.140248157150648,-0.30314560979874,-0.280906298305964,-0.265425054339171,0.247778684457402,0.246148588409096,0.177016924803897,0.000669732251084857,0.0232383900195077,0.0591213111805169,0.000400634588836356,0.00482351808237541
"GOBP_RESPONSE_TO_HORMONE",0.115425904690812,0.0929336907736704,0.00858438186810706,0.0849032336641646,0.0871667132552867,0.188497650731354,-0.33931914607554,-0.322194911882578,-0.309516162534543,0.272035347292556,0.288881774337445,0.208662742791962,0.00433220962997406,0.0363506771255036,0.367614593428512,0.000613630235044374,0.0125679783542606
"GOBP_RESPONSE_TO_CARBOHYDRATE",0.0816656442047004,0.0119129658949538,0.0189998390543205,0.0703568503394928,0.0451397898268284,0.0678891975523523,-0.205709234159,-0.243519801124277,-0.25309165146496,0.241654079875178,0.231742019649538,0.13211101837211,0.00106105576391672,0.0503309181768989,0.403077916043275,0.00239443671616709,0.0228573391584553
"GOBP_RESPONSE_TO_FRUCTOSE",-0.447265036372389,-0.399896396731152,-0.180498307566835,-0.152492910738507,0.125211869293108,0.206356458957305,0.0745956443133229,0.41059815233406,-0.518241781576106,0.131982733218168,-0.219401960952355,-0.0829302246071066,0.346857864707578,0.478801791966815,0.0457476187012617,0.886278407880695,0.0981003107876799
"GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY",0.247412137394023,0.0862718322701765,-0.00291532194096469,0.0288073418153428,0.102273036149826,0.285833486085252,-0.389014643282854,-0.369379880453482,-0.365143612625546,0.353077095783203,0.325922247835932,0.226695522567707,0.0211894703293509,0.154495217901021,0.79965286878844,0.00241729420670206,0.102713728672044
"GOBP_CARBOHYDRATE_MEDIATED_SIGNALING",-0.524187945847475,-0.440686084302291,-0.389706362908967,0.392577424322778,-0.145135810765707,0.50100743040913,0.420217983936389,-0.0934121344864167,-0.0760420354006712,0.173304552042839,0.009388520060781,-0.567720593581778,0.0794496169961911,0.278165527850994,0.0674633643552702,0.495522001129132,0.285573437977732
"GOBP_REGULATION_OF_ASYMMETRIC_CELL_DIVISION",0.454678500548775,-0.180029731577181,0.331333306878793,0.256019699567677,0.604746472609975,-0.03861854298673,0.0122361001275947,0.0293812651226949,0.293900064084113,-0.789012623568258,0.12951990197932,-0.102606781022909,0.704186671034808,0.197361698120079,0.80203047168593,0.3151142520316,0.25523817786125
"GOBP_EMBRYO_DEVELOPMENT",0.0516592527103829,0.0272181018009602,-0.0715091762571416,0.132505273142487,0.0498416778603083,0.213035304449828,-0.315577426323192,-0.302500674911479,-0.229466971907035,0.228294403773459,0.219202142123185,0.159120184651657,0.00487815569712192,0.273287713217276,0.101909619433429,0.000193185000197138,0.0168222328841454
"GOBP_POST_EMBRYONIC_DEVELOPMENT",0.163588580180707,-0.00216758578062404,0.0339010925669798,0.212059332941218,0.107703788456488,0.258661508081802,-0.355495697290733,-0.405943330243554,-0.394415073197433,0.26879374610531,0.288317443192811,0.424894516143093,0.007837267540021,0.113181859744196,0.131493014654707,0.00247062057136936,0.0203311907425745
"GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING",0.0662685617708205,0.0420018851787303,-0.0810909273782978,0.160345165545028,0.0385590832694323,0.231878036385959,-0.334305512306551,-0.325948501903083,-0.26911544109709,0.257435203151533,0.245963983786675,0.126289333256677,0.00983575123659614,0.403169478684336,0.140481150576701,0.00180115428299062,0.0319593023447275
"GOBP_AXIS_SPECIFICATION",0.0389808820326032,0.0433753651772324,-0.179368533999218,0.207246430497646,-0.153186641034272,0.206689154281101,-0.178228168184513,-0.280771560314521,-0.130707024950283,0.00284152325573828,0.198092969116205,0.129088254289468,0.143661962847057,0.873680159908441,0.453723522821796,0.0150829978497532,0.205373053844102
"GOBP_SPECIFICATION_OF_SYMMETRY",0.0591130393568586,0.116834327053533,0.00575398787777245,0.0440813173996489,-0.149947622242042,0.0271091234791358,-0.0717536781407188,-0.130455083096173,-0.0604155827245592,0.10404376260465,0.0404525493186724,0.212674629505919,0.023721919276111,0.146008436667115,0.302193449475631,0.0385607706370457,0.391311583794692
"GOBP_FLAVONOID_METABOLIC_PROCESS",0.351391812617998,-0.4203060474754,0.510027690706719,-0.388338176281176,0.396868669948485,0.02986405759059,0.0424440227329189,-0.293918987859394,0.583596553830059,-0.469067798839595,-0.536069792566088,-0.173983448191249,0.929338703074405,0.209335834232166,0.733372326772586,0.17744914760332,0.192384571555997
"GOBP_ALKALOID_METABOLIC_PROCESS",0.546481359316009,0.304779283169036,-0.0162325632457776,0.0543778091083113,-0.552158505078918,-0.433273666356755,0.253250936989543,0.431861838942649,0.453404657964194,0.0651210437587938,-0.0848580941935255,-0.531717584951591,0.609331830541439,0.649547317077965,0.076765976780484,0.0747360952319903,0.129740565018074
"GOBP_ABSCISSION",-0.0534530536859179,0.0312259947765212,0.123159494329916,-0.41076259710418,0.127026469662664,0.575955510737674,-0.348860934533034,-0.130056739654305,-0.420177589426405,0.523660824243634,0.0839799768766261,0.150215878166064,0.0412721238222387,0.658695501025126,0.845149930264115,0.0350731685337825,0.246221045992455
"GOBP_EMBRYONIC_PATTERN_SPECIFICATION",0.213388797800441,0.206956521213804,-0.0216097437137134,0.25298833683395,-0.122460787140953,0.081856194106874,-0.268879669459592,-0.254544691415053,-0.150570292351734,-0.136486435734053,0.220575209880015,0.105260145107166,0.0271683784536741,0.961923044568963,0.667743204629411,0.0987057719159425,0.623604371536137
"GOBP_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS",0.0725602875559335,-0.0341217640091432,-0.045218888010232,-0.167592425583975,-0.102643070480645,0.321165440332785,-0.28446704670932,-0.149386108745151,0.00138349767135038,0.0705206055398901,0.253036118010104,0.00757810185635732,0.222219178384693,0.622498550014933,0.913036444116,0.0836887442234432,0.266833755556745
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS",0.0822544982898492,0.112529286024791,0.0455132591428459,0.064991641544659,0.0406271289392468,0.0600234754817756,-0.192548049025072,-0.184029887780654,-0.0638842590972403,0.0687739239359696,0.131492452914921,0.0890825361207242,0.0181159930422937,0.142835852916293,0.329082911946406,0.0157276004892186,0.574457797883231
"GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS",0.00127843275186429,-0.139576684576693,-0.250159424753822,0.0747242347461591,0.0775682107356238,0.286863521785041,-0.291737721213147,-0.267817665509486,-0.319445580214629,0.282750642293888,0.216245259929946,0.184930283550603,0.148727907420996,0.370420919342194,0.052633779201147,0.000527937126732461,0.0263784407527222
"GOBP_REGULATION_OF_CATABOLIC_PROCESS",0.0553281779545028,-0.0283192465091286,-0.116778984947624,0.0457093006241482,0.117446596259197,0.313446488766418,-0.390615029551805,-0.379587027847208,-0.43894409673127,0.406791073768558,0.300121812951801,0.242069172875147,0.0100433550038819,0.182568860232591,0.129293353492772,0.00175078980744921,0.0075083323044394
"GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS",-0.0329934561646398,-0.0818069425843455,-0.129979620124206,0.0838166502007674,0.148115764519553,0.325383462903339,-0.379142837071027,-0.367602558341556,-0.413508675663546,0.38056531658098,0.302563420341978,0.209083827102505,0.002557417588913,0.279748184470279,0.0512376311288117,0.00312888066791147,0.00587177645774715
"GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS",0.100958844435463,-0.00461219352635539,-0.136524919373115,0.02895753541338,0.0725150015497064,0.291059723592158,-0.385876872407815,-0.36484900143675,-0.439762079463988,0.387683497662455,0.2774969248524,0.243162194632658,0.0220690546876258,0.156621356165177,0.248037612695047,0.000769468637946516,0.0242315263520755
"GOBP_EPIDERMAL_CELL_DIFFERENTIATION",0.0369439413330701,-0.0188342264941539,-0.11420707142585,0.209983091842751,0.146202693436403,0.0364915913487766,-0.207349831299501,-0.200856041913256,0.114120382153979,-0.0744395288341708,0.167216019058448,0.063355893963478,0.610470500716812,0.417756162066309,0.0735793942529023,0.312379759445764,0.376804918763275
"GOBP_HORMONE_TRANSPORT",0.0352623409412222,-0.00759294074802405,-0.012306624733171,0.0698481676601017,0.0835648490713983,0.0744217729552627,-0.1109333496882,-0.187853642805988,-0.164149361133375,0.18986584177145,0.0602875554599455,-0.0335892731548377,0.00654743379748334,0.959069083088333,0.0354139998905075,0.059923199771834,0.410479285070191
"GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION",0.121412245308745,0.139351535024622,-0.121995512628929,0.278240646588417,-0.0721493830359783,0.103366157844183,-0.19960394560341,-0.340966017754533,-0.142148072903119,-0.0305148093648418,0.214127043492443,0.171028197893976,0.0632459791665388,0.911173216477582,0.688603609467868,0.0247914910318309,0.55957142553066
"GOBP_DORSAL_VENTRAL_AXIS_SPECIFICATION",-0.238071082341496,-0.398418844797372,-0.168914858961029,0.378303605691707,-0.190886848217833,0.242509303837927,-0.328494561410502,-0.285588959441311,-0.218928399895391,0.0908951416347875,0.241468653103246,0.347187075363564,0.910601299682371,0.689360743481686,0.125076213440803,0.0111604958231526,0.0081332343204564
"GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION",0.12814558691189,0.114035507011227,0.0500819915440876,0.204294107860926,0.00841036319255523,0.174908533865426,-0.233048297403508,-0.239057743770946,-0.150084888792151,0.0883792331659907,0.203064980003206,0.183775363282275,0.00140865143329343,0.705007830529462,0.665549434243837,0.00156514186399838,0.236770161631812
"GOBP_DORSAL_VENTRAL_PATTERN_FORMATION",0.0986424855839595,0.0297979288785229,-0.128347683007527,0.104868052463363,-0.120774890986784,0.231403811458057,-0.121220303855505,-0.147843771554708,-0.00396159837583412,0.0208207804995757,-0.0407638301168451,0.00341239778391034,0.330001933458975,0.5327084959254,0.595416078116642,0.183222123548977,0.942992747241272
"GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION",0.128692372755041,0.0145285630532057,0.0140918154278327,0.320988501788082,0.280153632238938,0.0942021282887659,-0.0571350038437811,-0.118234396856875,0.256565469988713,-0.139701876299675,0.235195043727475,-0.245938490105493,0.851677653898761,0.183865621383688,0.106663992387817,0.701083781410066,0.559138457786165
"GOBP_CELL_CELL_RECOGNITION",0.0367338131450934,0.252864506766565,-0.122884981263153,0.0273616074382265,0.191353392880826,0.0954008582986735,-0.161381816646059,-0.106765406942596,-0.303170885094569,0.153559770389541,0.099026563145789,0.0667239638250506,0.138661070755134,0.976358384547788,0.709458105258468,0.0230747122276941,0.689829781574012
"GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS",0.0355248382143486,0.0628270035121981,0.0221940164718314,0.0762493782533638,0.0603920556079824,0.115941715590195,-0.329656735168724,-0.290875165519623,-0.328066828468837,0.326924520983834,0.259220581360094,0.171316099902101,3.46175627986295e-05,0.0512103591535925,0.103775299498195,0.00379580877278944,0.034944103697362
"GOBP_INTRACELLULAR_WATER_HOMEOSTASIS",0.309038246746207,0.288196890147842,-0.058067933008693,-0.236923897858682,0.0966518368777152,-0.377157643434798,0.391515758020624,0.709209969227613,0.691993508353341,-0.281321620496216,-0.0367477878797074,-0.656422505282983,0.0580140236243884,0.54347654678003,0.130317854175265,0.0187030468171826,0.0898047803627286
"GOBP_OOCYTE_DIFFERENTIATION",0.205512324221396,0.167934478541723,0.0870228385349256,-0.0751682444547407,-0.190105284760341,0.188275971463591,-0.122939947578786,-0.188981207609887,-0.256176911000894,0.0756592637001545,0.122190656908368,0.0666904849699454,0.0028243500375867,0.416738849953037,0.246430252488415,0.00908147274708231,0.194937050818512
"GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_SPECIFICATION",0.0251984968697515,0.769054588266178,-0.022007143680099,0.311374023114428,0.0976819596814715,0.336109193648423,0.152455492196612,0.199596738955474,0.4387959723058,0.0192193390591139,-0.0705495895755436,-0.488813040008136,0.983467526512703,0.0938861421155439,0.97570271875207,0.085990596279892,0.232885938030799
"GOBP_GLIAL_CELL_DIFFERENTIATION",0.0615967522569202,0.227629624556208,0.184695463857599,0.0295604181611069,0.056805601913965,0.155395083120408,-0.215821589879404,-0.23108371747443,-0.235978223323331,0.146667365645079,0.121950019847853,0.0236486780961111,0.0151599705189278,0.769140048841138,0.289085639329541,0.0114897461793336,0.390263230918066
"GOBP_CARDIOBLAST_DIFFERENTIATION",0.445807262757757,0.141335434907976,0.110544210873367,0.427258917703905,-0.0263562317503766,0.16539821772794,-0.150347458205971,-0.215803306565479,-0.111346463734092,0.0410361878182893,0.209336343681213,0.265647728531066,0.0577778685881476,0.91689466953001,0.809365917029785,0.0243598535201236,0.66146854663617
"GOBP_MEIOTIC_CHROMOSOME_CONDENSATION",0.454232468236443,0.113729117265773,0.152915823033443,-0.229365993058818,0.381691716618714,0.574649347131575,-0.274537672125005,-0.501837604542798,-0.425164865597156,-0.100005109307481,-0.018023723862516,-0.33203899639801,0.0114101005354018,0.242133214516724,0.994403555076136,0.10300631976158,0.0533619216636265
"GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE",0.0264020613365135,-0.00180050543184185,0.0272673712371197,0.00226148757899838,0.0538839430599245,0.155972261390988,-0.244446204698748,-0.283259002081524,-0.278262057978847,0.2349027818813,0.184473176558478,0.194585351709853,7.57611536734814e-05,0.0847292059463478,0.358300081379924,2.69261130525014e-05,0.00119309378388278
"GOBP_RESPONSE_TO_METAL_ION",0.0191536629427171,0.0188903302771591,0.0731932095561536,-0.0493474599926618,0.029511753579955,0.0405384133345821,-0.197043903702165,-0.246873394323087,-0.255039864526848,0.21122318554038,0.193647339162741,0.196989215107339,0.000455702811081859,0.0178271682453791,0.427852614505554,0.000808683987564616,0.0077236679576571
"GOBP_RESPONSE_TO_IRON_ION",0.180265210634709,-0.0345419012190603,0.296245591873359,-0.219305483442841,0.0680859013378528,0.372283721048053,-0.420932804807584,-0.328522131239783,-0.467624732088124,0.344247066911369,0.345745258146385,0.252034717178529,0.01752713773304,0.293335442383988,0.731396053248196,0.000230913405742942,0.22174575196939
"GOBP_RESPONSE_TO_IRON_II_ION",0.316755770385389,0.219781517176947,0.661667331198132,0.208078836908274,0.544963542358061,0.0895403396179043,-0.606328773483292,-0.593599009400007,-0.670727686000568,0.637046728990826,0.204958111162891,0.465173693036614,0.0145136905070551,0.450897742982293,0.569006292961464,0.0115434256978749,0.852949981765358
"GOBP_RESPONSE_TO_MANGANESE_ION",0.213437896390385,-0.00386599888963196,0.211157479487227,0.219084642984857,0.0964985947662833,0.0902496011743998,-0.391318196772831,-0.403169849535715,-0.255896246391945,0.259680168973707,0.0286245230580128,0.290347254593746,0.00727379462100159,0.578573395578026,0.956019537005682,0.00907839005695303,0.656587169312944
