"","C08_V_1","C08_V_2","C08_V_3","C08_100_1","C08_100_2","C08_100_3"
"RACK1",26814.0796800202,26756.6680260694,24604.2709220126,24180.6683962442,27828.8173578512,25795.7887718561
"RPS20P15",3.17589478621583,2.10981454234895,2.34516236210386,0,3.25407125325669,3.54325590080781
"FLT1",4.23452638162111,7.38435089822133,2.34516236210386,5.31159753894968,6.50814250651338,3.54325590080781
"HOXB3",8.46905276324221,4.2196290846979,4.69032472420772,4.5527978905283,11.9315945952745,2.65744192560586
"LINC00683",4.23452638162111,8.43925816939581,0,0.758799648421383,1.08469041775223,12.4013956528273
"CPSF7",3136.72541718583,2818.7122285782,3170.65951356442,2969.94182392129,2987.23741048964,3117.17937873567
"NECTIN4",16.9381055264844,30.5923108640598,32.832273069454,15.1759929684277,17.3550466840357,51.3772105617133
"SRRM5",22.2312635035108,21.0981454234895,25.7967859831425,24.2815887494842,14.100975430779,27.4602332312605
"CKS1BP3",27.5244214805372,7.38435089822133,7.03548708631158,14.4171933200063,17.3550466840357,7.97232577681758
"COL23A1",8.46905276324221,14.7687017964427,39.8677601557656,29.5931862884339,8.67752334201784,27.4602332312605
"DNAH8-DT",2.11726319081055,4.2196290846979,4.69032472420772,4.5527978905283,2.16938083550446,5.31488385121172
"FTSJ1",838.436223560979,802.784433363776,928.684295393128,802.051228381402,913.309331747378,876.955835449934
"H2BC8",31.7589478621583,18.9883308811406,24.6242048020905,28.0755869915912,28.201950861558,22.1453493800488
"PLIN1",4.23452638162111,3.16472181352343,0,0,6.50814250651338,0
"THSD7A",0,0,18.7612988968309,0,0,14.1730236032313
"THUMPD1",1201.54686078499,1283.82214901934,1350.81352057182,1363.56296821322,1192.0747691097,1248.99770503475
"VASH1-AS1",17.9967371218897,14.7687017964427,15.2435553536751,12.8995940231635,15.1856658485312,17.7162795040391
"A1BG",12.7035791448633,22.153052694664,5.86290590525965,15.934792616849,7.59283292426561,19.487907454443
"CA5BP1",158.794739310791,144.522296150903,185.267826606205,197.28790858956,146.433206396551,151.474189759534
"CLGN",14.8208423356739,8.43925816939581,7.03548708631158,15.1759929684277,2.16938083550446,10.6297677024234
"LRRC34",34.9348426483741,24.2628672370129,39.8677601557656,28.8343866400125,29.2866412793102,44.2906987600977
"MIR4326",4.23452638162111,5.27453635587238,3.51774354315579,2.27639894526415,8.67752334201784,3.54325590080781
"YWHAQP6",10.5863159540528,0,2.34516236210386,6.82919683579244,1.08469041775223,3.54325590080781
"LPP-AS2",46.5797901978322,33.7570326775832,60.9742214147003,42.4927803115974,61.8273538118771,41.6332568344918
"MIR6761",0,5.27453635587238,0,2.27639894526415,2.16938083550446,0
"LINC02245",190.55368717295,174.059699743789,236.86139857249,195.770309292717,221.276845221455,175.391167089987
"NOD1",373.696953178063,333.350697691134,359.982422582942,355.877035109628,394.827312061812,329.522798775127
"FBXW5",4458.95627984702,3589.84944380674,3827.3049749535,3491.23718238678,4839.88864401045,3700.04497441856
"STK31",13.7622107402686,6.32944362704686,4.69032472420772,8.34679613263521,8.67752334201784,6.20069782641367
"MFSD3",399.104111467789,393.48041214808,374.053396755566,390.781818937012,483.771926317494,309.149077345482
"NUDT11",2.11726319081055,0,2.34516236210386,3.03519859368553,2.16938083550446,0
"RNU6-1285P",0,4.2196290846979,7.03548708631158,4.5527978905283,5.42345208876115,0
"RNU6-302P",0,3.16472181352343,18.7612988968309,6.07039718737106,2.16938083550446,11.5155816776254
"RPLP1P6",7.41042116783693,12.6588872540937,29.3145295262982,7.58799648421383,15.1856658485312,23.9169773304527
"BLOC1S2",1574.18518236765,1623.50229033752,1571.25878260959,1693.64081527653,1585.81739075376,1517.39933952095
"PTOV1-AS1",8.46905276324221,7.38435089822133,5.86290590525965,10.6231950778994,5.42345208876115,7.08651180161563
"RN7SL337P",7.41042116783693,3.16472181352343,3.51774354315579,5.31159753894968,2.16938083550446,5.31488385121172
"CT45A11P",0,2.10981454234895,2.34516236210386,0,5.42345208876115,0
"MIR4682",2.11726319081055,2.10981454234895,1.17258118105193,1.51759929684277,1.08469041775223,3.54325590080781
"USHBP1",13.7622107402686,12.6588872540937,18.7612988968309,23.5227891010629,5.42345208876115,13.2872096280293
"ZNF630",29.6416846713477,41.1413835758046,39.8677601557656,38.6987820694905,28.201950861558,46.9481406857035
"TBC1D3E",7.41042116783693,10.5490727117448,23.4516236210386,15.934792616849,19.5244275195401,3.54325590080781
"H3-5",11.644947549458,2.10981454234895,14.0709741726232,7.58799648421383,15.1856658485312,7.08651180161563
"TRDC",2.11726319081055,0,2.34516236210386,0,5.42345208876115,0
"GGCX",862.7847502553,772.192122499716,888.816535237363,867.30799814564,830.872859998208,843.29490439226
"HUS1B",10.5863159540528,6.32944362704686,4.69032472420772,4.5527978905283,8.67752334201784,7.08651180161563
"KLF7-IT1",11.644947549458,6.32944362704686,11.7258118105193,9.86439542947797,11.9315945952745,6.20069782641367
"PPEF1",13.7622107402686,6.32944362704686,23.4516236210386,9.10559578105659,21.6938083550446,10.6297677024234
"TRIM34",13.7622107402686,3.16472181352343,7.03548708631158,6.82919683579244,7.59283292426561,7.97232577681758
"MIPOL1",41.2866322208058,33.7570326775832,45.7306660610253,46.2867785537043,30.3713316970624,39.8616288840879
"SEMA6C",14.8208423356739,10.5490727117448,26.9693671641944,15.1759929684277,11.9315945952745,27.4602332312605
"PDIA2",0,6.32944362704686,0,0,0,5.31488385121172
"RPS3AP5",9.52768435864749,10.5490727117448,17.5887177157789,9.10559578105659,15.1856658485312,11.5155816776254
"PIGP",326.058531384825,290.099499572981,263.830765736684,276.203072025383,317.814292401403,277.259774238211
"PRPF40A",5542.99503354203,5112.08063611151,6077.48826139215,6106.06077084687,4844.22740568146,5879.14735341536
"RSL1D1-DT",1.05863159540528,10.5490727117448,34.004854250506,13.6583936715849,13.0162850130268,15.9446515536352
"SRP9P1",19.055368717295,12.6588872540937,14.0709741726232,13.6583936715849,14.100975430779,15.9446515536352
"LINC01980",4.23452638162111,0,3.51774354315579,4.5527978905283,2.16938083550446,0
"SLU7",1866.3675026995,1950.52354440161,2018.01221259037,2117.80981874408,1750.6903342521,1923.98795413864
"LINC01220",6.35178957243166,4.2196290846979,7.03548708631158,9.10559578105659,4.33876167100892,5.31488385121172
"ENC1",86.8077908232327,93.8867471345283,63.3193837768042,105.473151130572,85.6905430024262,58.4637223633289
"SLC31A2",13.7622107402686,4.2196290846979,23.4516236210386,6.82919683579244,18.4397371017879,18.602093479241
"GIMAP7",8.46905276324221,12.6588872540937,18.7612988968309,7.58799648421383,21.6938083550446,8.85813975201953
"KIAA0895",12.7035791448633,0,7.03548708631158,12.1407943747421,2.16938083550446,3.54325590080781
"MTHFS",64.5765273197219,80.1729526092602,35.1774354315579,64.4979701158175,59.6579729763726,51.3772105617133
"GBP4",4.23452638162111,2.10981454234895,9.38064944841544,0,2.16938083550446,15.0588375784332
"NOP14-AS1",140.798002188902,151.906647049125,114.912955743089,128.237140583214,122.570017206002,163.875585412361
"CDKL4",2.11726319081055,4.2196290846979,2.34516236210386,1.51759929684277,6.50814250651338,1.77162795040391
"GP6-AS1",13.7622107402686,16.8785163387916,11.7258118105193,22.0051898042201,9.76221375977007,12.4013956528273
"KCTD13-DT",6.35178957243166,20.043238152315,1.17258118105193,11.3819947263207,13.0162850130268,5.31488385121172
"LINC00551",4.23452638162111,2.10981454234895,14.0709741726232,7.58799648421383,2.16938083550446,8.85813975201953
"LINC01877",4.23452638162111,2.10981454234895,2.34516236210386,1.51759929684277,6.50814250651338,1.77162795040391
"BRCA1P1",5.29315797702638,6.32944362704686,4.69032472420772,6.07039718737106,4.33876167100892,7.08651180161563
"HROB",212.784950676461,217.310897861942,164.16136534727,155.553927926383,237.547201487738,212.595354048469
"LINC00324",178.908739623492,176.169514286137,153.608134717803,132.789938473742,183.312680600127,201.965586346045
"MT1G",0,0,7.03548708631158,0,4.33876167100892,1.77162795040391
"RPL12P29",5.29315797702638,0,0,0,0,4.42906987600977
"TMC7",11.644947549458,88.612210778656,14.0709741726232,35.663583475805,42.302926292337,31.8893031072703
"UBE2A",2179.72245493946,2271.21535483865,2177.48325321343,2172.44339343042,2188.905263024,2234.90865943453
"PTPRG-AS1",39.1693690299952,43.2511981181535,30.4871107073502,49.3219771473899,35.7947837858236,31.0034891320684
"PANX3",3.17589478621583,2.10981454234895,2.34516236210386,2.27639894526415,0,4.42906987600977
"CCDC28B",118.566738685391,92.8318398633539,120.775861648349,65.2567697642389,138.840373472285,136.415352181101
"IGFL3",21.1726319081055,3.16472181352343,16.416136534727,14.4171933200063,21.6938083550446,7.08651180161563
"AGAP2",132.32894942566,121.314336185065,147.745228812543,147.96593144217,152.941348903064,107.183490999436
"DSCAM-IT1",0,5.27453635587238,0,0,0,4.42906987600977
"ETF1P1",5.29315797702638,1.05490727117448,3.51774354315579,6.07039718737106,1.08469041775223,3.54325590080781
"GCHFR",5.29315797702638,4.2196290846979,4.69032472420772,6.07039718737106,4.33876167100892,2.65744192560586
"LDB3",1.05863159540528,4.2196290846979,0,2.27639894526415,1.08469041775223,2.65744192560586
"LINC00629",8.46905276324221,14.7687017964427,4.69032472420772,3.03519859368553,23.8631891905491,3.54325590080781
"MYO3B",0,21.0981454234895,0,6.82919683579244,19.5244275195401,0
"PTPN2P1",3.17589478621583,10.5490727117448,3.51774354315579,3.79399824210691,9.76221375977007,2.65744192560586
"RPL5P1",3.17589478621583,1.05490727117448,5.86290590525965,6.07039718737106,1.08469041775223,1.77162795040391
"TCF3P1",33.8762110529688,6.32944362704686,9.38064944841544,9.86439542947797,21.6938083550446,15.9446515536352
"SPRYD7",557.898850778581,501.080953807876,646.092230759613,594.140124713943,565.123707648912,558.948618352433
"DCLRE1A",371.579689987252,396.645133961603,375.225977936617,373.32942702332,386.149788719794,373.813497535224
"IKZF4",354.641584460768,276.385705047713,320.114662427177,295.931862884339,324.322434907917,341.924194427954
"RPS2P15",1.05863159540528,2.10981454234895,4.69032472420772,0.758799648421383,0,7.97232577681758
"CRLS1",184.201897600518,174.059699743789,128.983929915712,144.171933200063,205.006488955171,147.930933858726
"AZIN2",10.5863159540528,34.8119399487577,32.832273069454,25.799188046327,26.0325700260535,29.2318611816645
"EED",1323.2894942566,1322.85371805279,1006.07465334256,1278.57740759003,1116.14643986704,1229.50979758031
"ACOT8",385.341900727521,407.194206673348,310.734012978761,336.148244250673,372.048813289015,385.32907921285
"LINC02207",12.7035791448633,27.4275890505364,11.7258118105193,24.2815887494842,10.8469041775223,14.1730236032313
"ZBTB49",169.381055264844,188.828401540231,195.821057235672,219.29309839378,168.127014751596,172.733725164381
"ARHGEF2-AS2",21.1726319081055,26.3726817793619,2.34516236210386,15.1759929684277,21.6938083550446,15.9446515536352
"KCNQ4",10.5863159540528,7.38435089822133,0,2.27639894526415,11.9315945952745,2.65744192560586
"MFSD2B",15.8794739310791,20.043238152315,11.7258118105193,10.6231950778994,22.7784987727968,16.8304655288371
"PRKAG2",479.56011271859,522.179099231366,575.737359896497,570.61733561288,470.755641304468,519.086989468345
"RPL35AP14",1.05863159540528,3.16472181352343,1.17258118105193,6.07039718737106,0,0
"LINC00881",8.46905276324221,0,9.38064944841544,0,16.2703562662834,3.54325590080781
"GPR22",4.23452638162111,4.2196290846979,4.69032472420772,4.5527978905283,2.16938083550446,5.31488385121172
"MECP2",1927.76813523301,1997.99437160446,1941.794435822,1971.36148659875,1926.41018192796,1940.81841966748
"POU2F2-AS1",55.0488429610744,93.8867471345283,119.603280467297,78.1563637874024,99.7915184332051,85.0381416193875
"VN1R42P",0,10.5490727117448,4.69032472420772,6.82919683579244,4.33876167100892,5.31488385121172
"CWC22",1169.78791292283,1208.92373276595,1166.71827514667,1373.4273636427,998.999874749804,1141.81421403532
"RPS3A",18616.0366052018,18366.9904984188,16838.2657599057,18081.4368222331,17891.968440823,17652.5008978245
"LINC02896",4.23452638162111,0,1.17258118105193,1.51759929684277,3.25407125325669,0
"RPS26P6",16.9381055264844,26.3726817793619,7.03548708631158,15.1759929684277,22.7784987727968,15.0588375784332
"FAP",3.17589478621583,0,2.34516236210386,0,6.50814250651338,0
"MRO",0,4.2196290846979,10.5532306294674,1.51759929684277,13.0162850130268,1.77162795040391
"TWSG1-DT",27.5244214805372,25.3177745081874,4.69032472420772,9.10559578105659,20.6091179372924,25.6886052808566
"RYK",341.938005315904,417.743279385092,363.500166126098,393.817017530698,366.625361200254,372.927683560022
"MYBPC1",25.4071582897266,35.8668472199322,66.83712731996,34.1459841789622,55.3192113053637,42.5190708096938
"EMX1",6.35178957243166,6.32944362704686,0,0,0,14.1730236032313
"LAMA2",44.4625270070216,22.153052694664,21.1064612589347,31.1107855852767,33.6254029503191,20.3737214296449
"THRB",5.29315797702638,0,0,0,0,6.20069782641367
"MFSD1P1",2.11726319081055,8.43925816939581,0,7.58799648421383,0,1.77162795040391
"SNORD46",16.9381055264844,25.3177745081874,35.1774354315579,28.0755869915912,27.1172604438057,19.487907454443
"TESMIN",32.8175794575636,13.7137945252682,14.0709741726232,15.1759929684277,32.5407125325669,15.9446515536352
"ACTA2-AS1",7.41042116783693,9.49416544057028,28.1419483452463,9.86439542947797,26.0325700260535,11.5155816776254
"LINC02928",2.11726319081055,2.10981454234895,2.34516236210386,2.27639894526415,3.25407125325669,1.77162795040391
"FCGR3B",0,0,9.38064944841544,0.758799648421383,7.59283292426561,0
"GPATCH2",504.967271008317,538.002708298983,471.377634782876,575.92893315183,388.319169555298,532.374199096374
"RNU6-766P",0,4.2196290846979,1.17258118105193,4.5527978905283,0,0
"TRMT2B",609.771798953439,708.897686229248,732.863238157456,684.437282876087,705.048771538949,676.761877054292
"SLF2",2064.33161104029,2240.62304397459,2411.99948942382,2595.09479760113,1847.22778143205,2222.5072637817
"ENOX1-AS2",0,6.32944362704686,2.34516236210386,0,4.33876167100892,3.54325590080781
"SLC12A7",4685.50344126375,4808.26734201326,4884.97320026234,4529.27510142723,5106.7224867775,4807.312443421
"FDXR",342.99663691131,317.527088623517,320.114662427177,279.238270619069,402.420144986077,291.432797841443
"BPTF",5015.7964990302,4626.82329137125,5271.92499000948,5083.95764442326,4639.22091672629,5120.00477666729
"RANP8",0,4.2196290846979,7.03548708631158,6.07039718737106,4.33876167100892,1.77162795040391
"RNA5SP494",7.41042116783693,2.10981454234895,7.03548708631158,2.27639894526415,7.59283292426561,7.97232577681758
"SLC22A7",2.11726319081055,6.32944362704686,9.38064944841544,0.758799648421383,15.1856658485312,3.54325590080781
"TRIM2",23.2898950989161,42.196290846979,44.5580848799733,66.0155694126603,13.0162850130268,33.6609310576742
"ISG20",49.755684984048,67.5140653551665,128.983929915712,75.8799648421383,74.8436388249039,89.4672114953973
"CDKL1",137.622107402686,110.76526347332,164.16136534727,139.619135309534,142.094444725542,136.415352181101
"GK-IT1",4.23452638162111,7.38435089822133,2.34516236210386,11.3819947263207,0,3.54325590080781
"HEIH",109.039054326743,132.918316167984,85.5984262167909,87.261959568459,114.977184281736,131.986282305091
"IFT57",164.087897287818,168.785163387916,188.785570149361,185.147114214817,164.872943498339,177.162795040391
"SUDS3P1",13.7622107402686,4.2196290846979,29.3145295262982,15.934792616849,17.3550466840357,15.9446515536352
"TBPL1",206.433161104029,242.628672370129,249.759791564061,264.821077299063,207.175869790676,232.969075478114
"ZNF324B",138.680738998091,150.85173977795,202.856544321984,162.383124762176,184.397371017879,152.360003734736
"HMMR-AS1",4.23452638162111,2.10981454234895,1.17258118105193,4.5527978905283,2.16938083550446,0
"POLR2G",1558.30570843657,1604.51395945638,1422.34097261599,1419.71414219641,1602.08774702004,1543.0879448018
"CALM2",16237.2914103261,16517.7380520499,16637.7543779458,17283.1795920938,15531.6820917942,16400.8457508642
"CENPQ",349.348426483741,338.625234047007,324.804987151385,412.787008741232,262.49508109604,345.467450328762
"LINC02384",2.11726319081055,4.2196290846979,4.69032472420772,6.07039718737106,2.16938083550446,1.77162795040391
"ZNF568",31.7589478621583,31.6472181352343,18.7612988968309,25.799188046327,23.8631891905491,30.1176751568664
"ATP10B",19.055368717295,13.7137945252682,4.69032472420772,25.0403883979056,9.76221375977007,4.42906987600977
"GPR4",6.35178957243166,2.10981454234895,0,3.03519859368553,6.50814250651338,0
"RAPGEF3",15.8794739310791,27.4275890505364,7.03548708631158,18.9699912105346,19.5244275195401,14.1730236032313
"OR7M1P",4.23452638162111,2.10981454234895,0,0,2.16938083550446,3.54325590080781
"EIF6",1282.00286203579,1296.48103627343,1225.34733419927,1179.93345329525,1402.50471015363,1248.11189105955
"SNX29P1",5.29315797702638,0,0,0,1.08469041775223,3.54325590080781
"CHN2",16.9381055264844,32.7021254064088,25.7967859831425,23.5227891010629,23.8631891905491,25.6886052808566
"CALML4",10.5863159540528,25.3177745081874,11.7258118105193,17.4523919136918,14.100975430779,14.1730236032313
"OR4F7P",10.5863159540528,0,0,7.58799648421383,0,1.77162795040391
"PRRG4",83.6318960370168,47.4708272028514,56.2838966904926,65.2567697642389,47.7263783810981,69.9793040409543
"PIAS4",795.032328149363,711.007500771597,738.726144062716,734.518059671898,839.550383340226,657.273969599849
"CUEDC2",1309.52728351633,1036.97384756451,1258.17960726872,1105.57108774995,1387.3190443051,1140.04258608491
"RPS6KB2",1508.55002345252,1570.75692677879,1553.67006489381,1393.91495415008,1763.70661926513,1507.65538579372
"EBI3",472.149691550753,497.916231994353,422.129225178695,442.380195029666,464.247498797954,497.827454063498
"HMGN2P5",56.1074745564797,46.4159199316769,80.9081014925831,45.527978905283,58.5732825586204,75.294187892166
"LINC02145",3.17589478621583,4.2196290846979,4.69032472420772,0,4.33876167100892,8.85813975201953
"NRXN2",16.9381055264844,4.2196290846979,2.34516236210386,8.34679613263521,15.1856658485312,1.77162795040391
"TBC1D31",273.126951614561,289.044592301806,310.734012978761,334.63064495383,245.140034412004,281.688844114221
"VIL1",0,4.2196290846979,2.34516236210386,0,7.59283292426561,0
"BBS2",249.837056515645,321.746717708215,266.175928098788,276.203072025383,267.918533184801,302.062565543866
"DNAJB7",12.7035791448633,9.49416544057028,0,0,17.3550466840357,3.54325590080781
"ABHD11-AS1",6.35178957243166,5.27453635587238,5.86290590525965,6.07039718737106,8.67752334201784,1.77162795040391
"CHRNA7",10.5863159540528,15.8236090676171,2.34516236210386,11.3819947263207,6.50814250651338,12.4013956528273
"MIR659",2.11726319081055,0,4.69032472420772,5.31159753894968,2.16938083550446,0
"RNA5SP203",4.23452638162111,17.9334236099661,9.38064944841544,9.10559578105659,7.59283292426561,13.2872096280293
"TNRC18P3",2.11726319081055,5.27453635587238,3.51774354315579,3.03519859368553,4.33876167100892,4.42906987600977
"SOD2-OT1",2.11726319081055,7.38435089822133,0,6.82919683579244,0,3.54325590080781
"THAP6",412.866322208058,386.096061249858,396.332439195552,472.732180966521,351.439695351722,379.128381386436
"CEP89",267.833793637535,287.989685030632,303.69852589245,275.444272376962,274.426675691314,301.176751568664
"SDHDP2",5.29315797702638,2.10981454234895,1.17258118105193,3.03519859368553,2.16938083550446,2.65744192560586
"SNORA19",7.41042116783693,0,0,1.51759929684277,4.33876167100892,0.885813975201953
"SPSB3",11.644947549458,4.2196290846979,9.38064944841544,4.5527978905283,9.76221375977007,12.4013956528273
"TKTL2",6.35178957243166,2.10981454234895,4.69032472420772,6.07039718737106,4.33876167100892,1.77162795040391
"RXFP4",12.7035791448633,15.8236090676171,16.416136534727,9.10559578105659,30.3713316970624,7.97232577681758
"LRRC1",261.482004065103,205.706917879023,218.100099675659,254.197882221163,201.752417701915,235.62651740372
"ABCC3",3.17589478621583,9.49416544057028,16.416136534727,4.5527978905283,6.50814250651338,19.487907454443
"CFAP100",2.11726319081055,5.27453635587238,0,3.79399824210691,1.08469041775223,1.77162795040391
"QDPR",1067.10064816852,959.965616768773,1144.43923270668,1096.4654919689,1144.3483907286,950.478395391696
"RNF2",823.615381225305,879.792664159513,902.887509409986,934.082367206722,750.605769084543,934.533743838061
"FBXO17",7.41042116783693,13.7137945252682,3.51774354315579,4.5527978905283,6.50814250651338,12.4013956528273
"ABCA17P",6.35178957243166,0,4.69032472420772,3.03519859368553,5.42345208876115,3.54325590080781
"VPS11",1902.36097694328,1840.81318819946,1832.74438598417,1837.05394882817,1951.35806153626,1765.42725257749
"CDH10",5.29315797702638,6.32944362704686,0,0,2.16938083550446,10.6297677024234
"C12orf71",0,10.5490727117448,7.03548708631158,6.07039718737106,6.50814250651338,6.20069782641367
"PRR36",2.11726319081055,1.05490727117448,4.69032472420772,0.758799648421383,4.33876167100892,3.54325590080781
"APLP1",0,4.2196290846979,14.0709741726232,3.79399824210691,9.76221375977007,3.54325590080781
"ARMCX5",556.840219183175,612.90112455237,534.69701855968,632.838906783433,514.143258014557,543.003966798797
"DTWD1",521.905376534801,540.112522841332,438.545361713422,646.497300455018,415.436429999104,421.64745219613
"OTUD3",484.853270695617,419.853093927441,606.224470603848,488.66697358337,522.820781356575,486.311872385872
"SSBP3P1",11.644947549458,11.6039799829192,49.248409604181,24.2815887494842,29.2866412793102,21.2595354048469
"TBATA",0,5.27453635587238,0,0,4.33876167100892,1.77162795040391
"ANKRD34A",14.8208423356739,26.3726817793619,9.38064944841544,26.5579876947484,13.0162850130268,8.85813975201953
"RN7SKP285",2.11726319081055,3.16472181352343,0,4.5527978905283,0,0
"CGREF1",8.46905276324221,5.27453635587238,4.69032472420772,11.3819947263207,2.16938083550446,3.54325590080781
"ENO1-AS1",5.29315797702638,3.16472181352343,0,3.79399824210691,2.16938083550446,1.77162795040391
"PAOX",30.700316266753,24.2628672370129,35.1774354315579,30.3519859368553,27.1172604438057,30.1176751568664
"CCDC113",50.8143165794533,33.7570326775832,16.416136534727,41.733980663176,23.8631891905491,38.090000933684
"RNU6-1170P",1.05863159540528,4.2196290846979,0,4.5527978905283,0,0
"ARL4A",220.195371844298,237.354136014257,222.790424399867,249.645084330635,228.86967814572,208.166284172459
"FAAP24",147.149791761333,179.334236099661,133.67425463992,140.377934957956,174.635157258109,140.844422057111
"ZNF732",10.5863159540528,10.5490727117448,9.38064944841544,6.07039718737106,17.3550466840357,8.85813975201953
"CAMK2N2",8.46905276324221,6.32944362704686,2.34516236210386,3.79399824210691,10.8469041775223,1.77162795040391
"NCS1",57.1661061518849,61.1846217281196,43.3855036989214,49.3219771473899,52.065140052107,63.7786062145406
"RNA5SP290",4.23452638162111,0,2.34516236210386,1.51759929684277,2.16938083550446,3.54325590080781
"SMIM14-DT",10.5863159540528,2.10981454234895,14.0709741726232,0,21.6938083550446,7.08651180161563
"PMEL",23.2898950989161,21.0981454234895,26.9693671641944,29.5931862884339,32.5407125325669,11.5155816776254
"SAP30",344.055268506715,352.339028572275,287.282389357723,311.866655501188,348.185624098466,317.121403122299
"WTAP",2557.65393449915,2677.35465424082,2553.8818123311,2557.15481518006,2547.93779129999,2713.24820604358
"CDC42BPG",213.843582271866,158.236090676171,189.958151330413,165.418323355861,177.889228511366,212.595354048469
"ADCY1",6.35178957243166,4.2196290846979,0,3.03519859368553,8.67752334201784,0
"BORCS6",178.908739623492,161.400812489695,200.51138195988,169.212321597968,195.244275195401,170.962097213977
"AIFM2",6.35178957243166,6.32944362704686,24.6242048020905,12.1407943747421,5.42345208876115,17.7162795040391
"AKR1D1",0,6.32944362704686,0,0,2.16938083550446,3.54325590080781
"FOXD4L1",0,12.6588872540937,0,3.79399824210691,6.50814250651338,3.54325590080781
"HNRNPA3P5",25.4071582897266,20.043238152315,37.5225977936618,33.3871845305408,23.8631891905491,27.4602332312605
"HSPA1L",35.9934742437794,25.3177745081874,22.2790424399867,48.5631774989685,14.100975430779,17.7162795040391
"PCDHGC4",4.23452638162111,13.7137945252682,21.1064612589347,22.0051898042201,7.59283292426561,10.6297677024234
"TSPAN6",28.5830530759425,23.2079599658385,32.832273069454,33.3871845305408,23.8631891905491,24.8027913056547
"KIF23",934.771698742859,737.380182550959,923.993970668921,912.077177402502,812.43312289642,884.928161226751
"LINC02888",3.17589478621583,0,2.34516236210386,6.07039718737106,0,0
"TMTC4",1151.79117580094,1113.98207836025,1077.60210538672,1180.69225294367,1087.94448900549,1089.5511894984
"PFN1P6",8.46905276324221,3.16472181352343,2.34516236210386,8.34679613263521,1.08469041775223,5.31488385121172
"PM20D2",492.263691863454,555.936131908949,784.456810123741,714.789268812943,497.872901748273,599.696061211722
"MLST8",1041.69348987879,1086.55448930971,948.618175471011,942.429163339357,1181.22786493218,976.167000672552
"RSBN1",1066.04201657311,929.373305904713,1015.45530279097,1088.87749548468,959.951019710723,975.281186697351
"ITGA6-AS1",4.23452638162111,15.8236090676171,2.34516236210386,12.8995940231635,0,7.97232577681758
"KCTD21-AS1",86.8077908232327,75.9533235245623,118.430699286245,86.5031599200376,97.6221375977007,100.982793173023
"TRPM8",74.1042116783694,86.502396236307,60.9742214147003,85.7443602716162,88.9446142556829,43.4048847848957
"ZNF671",437.214848902379,359.723379470496,504.20990785233,421.133804873867,419.775191670113,449.10768542739
"ANG",12.7035791448633,10.5490727117448,0,5.31159753894968,4.33876167100892,12.4013956528273
"DMAC2L",430.863059329948,455.719941147374,488.966352498655,463.626585185465,515.227948432309,407.474428592899
"OXCT1-AS1",7.41042116783693,3.16472181352343,0,6.82919683579244,1.08469041775223,1.77162795040391
"SNORA2B",16.9381055264844,7.38435089822133,11.7258118105193,9.86439542947797,16.2703562662834,11.5155816776254
"ADGRV1",6.35178957243166,2.10981454234895,0,0,4.33876167100892,3.54325590080781
"SLX1B",10.5863159540528,3.16472181352343,0,13.6583936715849,1.08469041775223,0
"FFAR4",1309.52728351633,1424.12481608554,1408.26999844337,1384.80935836902,1397.08125806487,1377.44073143904
"FTLP15",8.46905276324221,2.10981454234895,2.34516236210386,8.34679613263521,0,5.31488385121172
"HMGB3P32",6.35178957243166,18.9883308811406,14.0709741726232,15.934792616849,15.1856658485312,9.74395372722149
"NPAS2",0,10.5490727117448,0,3.79399824210691,3.25407125325669,4.42906987600977
"RPS29P16",0,4.2196290846979,2.34516236210386,5.31159753894968,0,1.77162795040391
"SNORD94",30.700316266753,20.043238152315,14.0709741726232,18.2111915621132,29.2866412793102,15.9446515536352
"HTATSF1P2",22.2312635035108,27.4275890505364,19.9338800778828,25.799188046327,20.6091179372924,21.2595354048469
"RAB33B",558.957482373986,683.57991172106,503.037326671278,609.31611768237,524.990162192079,622.727224566973
"ENHO",109.039054326743,70.6787871686899,94.9790756652063,100.920353240044,106.299660939719,71.7509319913582
"DBN1",34.9348426483741,30.5923108640598,34.004854250506,31.1107855852767,21.6938083550446,48.7197686361074
"SLC66A3",481.677375909401,627.669826348813,518.280882024953,575.92893315183,572.716540573177,490.740942261882
"RNU6-644P",4.23452638162111,0,1.17258118105193,3.79399824210691,2.16938083550446,0
"TIGD5",310.179057453746,306.978015911773,248.587210383009,260.268279408534,301.54393613512,298.519309643058
"METTL2A",419.21811178049,491.586788367306,443.235686437629,500.048968309691,428.452715012131,433.163033873755
"SYNPO2L",1.05863159540528,22.153052694664,4.69032472420772,2.27639894526415,14.100975430779,13.2872096280293
"GIT1",1099.91822762608,1245.84548725706,1143.26665152563,1039.55551833729,1297.28973963167,1174.58933111779
"PAPSS2",135.504844211875,107.600541659797,126.638767553608,115.33754656005,121.48532678825,137.301166156303
"MORN1",77.2801064645852,45.3610126605025,84.4258450357389,81.191562381088,75.9283292426561,46.0623267105016
"ARHGAP8",5.29315797702638,0,2.34516236210386,1.51759929684277,3.25407125325669,3.54325590080781
"MIR6769A",0,2.10981454234895,7.03548708631158,7.58799648421383,2.16938083550446,0
"SPRY3",112.214949112959,165.620441574393,175.887177157789,148.724731090591,156.195420156321,143.501863982716
"TTC9B",12.7035791448633,10.5490727117448,4.69032472420772,8.34679613263521,9.76221375977007,8.85813975201953
