"","WT_V_1","WT_V_2","WT_V_3","WT_100_1","WT_100_2","WT_100_3"
"ZNF213",460.268717638567,398.297814546657,497.991357667552,294.28129739255,360.784696146799,444.791541326639
"ZNF569",277.935285597593,195.954005017607,232.469416964277,305.214348688868,328.263258747651,258.787805862772
"NSG1",7.8846889531232,6.3898045114437,6.61050474779936,21.8661025926353,18.2933085370208,12.5799627849958
"PPP1R8",1652.82792179845,1556.98236595511,1490.66882062876,1776.62083565162,1663.67478195017,1798.03610948405
"LRRCC1",149.809090109341,93.7171328345076,134.413596538587,178.573171173188,184.965675207655,147.365278338523
"YIF1A",698.780558470544,1051.12284213249,901.232147283312,680.582443195774,754.090829692746,794.334792995451
"CDC27",2526.05722335685,2088.40110782351,2049.2564718178,2216.6761503284,1769.3694534974,1854.64594201653
"MIR4420",14.783791787106,23.4292832086269,29.7472713650971,44.6432927932971,49.7984510174455,29.6527694217759
"ZNF197",1203.40065147043,948.885969949389,958.523188430907,957.553076035822,868.932155508487,864.423157083285
"SDR39U1",205.987498900344,190.629167924737,192.806388477481,237.793865694909,245.943370331057,252.497824470274
"ZNF587B",1030.92308062086,838.129358417698,930.97941864841,1199.90237977086,969.545352462102,1064.80399287286
"POMGNT1",621.904841177593,1011.71904764525,814.193834770621,584.918244352995,716.487917699981,717.95644751512
"JAK2",3807.31917823937,3134.19911286313,3077.1899601006,4033.38484073319,3979.81090172074,3309.42878122426
"TMEM129",1197.48713475559,1301.39018549737,1420.15676998556,1013.12942012544,1211.42354311827,1205.87928981889
"FAM13A",410.989411681547,374.86853133803,295.269212068371,434.588789028627,471.560842287647,409.747359282722
"TONSL",503.634506880744,734.827518816025,590.538424136743,621.361748674054,724.618277049768,866.220294623999
"TAGLN",49.27930595702,55.3783057658454,46.2735332345955,81.9978847223824,44.7169764238286,113.219665064963
"MFSD5",829.863512316217,961.665578972276,901.232147283312,737.980962501442,853.687731727637,749.406354477609
"ZNF829",11.8270334296848,10.6496741857395,22.0350158259979,52.8430812655353,28.4562577242546,14.3771003257095
"PLCB3",1330.54126083954,1421.73150379622,1367.27273200317,1014.95159534149,1349.63965206464,1231.93778415924
"GTF2IP1",774.670689644355,783.816020070427,962.930191596106,712.470509476701,675.836120951046,777.261986358671
"ZNF404",44.351375361318,21.299348371479,26.4420189911974,59.2206945217206,36.5866170740416,63.798382695336
"AKIP1",864.359026486131,919.066882229318,891.316390161613,797.201657023163,832.345538434446,705.376484730124
"CLDN9",2.9567583574212,4.2598696742958,17.6280126607983,7.28870086421177,35.5703221553182,25.1599255699917
"ZFP69",268.079424406189,207.66864662192,207.12914876438,269.681931975836,304.888475617013,280.353456351336
"RSF1-IT2",0.9855861191404,2.1299348371479,0,10.9330512963177,2.03258983744675,7.18855016285476
"ZNF566",468.15340659169,326.944997502203,340.440994511667,471.943380957712,570.141449403814,378.297452320232
"AAAS",1107.79879791381,1174.65906268707,1281.33617028178,1206.27999302705,1423.82918113145,1421.53579470453
"ODCP",8.8702750722636,3.19490225572185,4.40700316519957,10.9330512963177,22.3584882119143,13.4785315553527
"ZCWPW1",140.938815037077,112.886546368839,99.1575712169904,174.928820741083,136.183519108933,164.438084975303
"THBS2",2.9567583574212,1.06496741857395,5.50875395649946,47.3765556173765,0,0.898568770356846
"NDUFAF7",451.398442566303,471.78056642826,526.636878241349,552.119090464042,688.031659975726,497.807098777692
"AK4P1",8.8702750722636,17.0394786971832,5.50875395649946,0,4.06517967489351,3.59427508142738
"ATP5ME",87.7171646034956,118.211383461708,106.86982675609,155.795980972527,126.020569921699,141.973865716382
"LRSAM1",1086.11590329272,1176.78899752421,1173.36459273439,1189.88041608257,1237.84721100507,1496.11700264415
"NARF-AS1",19.711722382808,18.1044461157571,29.7472713650971,7.28870086421177,15.2444237808507,7.18855016285476
"ATAD5",828.877926197077,858.363739370603,673.169733484235,1036.81769793412,833.361833353169,888.68451388292
"POLR2C",1336.45477755438,1354.63855642606,1402.52875732476,1639.95769444765,1448.22025918081,1491.62415879236
"SGSH",1288.1610577165,1581.47661658232,1640.50692824554,1505.11672845973,1820.18419943357,1849.25452939439
"CLSPN",1248.73761295089,1121.41069175837,1030.1369898654,1378.47555094405,1118.94070551444,1417.9415196231
"C21orf62",12.8126195488252,6.3898045114437,2.20350158259979,1.82217521605294,0,1.79713754071369
"NEPRO",2655.16900496424,2165.07876196084,2131.88778116529,2874.48140332352,2631.18754457482,2373.12012251243
"DNAJA2-DT",0,0,3.30525237389968,10.0219636882912,4.06517967489351,7.18855016285476
"KRTCAP3",39.423444765616,21.299348371479,27.5437697824973,57.3985193056677,51.8310408548922,41.3341634364149
"VPS26BP1",1.9711722382808,0,0,5.46652564815883,6.09776951234026,5.39141262214107
"MANBAL",454.355200923724,480.300305776851,485.872098963253,548.474740031936,538.63630692339,569.69260040624
"C11orf58",6997.66144589684,6289.69757409775,6004.54181258442,7759.73315756146,7098.82000728279,6498.44934722071
"TOR1AIP2",2754.71320299742,2310.97929830547,2285.03114115598,2901.81403156431,2646.43196835567,2671.4449542709
"ACTL8",17.7405501445272,10.6496741857395,11.0175079129989,3.64435043210589,6.09776951234026,3.59427508142738
"BFSP1",12.8126195488252,18.1044461157571,13.2210094955987,21.8661025926353,24.391078049361,43.1313009771286
"FBXO40",11.8270334296848,2.1299348371479,23.1367666172978,26.4215406327677,31.5051424804247,27.8556318810622
"MRPS2",448.441684208882,487.755077706869,529.942130615249,409.078336003886,427.860160782542,402.558809119867
"THUMPD3",1267.46374921455,954.210807042259,1248.28364654278,1107.88253136019,977.675711811889,887.785945112563
"DNAJB1",1980.04251335306,1900.9668421545,1930.26738635741,1807.59781432452,1690.09844983698,1759.3976523587
"POLL",684.982352802578,903.092370950709,762.411547579526,584.007156744968,705.308673594024,706.275053500481
"FAM219A",359.738933486246,385.51820552377,394.426783285362,448.255103149024,450.218648994456,449.284385178423
"REXO4",943.205916017363,1051.12284213249,1206.41711647338,891.043680649889,890.274348801678,996.512766325742
"CILP",0,2.1299348371479,2.20350158259979,7.28870086421177,6.09776951234026,8.98568770356846
"APTX",787.48330919318,791.270792000444,886.909386996414,861.888877193042,1038.65340693529,933.612952400763
"BIN3",1111.74114239037,1214.0628571743,1173.36459273439,1214.47978149929,1426.87806588762,1311.01183595064
"KBTBD2",2084.51464198195,1817.89938350573,1942.38664506171,2221.23158836854,2129.13785472547,2133.20226082715
"NSUN3",625.847185654154,502.664621566904,509.008865580551,643.227851266689,636.200619120834,640.679533264431
"SIDT1",237.526254712836,187.434265669015,174.076625025383,177.662083565162,139.232403865103,141.075296946025
"CCDC136",140.938815037077,117.146416043134,118.989085460388,108.41942535515,81.3035934978702,83.5668956431866
"NAAA",1005.29784152321,956.340741879407,1023.5264851176,1107.88253136019,1201.26059393103,1065.70256164322
"STX7",5917.45905931896,5116.10347882925,5162.8042080313,6194.48464697198,5941.26009485686,5670.86750972205
"CDC7",412.960583919828,473.910501265408,347.051499259466,525.697549831274,493.919330499561,462.762916733775
"PDLIM7",742.146347712721,748.672095257486,805.379828440222,532.075163087459,707.34126343147,713.463603663335
"NAT2",15.7693779062464,21.299348371479,6.61050474779936,9.11087608026472,49.7984510174455,40.435594666058
"LINC00571",16.7549640253868,27.6891528829227,8.81400633039914,12.7552265123706,2.03258983744675,3.59427508142738
"FAM210A",498.706576285043,564.432731844193,598.250679675842,482.87643225403,474.609727043817,456.472935341278
"WWP1P1",0.9855861191404,4.2598696742958,3.30525237389968,12.7552265123706,11.1792441059571,7.18855016285476
"COPB2-DT",14.783791787106,10.6496741857395,38.5612776954963,46.46546800935,42.6843865863818,34.1456132735601
"ARHGAP6",241.468599189398,220.448255644808,258.911435955475,194.972748117665,199.193804069782,180.612322841726
"RBM41",1760.25680878475,1268.37619552157,1388.20599703787,2148.34457972642,1486.8394660923,1586.87244845019
"ABCD3",1301.95926338447,1060.70754889965,1157.94008165619,1004.01854404517,1076.25631892806,1014.48414173288
"VPS54",1462.60980080435,1198.08834589569,1346.33946696847,1168.01431348994,1287.64566202252,1048.62975500644
"ZC3H14",1478.3791787106,1607.03583462809,1501.68632854175,1379.38663855208,1427.89436080634,1299.330441936
"H2BC6",20.6973085019484,9.58470676716555,11.0175079129989,1.82217521605294,2.03258983744675,8.98568770356846
"MIR1244-3",10.8414473105444,1.06496741857395,5.50875395649946,12.7552265123706,23.3747831306377,14.3771003257095
"STAU2P1",0.9855861191404,0,0,8.19978847223824,0,6.28998139249792
"RPL31P52",7.8846889531232,6.3898045114437,4.40700316519957,23.6882778086883,12.1955390246805,13.4785315553527
"SLC66A2",1017.12487495289,1447.290721842,1346.33946696847,950.26437517161,1134.18512929529,1168.1394014639
"CCDC68",216.828946210888,186.369298250441,143.227602868986,132.107703163838,128.053159759146,152.756690960664
"PDLIM5",5093.50906371759,4298.20850136446,4297.92983686088,4428.79686261668,4032.65823749436,3856.65716237158
"SMU1",3276.08826002269,3256.67036599914,2962.60787780541,2896.34750591615,2789.72955189567,2959.88552955545
"FAM83E",0,5.32483709286975,6.61050474779936,12.7552265123706,11.1792441059571,16.1742378664232
"RAD17",619.933668939312,592.121884727116,686.390742979833,799.023832239215,703.276083756577,697.289365796912
"CXXC4-AS1",2.9567583574212,17.0394786971832,13.2210094955987,24.5993654167147,22.3584882119143,28.7542006514191
"SLC27A1",937.292399302521,1095.85147371259,983.863456630804,727.047911205124,866.89956567104,994.715628785028
"MFSD4B",1124.5537619392,921.196817066466,731.562525423129,1213.56869389126,1049.83265104125,1023.46982943645
"ABCC10",1696.19371104063,1865.82291734156,1790.34503586233,1454.09582241025,1530.54014759741,1770.18047760299
"HDAC11",27.5964113359312,72.4177844630286,50.6805363997951,44.6432927932971,13.2118339434039,21.5656504885643
"NIP7",1091.04383388842,1056.44767922536,1139.21031820409,1189.88041608257,1217.52131263061,1281.35906652886
"PIAS4",712.578764138509,881.79302257923,786.650064988124,595.851295649312,684.982775219556,753.899198329393
"ABCF1",2986.32594099541,3185.31754895468,2990.15164758791,2801.5943946814,2891.35904376801,2659.76356025626
"OBSCN",388.320930941318,529.288807031253,445.107319685157,352.590904306244,418.713506514031,353.13752675024
"RUVBL1",966.859982876733,1040.47316794675,1129.29456108239,938.420236267266,966.496467705931,844.654644135435
"HSPE1P27",3.9423444765616,1.06496741857395,7.71225553909925,6.3776132561853,22.3584882119143,12.5799627849958
"ANGPTL7",0,4.2598696742958,0,5.46652564815883,4.06517967489351,15.2756690960664
"JPT1",3618.08664336441,3872.22153393488,4003.76237558381,4032.47375312516,4280.63419766286,4247.53457747681
"SMIM12",1892.32534874957,1778.4955890185,2009.593443331,1712.84470308977,1646.39776833187,1753.10767096621
"PCDH18",1.9711722382808,12.7796090228874,2.20350158259979,1.82217521605294,0,0
"MRPL46",132.068539964814,105.431774438821,118.989085460388,78.3535342902765,93.4991325225507,87.161170724614
"USP45",565.72643238659,633.6556140515,663.253976362536,898.332381514101,738.846405911895,591.258250894804
"KPNA1",2338.79586072017,1802.9898396457,1926.96213398351,1834.01935495729,1853.72193175144,1665.94650024159
"ODR4",1098.92852284155,811.50517295335,900.130396492013,1323.81029446246,1014.26232888593,981.237097229675
"TBX3",32.5243419316332,43.6636641615319,19.8315142433981,70.1537458180383,39.6355018302117,53.9141262214107
"NR1I2",23.6540668593696,9.58470676716555,17.6280126607983,22.7771902006618,51.8310408548922,27.8556318810622
"C10orf88",337.070452746017,286.476235596392,383.409275372363,428.211175772442,434.974225213605,362.123214453809
"RN7SL68P",0.9855861191404,0,2.20350158259979,1.82217521605294,14.2281288621273,4.49284385178423
"GPRIN1",68.991028339828,87.3273283230639,67.2067982692935,38.2656795371118,65.0428747982961,42.2327322067717
"SULT1A3",4.927930595702,3.19490225572185,8.81400633039914,17.310664552503,14.2281288621273,14.3771003257095
"KDM1A",2666.99603839392,2593.19566422757,2500.97429625076,2407.09346040594,2356.78791651951,2314.71315243923
"PTX3",0,4.2598696742958,4.40700316519957,36.4435043210589,0,77.2769142506887
"MIR3682",4.927930595702,5.32483709286975,3.30525237389968,18.2217521605294,16.260718699574,6.28998139249792
"TRIM23",401.133550490143,357.829052640847,364.679511920265,315.236312377159,261.187794111908,345.948976587386
"DNAJC15",1162.00603446653,1171.46416043134,1056.5790088566,1321.07703163838,1276.46641791656,1213.9664087521
"PLCD4",0,0,1.10175079129989,7.28870086421177,7.11406443106364,0
"CISD2",1004.31225540407,748.672095257486,755.801042831727,737.069874893415,742.911585586789,656.853771130854
"QARS1",8411.97752686331,10162.9840754512,9384.71324029249,8464.91496617395,8305.16207580744,8726.89989770568
"PPP1CA",6792.65953311564,7270.53256660435,6992.81227238042,5568.56746025779,6752.26343999812,6746.4543278392
"EIF2AK2",3424.91176401289,2640.05423064482,2839.21178917982,3451.19985920427,3315.15402487566,3218.67333541822
"RUNDC3A-AS1",8.8702750722636,35.1439248129403,13.2210094955987,21.8661025926353,33.5377323178714,62.8998139249792
"SNHG10",49.27930595702,67.0929473701588,69.4102998518933,76.5313590742236,95.5317223599974,98.842564739253
"BNIP3",228.655979640573,250.267343364878,182.890631355782,159.440331404633,197.161214232335,158.148103582805
"NUP214",1859.80100681794,2093.72594491638,1936.87789110521,1690.0675128891,1879.12930471952,1723.45490154443
"TRERF1",1257.60788802315,1374.87293737897,1334.22020826417,1160.72561262572,1196.17911933741,1190.60362072282
"TOMM40",1983.98485782963,2263.05576446964,2412.83423294677,2206.65418664011,2647.4482632744,2654.37214763412
"NLRC5",203.030740542922,306.710616549297,358.069007172465,360.790692778483,372.980235171479,360.326076913095
"EVC",6.8991028339828,8.5197393485916,7.71225553909925,2.73326282407941,2.03258983744675,0
"COL7A1",123.19826489255,167.19988471611,179.585378981883,235.06060287083,200.210098988505,178.815185301012
"PCLAF",603.178704913925,415.33729324384,402.139038824461,597.673470865365,575.222923997431,549.92408745839
"ABCB7",1611.43330479455,1430.25124314481,1336.42370984677,1343.85422183905,1295.77602137231,1246.31488448494
"CDK6",1822.3487342906,1650.69949878962,1618.47191241954,1569.80394862961,1538.67050694719,1460.17425182987
"NUDCD3",1670.56847194298,2059.64698752202,2200.19633022589,1663.64597225634,1711.44064313017,1847.45739185367
"USP42",749.045450546704,587.86201505282,708.425758805831,736.158787285389,870.964745345934,779.059123899385
"TRPT1",441.542581374899,596.381754401412,581.724417806343,543.919301991803,720.553097374874,678.419421619418
"FBXO4",347.911900056561,369.54369424516,355.865505589865,528.430812655353,322.16548923531,477.140017059485
"TIMM23",1279.29078264424,1349.31371933319,1195.39960856038,1468.67322413867,1390.29144881358,1417.9415196231
"PIGZ",20.6973085019484,36.2088922315143,35.2560253215966,67.4204829939589,47.7658611799987,40.435594666058
"RILPL2",2682.76541630017,3002.14315295996,2941.67461277071,3189.71771570068,3206.41046857225,3071.3080570797
"ACTR2",61238.4079266696,50737.1777557001,51544.3090201742,55365.8828521606,46637.7738202158,45115.3408220765
"TEX41",0,2.1299348371479,4.40700316519957,15.48848933645,18.2933085370208,0
"MIR148B",0,3.19490225572185,0,2.73326282407941,14.2281288621273,4.49284385178423
"LOXL3",875.200473796675,1063.90245115538,936.488172604909,1062.32815095887,1030.5230475855,1195.99503334496
"CD33",2742.88616956773,3239.63088730195,3281.01385649108,2775.17285404863,2808.02286043269,2774.78036286194
"CSTB",1492.17738437857,1823.2242205986,1985.35492592241,1567.07068580553,1597.61561223315,1498.81270895522
"HINT2",11.8270334296848,2.1299348371479,2.20350158259979,30.0658910648736,8.13035934978702,11.681394014639
"ASPHD1",19.711722382808,42.598696742958,47.3752840258954,62.8650449538265,69.1080544731896,49.4212823696265
"FASTKD5",879.142818273237,970.185318320868,1206.41711647338,751.647276621839,971.577942299548,877.901688638638
"ZNF22-AS1",25.6252390976504,29.8190877200706,28.6455205737972,46.46546800935,54.8799256110624,39.5370258957012
"STAC3",938.277985421661,1145.90494238557,1174.46634352569,1217.21304432337,1223.61908214295,1266.0833974328
"EMC2",699.766144589684,602.771558912855,647.829465284337,901.976731946207,721.569392293598,669.43373391585
"RNF25",517.43271254871,572.952471192785,543.163140110847,590.384770001153,618.923605502536,690.100815634057
"SEC24B-AS1",23.6540668593696,26.6241854643487,19.8315142433981,48.287643225403,44.7169764238286,30.5513381921328
"UBALD2",1846.00280114997,2100.11574942783,2160.53330173909,1708.28926504963,1824.24937910846,1930.1257187265
"SLC35D1",652.458010870945,507.989458659774,477.058092632854,506.564710062718,423.794981107648,434.008716082356
"BRWD1",4281.3861015459,3518.65235096833,3363.64516583857,3447.55550877217,3254.17632975225,3296.84881843927
"CCDC43",697.794972351403,543.133383472714,578.419165432444,739.803137717495,675.836120951046,708.970759811551
"COPS3",2912.40698205988,2769.98025571084,2810.56626860603,3161.47399985186,3218.60600759693,2928.43562259296
"RFPL3S",13.7982056679656,2.1299348371479,8.81400633039914,27.3326282407941,34.5540272365948,5.39141262214107
"FSCN2",1.9711722382808,0,2.20350158259979,14.5774017284235,2.03258983744675,6.28998139249792
"GPRC5C",644.573321917822,846.64909776629,733.766027005729,778.068817254607,857.75291140253,963.265721822538
"ITGA7",681.040008326017,683.709082724476,748.088787292627,508.386885278771,647.379863226791,649.665220967999
"RAB43",89.6883368417764,151.225373437501,133.311845747287,69.2426582100118,78.2547087417,113.219665064963
"ARHGAP21",4269.55906811621,4001.08259158233,4210.89152434819,3978.7195842516,3636.30321919224,3825.20725540909
"MAD2L1-DT",10.8414473105444,14.9095438600353,8.81400633039914,0.911087608026471,4.06517967489351,5.39141262214107
"TSPAN11",3.9423444765616,8.5197393485916,5.50875395649946,0,1.01629491872338,1.79713754071369
"PFKFB2",3180.48640646607,2946.76484719412,3014.39016499651,2904.54729438839,2704.36077872291,2734.34476819588
"SSXP10",101.515370271461,70.2878496258807,126.701340999488,144.862929676209,126.020569921699,141.973865716382
"E2F4",2693.60686361071,3306.72383467211,2989.04989679661,3218.87251915752,3587.52106309352,3204.29623509251
"LATS1",1971.1722382808,1438.77098249341,1446.59878897676,1547.02675842895,1338.46040795869,1307.41756086921
"KCNS1",1.9711722382808,2.1299348371479,2.20350158259979,18.2217521605294,12.1955390246805,0
"SLC30A5",1336.45477755438,1018.1088521567,1001.4914692916,1056.86162531071,1008.16455937359,785.349105291883
"TIMM21",611.063393867048,487.755077706869,540.959638528247,619.539573458001,731.732341480831,584.968269502306
"SNRNP35",518.418298667851,487.755077706869,453.921326015556,553.030178072068,525.424472979986,637.085258183003
"CEP76",305.531696933524,363.153889733717,273.234196242373,208.639062238062,235.780421143823,303.716244380614
"NECTIN3",38.4378586464756,12.7796090228874,24.2385174085976,12.7552265123706,16.260718699574,1.79713754071369
"PAIP1P1",4.927930595702,23.4292832086269,11.0175079129989,18.2217521605294,35.5703221553182,32.3484757328464
"TMC1",37.4522725273352,17.0394786971832,12.1192587042988,44.6432927932971,27.4399628055312,54.8126949917676
"RCCD1",529.259745978395,575.082406029933,488.075600545853,594.940208041286,600.630296965516,658.650908671568
"RPL23",18875.9453537769,21863.7811033232,22451.4776251092,25661.6935676736,22329.0156592713,21724.6971609175
"PCSK1",7.8846889531232,1.06496741857395,9.91575712169904,0,1.01629491872338,1.79713754071369
"DNAJC28",94.6162674374784,73.4827518816025,82.631309347492,107.508337747124,154.476827645953,93.4511521171119
"IFITM5",1.9711722382808,0,0,2.73326282407941,5.08147459361688,8.98568770356846
"MIR7856",0.9855861191404,0,0,2.73326282407941,6.09776951234026,3.59427508142738
"C5orf15",2078.6011252671,1685.84342360256,1720.93473601043,2228.52028923275,2202.31108887356,1809.71750349869
"SLC25A15",319.32990260149,398.297814546657,355.865505589865,279.703895664127,344.523977447225,247.106411848133
"FAM221B",0,4.2598696742958,0,4.55543804013236,6.09776951234026,13.4785315553527
"JOSD1",1344.33946650751,1355.70352384464,1371.67973516837,1219.03521953942,1179.91840063784,1256.19914095887
"UTP3",2573.36535707559,2600.65043615758,2932.86060644031,2671.30886673361,2291.74504172121,2310.22030858745
"CSRP3-AS1",0,0,1.10175079129989,0.911087608026471,3.04888475617013,8.98568770356846
"GMNN",651.472424751805,505.859523822626,593.843676510642,696.982020140251,731.732341480831,624.505295398008
"SV2B",27.5964113359312,8.5197393485916,4.40700316519957,3.64435043210589,0,7.18855016285476
"ADI1",2775.41051149937,2843.46300759245,3086.003966431,2644.88732610085,2680.98599559227,2610.34227788664
"RNU6-188P",1.9711722382808,2.1299348371479,2.20350158259979,6.3776132561853,8.13035934978702,10.7828252442821
"PGLS",987.557291378681,1457.94039602774,1363.96747962927,1317.43268120628,1544.76827645953,1585.97387967983
"CDC6",902.796885132607,854.103869696307,808.685080814121,647.783289306821,772.384138229766,805.117618239734
"ME2",3389.43066372384,2978.71386975134,2952.69212068371,3056.69892492881,2755.17552465907,2560.92099551701
"PABPC5",31.5387558124928,0,30.849022156397,7.28870086421177,4.06517967489351,8.08711893321161
"PARGP1",216.828946210888,184.239363413293,232.469416964277,253.282355031359,263.220383949355,270.469199877411
"PCBP3-AS1",0,2.1299348371479,1.10175079129989,2.73326282407941,16.260718699574,1.79713754071369
"RN7SKP26",6.8991028339828,15.9745112786092,9.91575712169904,17.310664552503,24.391078049361,29.6527694217759
"ZCCHC12",0,2.1299348371479,0,1.82217521605294,10.1629491872338,5.39141262214107
"POLH",933.350054825959,751.866997513208,839.534102970518,796.290569415136,664.656876845089,718.855016285476
"ZNF610",0,0,2.20350158259979,0,4.06517967489351,16.1742378664232
"MRPS12",628.803944011575,817.894977464793,897.926894909413,605.873259337603,701.24349391913,678.419421619418
"COA8",235.555082474556,194.889037599033,185.094132938382,284.259333704259,261.187794111908,228.236467670639
"MMP11",7.8846889531232,8.5197393485916,4.40700316519957,13.6663141203971,14.2281288621273,24.2613567996348
"CMTM7",1641.00088836877,1997.87887724473,1685.67871068884,1817.61977801281,2199.26220411739,2001.1126515847
"ZNF320",451.398442566303,406.817553895249,440.700316519957,409.078336003886,322.16548923531,354.036095520597
"LGALS9",3908.83454851083,4702.89612042256,4904.99452286712,4711.23402110488,4998.13841028157,5326.71567067538
"USP12",1080.20238657788,935.041393507928,956.319686848307,932.953710619107,899.421003070189,753.000629559037
"ADGRA3",149.809090109341,159.745112786092,148.736356825486,157.61815618858,205.291573582122,231.830742752066
"HM13-AS1",0,2.1299348371479,2.20350158259979,6.3776132561853,10.1629491872338,5.39141262214107
"KRTAP19-8",0,0,1.10175079129989,1.82217521605294,6.09776951234026,4.49284385178423
"SNAPIN",892.941023941203,1011.71904764525,799.871074483722,715.20377230078,876.046219939551,739.522098003684
"TSHZ1",375.508311392492,352.504215547977,345.949748468166,282.437158488206,302.855885779566,310.006225773112
"TTC9",68.0054422206876,57.5082406029933,62.7997951040939,81.9978847223824,77.2384138229766,114.118233835319
"BEST4",4.927930595702,0,0,5.46652564815883,8.13035934978702,12.5799627849958
"CWC22",1304.91602174189,1150.16481205987,1151.32957690839,1593.4922264383,1195.16282441869,1346.05601799455
"TMEM198",7.8846889531232,2.1299348371479,11.0175079129989,16.3995769444765,19.3096034557442,17.9713754071369
"ZNF213-AS1",251.324460380802,283.281333340671,189.501136103582,312.50304955308,324.198079072757,271.367768647767
"FAM91A1",3302.69908523948,3040.48198002863,3006.67790945741,3037.56608516026,2800.90879600163,2637.29934099734
"KPNA4",3145.00530617702,2742.29110282792,2870.06081133622,2818.9050592339,2568.17725961397,2536.65963871737
"SCGB2B2",9.855861191404,4.2598696742958,2.20350158259979,5.46652564815883,15.2444237808507,27.8556318810622
"FARSB",1265.49257697627,1145.90494238557,1347.44121775977,1364.80923682365,1406.55216751315,1444.89858273381
"MBD4",3112.48096424538,2829.61843115098,3088.2074680136,2735.99608690349,2805.99027059524,2703.79343000375
"COX10",643.587735798681,715.658105281694,648.931216075637,568.518667408518,496.968215255731,648.766652197643
"HERC4",2461.00853949358,2165.07876196084,1869.67109283592,2031.72536589903,1828.31455878336,1892.38583037152
"SHCBP1",1383.76291127312,1331.20927321744,1511.60208566345,1217.21304432337,1375.04702503273,1152.86373236783
"SEC22B",2749.78527240172,2517.58297750882,2582.50385480695,2564.71161659452,2264.30507891568,2272.48042023246
"SLC6A16",20.6973085019484,34.0789573943664,33.0525237389968,51.0209060494824,43.7006815051052,51.2184199103402
"PIAS2",1796.72349519295,1504.79896244499,1445.49703818546,1855.88545754992,1850.67304699527,1655.16367499731
"TMEM161B",905.753643490028,707.138365933102,704.018755640632,921.109571714763,902.469887826359,859.930313231501
"RNU6-1016P",32.5243419316332,48.9885012544017,38.5612776954963,84.7311475464618,60.9776951234026,45.8270072881991
"UBE2Q1-AS1",14.783791787106,19.1694135343311,11.0175079129989,3.64435043210589,6.09776951234026,7.18855016285476
"CCS",565.72643238659,787.010922326149,727.155522257929,555.763440896148,573.190334159985,631.693845560862
"FAM86B3P",29.567583574212,25.5592180457748,40.764779278096,60.1317821297471,48.7821560987221,47.6241448289128
"ZEB1",806.209445456847,690.098887235919,742.580033336128,980.330266236483,736.813816074448,886.887376342207
"AURKAIP1",1208.32858206613,1456.87542860916,1374.98498754227,1013.12942012544,1231.74944149273,1284.05477283993
"FTH1P2",29.567583574212,46.8585664172538,69.4102998518933,24.5993654167147,27.4399628055312,32.3484757328464
"TBCE",167.549640253868,118.211383461708,115.683833086489,175.839908349109,162.60718699574,191.395148086008
"PIGX",535.173262693237,425.98696742958,458.328329180755,426.389000556389,367.898760577862,398.065965268083
"ADH5",2505.3599148549,2449.42506272008,2624.37038487634,2373.38321890896,2412.6841370493,2047.83822764325
"MRO",7.8846889531232,6.3898045114437,11.0175079129989,3.64435043210589,2.03258983744675,0
"GUSB",2194.90028732567,2512.25814041595,2841.41529076242,2694.08605693428,2848.67465718163,2906.8699721044
"TPTE2P5",11.8270334296848,11.7146416043134,6.61050474779936,21.8661025926353,24.391078049361,19.7685129478506
"PDCD4",2507.33108709318,2461.1397043244,2379.78170920777,2454.47001602331,2115.92602078207,2038.85253993968
"C10orf95-AS1",458.297545400286,492.014947381165,455.023076806856,516.586673751009,565.059974810198,555.315500080531
"TLE6",57.1639949101432,67.0929473701588,132.210094955987,90.1976731946207,122.971685165529,170.728066367801
"RBM12",3639.7695379855,3068.17113291155,3355.93291029947,2877.2146661476,3204.37787873481,3021.88677471007
"MAPK14",3571.76409576481,2924.40053140407,3214.90880901309,2912.74708286063,3008.2329594212,2852.05727711263
"LINC00491",1.9711722382808,4.2598696742958,3.30525237389968,14.5774017284235,10.1629491872338,7.18855016285476
"TMEM109",3279.04501838011,4051.1360602553,4098.5129436356,3053.05457449671,3472.67973727778,3654.47918904129
"ZNF672",1007.26901376149,1330.14430579886,1272.52216395138,1003.10745643715,1120.97329535188,1017.17984804395
"CFAP44-AS1",6.8991028339828,0,11.0175079129989,1.82217521605294,0,0
"TMED1",237.526254712836,279.021463666375,275.437697824973,219.57211353438,208.340458338292,212.960798574572
"PGM3",682.025594445157,810.440205534776,709.527509597131,713.381597084727,585.385873184665,590.359682124448
"AAR2",1252.67995742745,1030.88846117958,1292.35367819477,958.464163643848,1034.5882272604,1130.39951310891
"TSPEAR",35.4811002890544,107.561709275969,81.5295585561921,64.6872201698795,37.6029119927649,31.4499069624896
"RPL35P3",1.9711722382808,18.1044461157571,3.30525237389968,0,0,3.59427508142738
"ELP5",915.609504681432,953.145839623685,987.168709004704,1068.70576421505,1128.08735978295,1020.77412312538
"GLT8D1",844.647304103323,680.514180468754,907.842652031112,892.865855865942,966.496467705931,952.482896578256
"ALG9-IT1",8.8702750722636,4.2598696742958,0,0.911087608026471,0,0
"ATXN7L1",500.677748523323,413.207358406692,416.46179911136,401.789635139674,299.807001023396,396.268827727369
"CHCHD3",1762.22798102304,1820.02931834288,1898.31661340972,1852.24110711782,1585.42007320847,1406.26012560846
"NAIF1",390.292103179598,444.091413545337,424.174054650459,335.280239753742,336.393618097438,384.58743371273
